time_col,include_transition,irrelevant_mode,include_center_fixations,center_gaze_mode,center_mode,reward_scale,n_v_bins,rt_bins_max,rt_bins_fixed,min_trials_per_rt_bin,n_sim_per_vbin,alpha,d_min,d_max,theta_min,theta_max,sigma_min,sigma_max,mu_min,mu_max,fix_mu,phi_center_min,phi_center_max,setting,heldout_game,fold,mode,split_by,n_folds,n_train_trials,n_test_trials,d,theta,sigma,mu,phi_center,noise_param,loglik_train,loglik_test,seed
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,9.0,9,fit,subject,10,1817,182,0.0001223561528262,1.0,0.0122343239844133,99.98944639743422,1.0,mu,-3707.087168549931,-375.63137014564813,10001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,5.0,5,fit,subject,10,1798,201,0.0001368258321789,1.0,0.0136823506162158,99.99830001632355,1.0,mu,-3620.111442482981,-409.6479895728319,6001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,7.0,7,fit,subject,10,1811,188,0.0001303443149449,1.0,0.0130330558923944,99.98944639743422,1.0,mu,-3659.023397577778,-390.5448564982851,8001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,4.0,4,fit,subject,10,1796,203,0.0001386891190201,1.0,0.0138686761327757,99.99830001632355,1.0,mu,-3571.7309832833275,-417.81679016918457,5001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,6.0,6,fit,subject,10,1808,191,0.0001358446125992,1.0,0.0135842303263018,99.99830001632355,1.0,mu,-3688.453126191358,-394.0975572026027,7001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,1.0,1,fit,subject,10,1785,214,0.0001283817708297,1.0,0.0128379588360592,99.99830001632355,1.0,mu,-3631.121852363215,-425.7071208961884,2001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,0.0,0,fit,subject,10,1782,217,0.0001348083886106,1.0,0.0131550957329859,97.583658321008,1.0,mu,-3570.779906672031,-415.9048181515717,1001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,8.0,8,fit,subject,10,1815,184,0.0001350185998867,1.0,0.0134029645517422,99.2675421236769,1.0,mu,-3810.1808833405257,-366.4313818768484,9001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,3.0,3,fit,subject,10,1792,207,0.0001278493662523,1.0,0.0127456396271402,99.69263048190447,1.0,mu,-3645.255122958209,-378.9338597331086,4001
fix_ms,0,zero,0,separate,same_as_irrelevant,1.0,7,15,0,25,1000,1.0,1e-05,0.001,0.01,1.0,1e-05,0.1,1.0,100.0,,0.0,10.0,theta1-rtTrans,2.0,2,fit,subject,10,1787,212,0.00013588643618806719,1.0,0.013588643618243893,99.99999999585812,1.0,mu,-3637.287803885222,-407.79569075847786,3001
