phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,2386131,2387641,2386376.0,2386893.0,518.0,518.0,1910.3,1148.3,1920.0,1080.0,fixation,33.3067020829767,34.81715912499931,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,fixation,1,2386131,2387641,2386908.0,2387047.0,140.0,140.0,1924.7,1229.7,1920.0,700.0,Animal_Sea_Pattern_Small,33.3067020829767,34.81715912499931,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,fixation,1,2386131,2387641,2387201.0,2387818.0,618.0,440.0,1903.5,991.4000000000001,1920.0,1460.0,Animal_Sea_Solid_Large,33.3067020829767,34.81715912499931,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,image,1,2387641,2388657,2387858.0,2388183.0,326.0,326.0,2245.8,1272.0,2249.0,891.0,Object_Land_Solid_Large,34.817289417027496,35.83279558294453,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,image,1,2387641,2388657,2388191.0,2388348.0,158.0,158.0,2205.5,1247.3,2249.0,891.0,Object_Land_Solid_Large,34.817289417027496,35.83279558294453,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,image,1,2387641,2388657,2388524.0,2388868.0,345.0,133.0,2223.7,1253.9,2249.0,891.0,Object_Land_Solid_Large,34.817289417027496,35.83279558294453,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2388891.0,2389197.0,307.0,307.0,2232.5,1147.8,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2389396.0,2390183.0,788.0,788.0,2239.6,1245.9,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2390395.0,2390899.0,505.0,505.0,2231.5,1247.9,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2391123.0,2391412.0,290.0,290.0,2237.2,1154.1,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2391428.0,2391755.0,328.0,328.0,2204.5,1221.3,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2391921.0,2392331.0,411.0,411.0,2222.3,1261.2,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2392343.0,2392648.0,306.0,306.0,2178.6,1215.9,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2392823.0,2393416.0,594.0,594.0,2201.7,1135.0,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2393433.0,2393623.0,191.0,191.0,2190.9,1220.9,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2393826.0,2393882.0,57.0,57.0,2197.8,1242.0,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2394078.0,2394185.0,108.0,108.0,2231.1,1233.7,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,value,1,2388657,2394671,2394399.0,2394716.0,318.0,272.0,2210.6,1147.0,2249.0,891.0,Object_Land_Solid_Large,35.832901041954756,41.84637174999807,1.0,Object_Land_Solid_Large,-7.0,,,,,,,,,,,
encoding,attention,1,2394671,2397688,2394952.0,2395488.0,537.0,537.0,2197.1,1097.6,2249.0,891.0,Object_Land_Solid_Large,41.84650237497408,44.863337166956626,1.0,Object_Land_Solid_Large,-7.0,-7.0,1.0,1.601038542110473,,,,,,,,
encoding,attention,1,2394671,2397688,2395501.0,2395872.0,372.0,372.0,2270.9,1105.1,2249.0,891.0,Object_Land_Solid_Large,41.84650237497408,44.863337166956626,1.0,Object_Land_Solid_Large,-7.0,-7.0,1.0,1.601038542110473,,,,,,,,
encoding,attention,1,2394671,2397688,2396043.0,2396803.0,761.0,761.0,2254.5,1142.3,2249.0,891.0,Object_Land_Solid_Large,41.84650237497408,44.863337166956626,1.0,Object_Land_Solid_Large,-7.0,-7.0,1.0,1.601038542110473,,,,,,,,
encoding,attention,1,2394671,2397688,2397005.0,2397257.0,253.0,253.0,2275.6,1161.3,2249.0,891.0,Object_Land_Solid_Large,41.84650237497408,44.863337166956626,1.0,Object_Land_Solid_Large,-7.0,-7.0,1.0,1.601038542110473,,,,,,,,
encoding,fixation,2,2397688,2399193,2397892.0,2398050.0,159.0,159.0,1951.3,1127.9,1920.0,1080.0,fixation,44.86354004195891,46.368578249937855,1.0,Animal_Sea_Solid_Small,-3.0,,,,,,,,,,,
encoding,fixation,2,2397688,2399193,2398065.0,2398127.0,63.0,63.0,1895.1,1082.4,1920.0,1080.0,fixation,44.86354004195891,46.368578249937855,1.0,Animal_Sea_Solid_Small,-3.0,,,,,,,,,,,
