game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Object_Land_Pattern_Large,4100,5000,900,pre_recall,8,8,4,4,0,0,0.5,0.5,1090.0,1090.0,157.0,933.0,0.0,0.0,0.14403669724770643,0.8559633027522936
1,Object_Land_Pattern_Large,4100,5000,900,during_recall,1,1,0,1,0,0,0.0,1.0,32.0,32.0,0.0,32.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Pattern_Small,5500,6100,600,pre_recall,2,2,1,1,0,0,0.5,0.5,849.0,849.0,448.0,401.0,0.0,0.0,0.5276796230859835,0.4723203769140165
1,Animal_Sea_Pattern_Small,5500,6100,600,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Sea_Solid_Large,9100,9100,0,pre_recall,8,8,0,8,0,0,0.0,1.0,1716.0,1716.0,0.0,1716.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Solid_Large,9100,9100,0,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Sea_Solid_Small,9100,10100,1000,pre_recall,8,8,0,8,0,0,0.0,1.0,1716.0,1716.0,0.0,1716.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Solid_Small,9100,10100,1000,during_recall,2,1,0,1,0,1,0.0,1.0,479.0,174.0,0.0,174.0,0.0,305.0,0.0,1.0
1,Object_Land_Solid_Large,14000,14900,900,pre_recall,7,4,1,3,0,3,0.25,0.75,2131.0,1332.0,345.0,987.0,0.0,799.0,0.25900900900900903,0.740990990990991
1,Object_Land_Solid_Large,14000,14900,900,during_recall,2,1,0,1,0,1,0.0,1.0,232.0,148.0,0.0,148.0,0.0,84.0,0.0,1.0
2,Animal_Land_Solid_Large,4900,6000,1100,pre_recall,7,6,3,3,1,0,0.5,0.5,2016.0,1601.0,1022.0,579.0,415.0,0.0,0.6383510306058713,0.36164896939412866
2,Animal_Land_Solid_Large,4900,6000,1100,during_recall,2,2,0,2,0,0,0.0,1.0,309.0,309.0,0.0,309.0,0.0,0.0,0.0,1.0
2,Object_Sea_Pattern_Large,8800,9500,700,pre_recall,6,5,2,3,0,1,0.4,0.6,1373.0,1030.0,550.0,480.0,0.0,343.0,0.5339805825242718,0.46601941747572817
2,Object_Sea_Pattern_Large,8800,9500,700,during_recall,1,1,0,1,0,0,0.0,1.0,49.0,49.0,0.0,49.0,0.0,0.0,0.0,1.0
2,Object_Sea_Pattern_Small,10600,11400,800,pre_recall,6,5,3,2,0,1,0.6,0.4,1565.0,1222.0,861.0,361.0,0.0,343.0,0.704582651391162,0.29541734860883795
2,Object_Sea_Pattern_Small,10600,11400,800,during_recall,4,4,1,3,0,0,0.25,0.75,246.0,246.0,103.0,143.0,0.0,0.0,0.4186991869918699,0.5813008130081301
2,Animal_Sea_Pattern_Large,14600,15400,800,pre_recall,8,6,4,2,2,0,0.6666666666666666,0.3333333333333333,2467.0,1671.0,1349.0,322.0,796.0,0.0,0.8073010173548774,0.19269898264512267
2,Animal_Sea_Pattern_Large,14600,15400,800,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Object_Land_Solid_Small,16000,17000,1000,pre_recall,7,6,1,5,1,0,0.16666666666666666,0.8333333333333334,1638.0,1542.0,34.0,1508.0,96.0,0.0,0.02204928664072633,0.9779507133592736
2,Object_Land_Solid_Small,16000,17000,1000,during_recall,1,1,0,1,0,0,0.0,1.0,179.0,179.0,0.0,179.0,0.0,0.0,0.0,1.0
3,Animal_Land_Pattern_Small,3700,5200,1500,pre_recall,8,8,2,6,0,0,0.25,0.75,1664.0,1664.0,810.0,854.0,0.0,0.0,0.48677884615384615,0.5132211538461539
3,Animal_Land_Pattern_Small,3700,5200,1500,during_recall,1,0,0,0,1,0,0.0,0.0,290.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0
3,Animal_Sea_Pattern_Large,6200,7100,900,pre_recall,2,2,0,2,0,0,0.0,1.0,712.0,712.0,0.0,712.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Pattern_Large,6200,7100,900,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Object_Sea_Solid_Large,11500,12500,1000,pre_recall,5,4,1,3,0,1,0.25,0.75,1091.0,1002.0,464.0,538.0,0.0,89.0,0.4630738522954092,0.5369261477045908
3,Object_Sea_Solid_Large,11500,12500,1000,during_recall,2,2,0,2,0,0,0.0,1.0,631.0,631.0,0.0,631.0,0.0,0.0,0.0,1.0
3,Object_Sea_Solid_Small,12500,13900,1400,pre_recall,3,2,0,2,0,1,0.0,1.0,834.0,745.0,0.0,745.0,0.0,89.0,0.0,1.0
3,Object_Sea_Solid_Small,12500,13900,1400,during_recall,3,3,0,3,0,0,0.0,1.0,145.0,145.0,0.0,145.0,0.0,0.0,0.0,1.0
3,Animal_Land_Pattern_Large,30300,31500,1200,pre_recall,6,5,1,4,1,0,0.2,0.8,1910.0,1659.0,278.0,1381.0,251.0,0.0,0.1675708257986739,0.8324291742013261
3,Animal_Land_Pattern_Large,30300,31500,1200,during_recall,2,1,0,1,0,1,0.0,1.0,96.0,53.0,0.0,53.0,0.0,43.0,0.0,1.0
3,Animal_Land_Pattern_Large,31500,32200,700,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,866.0,866.0,278.0,588.0,0.0,0.0,0.3210161662817552,0.6789838337182448
3,Animal_Land_Pattern_Large,31500,32200,700,during_recall,2,2,0,2,0,0,0.0,1.0,254.0,254.0,0.0,254.0,0.0,0.0,0.0,1.0
