effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,feature_dimanimacy,0.0929631335149825,0.016936246966037523,0.05915479853118543,0.12594545973282958
fixed,cond,feature_dimenvironment,0.054576286436550936,0.019519037506892246,0.016158768489689113,0.09268439714261041
fixed,cond,feature_dimsize,0.07135569852582238,0.01682922958358232,0.03815999299593383,0.10441134319244189
fixed,cond,feature_dimtexture,0.07218630188246848,0.016117402216637076,0.04036391067269839,0.1038870870587161
