effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,feature_dimanimacy,0.24916249009912286,0.11981562678474027,0.02148206680609655,0.48613458439887225
fixed,cond,feature_dimenvironment,0.22424473384477075,0.10806351520971255,0.012312106300495245,0.438666760576013
fixed,cond,feature_dimsize,0.0898168462311159,0.10009282141116509,-0.1126876211496262,0.288061391183822
fixed,cond,feature_dimtexture,0.26363816911880217,0.10053643542073812,0.06788943153676155,0.4558728848385178
fixed,cond,feature_dimanimacy:recalled_offer_value_z,1.6281933246636868,0.22666672480154879,1.2187017685203179,2.102326471202218
fixed,cond,feature_dimenvironment:recalled_offer_value_z,1.1320210905590704,0.16494154320885648,0.8404974892228927,1.4862700134085243
fixed,cond,feature_dimsize:recalled_offer_value_z,1.2639354808826988,0.1913523750172996,0.9154251387319766,1.6757570121590368
fixed,cond,feature_dimtexture:recalled_offer_value_z,1.170670047746665,0.16925460774780354,0.874548955633727,1.538450276458396
