bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,68.90992550659176,1.3245466390125136,851,90,6.221084124079112
-2925.0,69.52409437562066,1.3137118972364272,850,90,6.221084124079112
-2875.0,73.9679263257823,1.6659257352107186,809,90,6.221084124079112
-2825.0,77.81082076291236,1.8111256942705862,845,90,6.221084124079112
-2775.0,74.37809991699805,1.9974004370624978,763,90,6.221084124079112
-2725.0,71.7974585046885,1.8503284054958724,799,90,6.221084124079112
-2675.0,61.798338289312476,1.4981663440177324,986,90,6.221084124079112
-2625.0,56.490676449401974,1.3981112692377933,962,90,6.221084124079112
-2575.0,57.781621914019226,1.4404581030876937,880,90,6.221084124079112
-2525.0,63.27826930402073,1.3728281257417259,896,90,6.221084124079112
-2475.0,54.297759973398875,1.154300267343563,760,90,6.221084124079112
-2425.0,63.08447241969394,1.558432135064131,818,90,6.221084124079112
-2375.0,51.09216282592505,1.346601707043216,1047,90,6.221084124079112
-2325.0,48.43715116639969,1.2742200883259334,1095,90,6.221084124079112
-2275.0,45.92804805830889,1.1845564718920405,1168,90,6.221084124079112
-2225.0,45.82877289151902,1.194768895145377,1135,90,6.221084124079112
-2175.0,51.837208373967336,1.479032478067292,867,90,6.221084124079112
-2125.0,51.02607079794154,1.6085091823145152,801,90,6.221084124079112
-2075.0,40.86830563529635,1.3099440139656682,828,90,6.221084124079112
-2025.0,40.36911989609591,1.0460706944790499,920,90,6.221084124079112
-1975.0,39.13814431616533,1.0004799810386074,986,90,6.221084124079112
-1925.0,39.04035467139247,0.9665803304252927,995,90,6.221084124079112
-1875.0,45.57295933203467,1.147497990964057,1089,90,6.221084124079112
-1825.0,39.87471094732642,1.0272253188184572,1107,90,6.221084124079112
-1775.0,42.01579639766131,1.0723670371813714,1264,90,6.221084124079112
-1725.0,40.01480192660078,1.0888327098545094,1266,90,6.221084124079112
-1675.0,37.08776347673842,1.0328113904492267,1221,90,6.221084124079112
-1625.0,33.44772134091154,0.8863824557236213,1150,90,6.221084124079112
-1575.0,33.48438005518554,0.8211996202541809,1275,90,6.221084124079112
-1525.0,33.76608311603486,0.8494711603117809,1258,90,6.221084124079112
-1475.0,30.604360860610356,0.7720341138941815,1206,90,6.221084124079112
-1425.0,34.75941190435581,0.801252409216574,1300,90,6.221084124079112
-1375.0,34.20325871694974,0.8416791312311404,1241,90,6.221084124079112
-1325.0,36.941677522185486,0.9674639565176897,1169,90,6.221084124079112
-1275.0,33.117300358526684,0.9425699181764642,1172,90,6.221084124079112
-1225.0,35.77341794053001,0.9887411668491446,1161,90,6.221084124079112
-1175.0,39.125615617697726,1.0960646628662882,1152,90,6.221084124079112
-1125.0,37.03565035893291,1.012477017796001,1149,90,6.221084124079112
-1075.0,34.26302343835471,0.8844388956087821,1102,90,6.221084124079112
-1025.0,30.70671878393047,0.7788064080922356,1043,90,6.221084124079112
-975.0,30.943448178242324,0.9423091732386861,884,90,6.221084124079112
-925.0,24.49637828379068,0.698291030010496,942,90,6.221084124079112
-875.0,19.939863713422106,0.5874584402269694,941,90,6.221084124079112
-825.0,20.052999884576106,0.7782172234241019,961,90,6.221084124079112
-775.0,18.67563850667874,0.6498105793210508,1003,90,6.221084124079112
-725.0,18.57401356309237,0.5281691333155819,1000,90,6.221084124079112
-675.0,21.22066975559268,0.6736324792613763,897,90,6.221084124079112
-625.0,20.290969259694617,0.6075959088484337,894,90,6.221084124079112
-575.0,23.60221840625496,0.824718276465593,905,90,6.221084124079112
-525.0,23.229932281873666,0.7177255009370789,949,90,6.221084124079112
-475.0,20.94008109648623,0.5913315399582032,1047,90,6.221084124079112
-425.0,21.963318339213238,0.631036681720437,1023,90,6.221084124079112
-375.0,21.094237927468726,0.6196701816710922,1000,90,6.221084124079112
-325.0,19.34197221879322,0.6188747610957371,1012,90,6.221084124079112
-275.0,19.93036832413616,0.8353492208010748,1034,90,6.221084124079112
-225.0,18.589030448631704,0.5586225093922378,1050,90,6.221084124079112
-175.0,22.927361242010182,0.7125074646871093,1049,90,6.221084124079112
-125.0,24.672418122938296,0.7186479910718007,1064,90,6.221084124079112
-75.0,25.952126811563843,0.7253062335087576,1125,90,6.221084124079112
-25.0,25.222043055943267,0.7858399995949914,1056,90,6.221084124079112
25.0,26.849846998307257,0.750430686497943,1388,90,6.221084124079112
75.0,28.255277584590424,0.8953137870743604,1273,90,6.221084124079112
125.0,27.19138106949757,0.8553301986351151,1344,90,6.221084124079112
175.0,31.320287555434383,0.8890995943043366,1300,90,6.221084124079112
225.0,37.18169295013832,0.9644733402982856,1360,90,6.221084124079112
275.0,36.18211878040365,0.7747312528716813,1418,90,6.221084124079112
325.0,40.39372602951135,0.7805986952191843,1350,90,6.221084124079112
375.0,42.540696431102006,0.8063740084320439,1400,90,6.221084124079112
425.0,45.54330669796642,0.8580724269884124,1348,90,6.221084124079112
475.0,49.83403912655048,0.7534525197938041,1295,90,6.221084124079112
525.0,49.90862041146805,0.8678930728518489,1200,90,6.221084124079112
575.0,49.13141631635976,0.9553381555107394,1226,90,6.221084124079112
625.0,45.627184827862536,0.9736212361788398,1093,90,6.221084124079112
675.0,54.462535408146564,1.0617224362598312,1151,90,6.221084124079112
725.0,57.964413127260315,1.0236346595132078,998,90,6.221084124079112
