game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Sea_Pattern_Large,17400,17800,400,pre_recall,6,5,2,3,1,0,0.4,0.6,2469.0,2218.0,1154.0,1064.0,251.0,0.0,0.5202885482416592,0.47971145175834085
1,Animal_Sea_Pattern_Large,17400,17800,400,during_recall,1,0,0,0,1,0,0.0,0.0,395.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0
1,Object_Sea_Solid_Small,19600,20300,700,pre_recall,4,3,2,1,0,1,0.6666666666666666,0.3333333333333333,1756.0,896.0,820.0,76.0,0.0,860.0,0.9151785714285714,0.08482142857142858
1,Object_Sea_Solid_Small,19600,20300,700,during_recall,2,0,0,0,0,2,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,1044.0,0.0,0.0
1,Object_Land_Pattern_Large,20300,21200,900,pre_recall,3,2,1,1,0,1,0.5,0.5,1503.0,643.0,76.0,567.0,0.0,860.0,0.1181959564541213,0.8818040435458787
1,Object_Land_Pattern_Large,20300,21200,900,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Sea_Solid_Small,7300,8400,1100,pre_recall,9,5,3,2,2,2,0.6,0.4,2377.0,1357.0,974.0,383.0,548.0,472.0,0.7177597641857038,0.28224023581429625
2,Animal_Sea_Solid_Small,7300,8400,1100,during_recall,1,1,0,1,0,0,0.0,1.0,810.0,810.0,0.0,810.0,0.0,0.0,0.0,1.0
2,Object_Land_Solid_Large,11600,12500,900,pre_recall,7,5,5,0,0,2,1.0,0.0,2995.0,2512.0,2512.0,0.0,0.0,483.0,1.0,0.0
2,Object_Land_Solid_Large,11600,12500,900,during_recall,2,2,0,2,0,0,0.0,1.0,416.0,416.0,0.0,416.0,0.0,0.0,0.0,1.0
2,Object_Sea_Pattern_Small,21900,23000,1100,pre_recall,1,1,1,0,0,0,1.0,0.0,2706.0,2706.0,2706.0,0.0,0.0,0.0,1.0,0.0
2,Object_Sea_Pattern_Small,21900,23000,1100,during_recall,1,1,0,1,0,0,0.0,1.0,530.0,530.0,0.0,530.0,0.0,0.0,0.0,1.0
2,Object_Land_Pattern_Small,25400,25700,300,pre_recall,3,3,2,1,0,0,0.6666666666666666,0.3333333333333333,1789.0,1789.0,984.0,805.0,0.0,0.0,0.5500279485746227,0.44997205142537733
2,Object_Land_Pattern_Small,25400,25700,300,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Sea_Solid_Large,25700,26400,700,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,1789.0,1789.0,805.0,984.0,0.0,0.0,0.44997205142537733,0.5500279485746227
2,Animal_Sea_Solid_Large,25700,26400,700,during_recall,2,2,0,2,0,0,0.0,1.0,812.0,812.0,0.0,812.0,0.0,0.0,0.0,1.0
2,Animal_Land_Pattern_Large,31500,32200,700,pre_recall,4,0,0,0,0,4,0.0,0.0,2271.0,0.0,0.0,0.0,0.0,2271.0,0.0,0.0
2,Animal_Land_Pattern_Large,31500,32200,700,during_recall,1,1,1,0,0,0,1.0,0.0,407.0,407.0,407.0,0.0,0.0,0.0,1.0,0.0
3,Animal_Land_Solid_Large,5000,6000,1000,pre_recall,4,2,2,0,2,0,1.0,0.0,2100.0,1496.0,1496.0,0.0,604.0,0.0,1.0,0.0
3,Animal_Land_Solid_Large,5000,6000,1000,during_recall,2,2,1,1,0,0,0.5,0.5,758.0,758.0,534.0,224.0,0.0,0.0,0.7044854881266491,0.2955145118733509
3,Object_Sea_Solid_Large,10000,11000,1000,pre_recall,5,3,3,0,0,2,1.0,0.0,2423.0,1676.0,1676.0,0.0,0.0,747.0,1.0,0.0
