subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_relevant,fix_start,fix_end,fix_duration_bounded
125,choice,choice,1,1.0,Object,1.0,5.12133300001733,Animal_Sea_Solid_Small,0,0,17410619.0,17410876.0,257.0
125,choice,choice,1,1.0,Object,1.0,5.12133300001733,Animal_Sea_Pattern_Large,1,0,17410900.0,17411181.0,281.0
125,choice,choice,1,1.0,Object,1.0,5.12133300001733,Object_Land_Pattern_Large,2,1,17412634.0,17412971.0,337.0
125,choice,choice,1,1.0,Object,1.0,5.12133300001733,Animal_Sea_Solid_Small,0,0,17413301.0,17413586.0,285.0
125,choice,choice,2,1.0,Sea,2.0,12.125878915889189,Animal_Sea_Pattern_Large,1,1,17418029.0,17418184.0,155.0
125,choice,choice,2,1.0,Sea,2.0,12.125878915889189,Object_Sea_Solid_Small,3,1,17419415.0,17419559.0,144.0
125,choice,choice,2,1.0,Sea,2.0,12.125878915889189,Animal_Sea_Pattern_Large,1,1,17422199.0,17422759.0,560.0
125,choice,choice,2,1.0,Sea,2.0,12.125878915889189,Object_Land_Solid_Small,4,0,17426514.0,17427025.0,511.0
125,choice,choice,2,1.0,Sea,2.0,12.125878915889189,Object_Sea_Solid_Small,3,1,17427564.0,17427944.0,380.0
125,choice,choice,2,1.0,Sea,2.0,12.125878915889189,Object_Land_Solid_Small,4,0,17428909.0,17429016.0,107.0
125,choice,choice,3,1.0,Pattern,1.0,13.975662958808243,Object_Land_Pattern_Large,2,1,17433051.0,17433174.0,123.0
125,choice,choice,3,1.0,Pattern,1.0,13.975662958808243,Animal_Sea_Solid_Small,0,0,17433430.0,17434169.0,739.0
125,choice,choice,3,1.0,Pattern,1.0,13.975662958808243,Animal_Sea_Pattern_Large,1,1,17443731.0,17443903.0,172.0
125,choice,choice,3,1.0,Pattern,1.0,13.975662958808243,Animal_Land_Pattern_Large,5,1,17443923.0,17444115.0,192.0
125,choice,choice,4,1.0,Animal,1.0,1.5288555000443012,Animal_Sea_Pattern_Large,1,1,17450796.0,17451082.0,286.0
125,choice,choice,5,1.0,Solid,2.0,2.3238957091234624,Object_Land_Solid_Small,4,1,17456175.0,17456756.0,581.0
125,choice,choice,6,1.0,Large,1.0,3.250751999905333,Animal_Sea_Pattern_Large,1,1,17459840.0,17460292.0,452.0
125,choice,choice,6,1.0,Large,1.0,3.250751999905333,Animal_Sea_Solid_Small,0,0,17460344.0,17461466.0,1122.0
125,choice,choice,7,1.0,Small,2.0,4.781949875177816,Object_Land_Pattern_Large,2,0,17466235.0,17466270.0,35.0
125,choice,choice,7,1.0,Small,2.0,4.781949875177816,Object_Sea_Solid_Small,3,1,17466286.0,17466702.0,416.0
125,choice,choice,7,1.0,Small,2.0,4.781949875177816,Animal_Sea_Pattern_Large,1,0,17467146.0,17467730.0,584.0
125,choice,choice,7,1.0,Small,2.0,4.781949875177816,Object_Sea_Solid_Small,3,1,17468013.0,17468355.0,342.0
125,choice,choice,8,1.0,Land,1.0,3.084692707983777,Object_Land_Pattern_Large,2,1,17474192.0,17474339.0,147.0
125,choice,choice,8,1.0,Land,1.0,3.084692707983777,Object_Sea_Solid_Small,3,0,17474362.0,17474578.0,216.0
125,choice,choice,8,1.0,Land,1.0,3.084692707983777,Object_Land_Pattern_Large,2,1,17474599.0,17474674.0,75.0
125,choice,choice,8,1.0,Land,1.0,3.084692707983777,Object_Sea_Solid_Small,3,0,17474918.0,17475091.0,173.0
125,choice,choice,8,1.0,Land,1.0,3.084692707983777,Animal_Sea_Solid_Small,0,0,17475126.0,17475832.0,706.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Small,0,1,18117788.0,18117941.0,153.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Solid_Large,1,0,18118936.0,18119323.0,387.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Sea_Pattern_Small,2,1,18119346.0,18119997.0,651.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Solid_Large,1,0,18120389.0,18121276.0,887.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Small,0,1,18121545.0,18121966.0,421.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Solid_Large,1,0,18121989.0,18122465.0,476.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Small,0,1,18122716.0,18123018.0,302.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Solid_Large,1,0,18123263.0,18123799.0,536.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Sea_Pattern_Small,2,1,18124464.0,18124728.0,264.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Pattern_Small,3,1,18124756.0,18124972.0,216.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Small,0,1,18125152.0,18125327.0,175.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Solid_Large,1,0,18125356.0,18125782.0,426.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Small,0,1,18125806.0,18126153.0,347.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Solid_Large,1,0,18126371.0,18128302.0,1931.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Sea_Pattern_Small,2,1,18128922.0,18128992.0,70.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Large,4,0,18129018.0,18129326.0,308.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Pattern_Small,3,1,18129350.0,18130011.0,661.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Sea_Pattern_Small,2,1,18130339.0,18130367.0,28.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Pattern_Small,3,1,18130405.0,18130623.0,218.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Sea_Pattern_Small,2,1,18131048.0,18131137.0,89.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Pattern_Small,3,1,18131189.0,18132365.0,1176.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Sea_Pattern_Small,2,1,18132732.0,18137495.0,4763.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Pattern_Small,3,1,18139596.0,18139698.0,102.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Large,4,0,18139795.0,18139977.0,182.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Pattern_Small,3,1,18140602.0,18140834.0,232.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Large,4,0,18140858.0,18141515.0,657.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Pattern_Small,3,1,18141832.0,18142502.0,670.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Sea_Pattern_Small,2,1,18143720.0,18143963.0,243.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Object_Land_Pattern_Small,3,1,18144000.0,18144406.0,406.0
125,choice,choice,9,2.0,Small,1.0,26.69488462503068,Animal_Sea_Solid_Large,4,0,18144428.0,18144447.0,19.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Object_Land_Pattern_Small,3,1,18147418.0,18147469.0,51.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Animal_Sea_Solid_Small,0,0,18147700.0,18148107.0,407.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Animal_Land_Pattern_Large,5,1,18148139.0,18148939.0,800.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Object_Land_Solid_Large,1,0,18150499.0,18150907.0,408.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Animal_Sea_Solid_Small,0,0,18151224.0,18153170.0,1946.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Object_Land_Solid_Large,1,0,18153668.0,18154318.0,650.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Object_Sea_Pattern_Small,2,1,18156007.0,18156693.0,686.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Object_Land_Pattern_Small,3,1,18158036.0,18158839.0,803.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Object_Sea_Pattern_Small,2,1,18158974.0,18159014.0,40.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Animal_Sea_Solid_Large,4,0,18159069.0,18159838.0,769.0
125,choice,choice,10,2.0,Pattern,2.0,30.127478166949004,Animal_Land_Pattern_Large,5,1,18160407.0,18161778.0,1371.0
