bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,68.40783893977812,2.0052898616834396,707,90,7.079170453639202
-2925.0,68.09379305620723,2.00066994072329,703,90,7.079170453639202
-2875.0,74.45479852086808,2.385528526997444,626,90,7.079170453639202
-2825.0,78.99925915455131,2.3109667386499053,658,90,7.079170453639202
-2775.0,93.80359432899374,2.195160530319538,713,90,7.079170453639202
-2725.0,94.9234907861435,2.153539244391662,750,90,7.079170453639202
-2675.0,84.8941261105962,2.193148736108123,734,90,7.079170453639202
-2625.0,91.40243228081322,2.27384586995411,677,90,7.079170453639202
-2575.0,86.71054428261546,2.3054302576376986,602,90,7.079170453639202
-2525.0,85.49506892417811,2.1978198017660637,642,90,7.079170453639202
-2475.0,87.13265358784557,1.9295789835308481,743,90,7.079170453639202
-2425.0,90.80870887305461,1.9267237959575072,796,90,7.079170453639202
-2375.0,78.13098506283232,1.8599745900139688,749,90,7.079170453639202
-2325.0,79.87080450321497,1.8754302796217501,750,90,7.079170453639202
-2275.0,73.81156389162108,1.870674527459148,774,90,7.079170453639202
-2225.0,64.43172440334101,1.5159637521369989,856,90,7.079170453639202
-2175.0,61.834036507714806,1.5622875037869857,800,90,7.079170453639202
-2125.0,65.12810931118655,1.6909843688703319,762,90,7.079170453639202
-2075.0,65.84984203157512,1.622618714057519,750,90,7.079170453639202
-2025.0,71.66132220355223,1.6741950451287717,763,90,7.079170453639202
-1975.0,73.83779900821735,1.6214350414098317,821,90,7.079170453639202
-1925.0,68.16677536059974,1.5650411882154127,761,90,7.079170453639202
-1875.0,70.27634224621751,1.5420953570724805,790,90,7.079170453639202
-1825.0,62.71516481427691,1.133590189600851,825,90,7.079170453639202
-1775.0,61.24680303792062,1.1409770812281737,863,90,7.079170453639202
-1725.0,67.09464695616705,1.4451356633648396,900,90,7.079170453639202
-1675.0,69.7166065604995,1.488144592684398,900,90,7.079170453639202
-1625.0,71.76828782622609,1.5748641176666236,900,90,7.079170453639202
-1575.0,69.99946610889351,1.6336241710177528,850,90,7.079170453639202
-1525.0,72.22873607476045,1.6400092560170263,850,90,7.079170453639202
-1475.0,72.0239529479917,1.7185462353362653,890,90,7.079170453639202
-1425.0,66.20081537452532,1.7076674622764298,850,90,7.079170453639202
-1375.0,63.032293578140404,1.6448534575589204,762,90,7.079170453639202
-1325.0,65.74085309208301,1.923081106409216,665,90,7.079170453639202
-1275.0,69.48243630193416,1.868537460533307,748,90,7.079170453639202
-1225.0,66.19482930217687,1.8797202791993775,767,90,7.079170453639202
-1175.0,67.793472853912,1.640043379254011,798,90,7.079170453639202
-1125.0,65.56679201226592,1.597004492768888,785,90,7.079170453639202
-1075.0,64.52156758684261,1.512197909329488,744,90,7.079170453639202
-1025.0,56.108818860669174,1.375225810809954,801,90,7.079170453639202
-975.0,46.97797430297645,1.241031834171539,858,90,7.079170453639202
-925.0,54.40031363739053,1.372499626523962,894,90,7.079170453639202
-875.0,61.563897129724864,1.5431717083618708,911,90,7.079170453639202
-825.0,61.8874942689154,1.6394367078435421,900,90,7.079170453639202
-775.0,56.80401467098734,1.6272409862383292,906,90,7.079170453639202
-725.0,54.68214409472342,1.486715524899358,921,90,7.079170453639202
-675.0,50.58432473845688,1.4405611052304073,856,90,7.079170453639202
-625.0,50.24875606128517,1.4326413419415822,841,90,7.079170453639202
-575.0,49.62794069929027,1.351182041185714,865,90,7.079170453639202
-525.0,52.64836485474529,1.3597101991159757,900,90,7.079170453639202
-475.0,49.53898666590838,1.3890659101807723,865,90,7.079170453639202
-425.0,48.524545190323245,1.3311798970751498,900,90,7.079170453639202
-375.0,48.76558767161234,1.3559956748975999,864,90,7.079170453639202
-325.0,51.315890292387955,1.5050827907539186,840,90,7.079170453639202
-275.0,55.01557122752848,1.6935678722978074,852,90,7.079170453639202
-225.0,50.82046608948606,1.6324052258485853,814,90,7.079170453639202
-175.0,59.45530023692297,1.6627719125218385,839,90,7.079170453639202
-125.0,54.945041816600806,1.4454048681352338,840,90,7.079170453639202
-75.0,57.64235629898468,1.4371638703219287,805,90,7.079170453639202
-25.0,55.008752898927746,1.5167656057078227,778,90,7.079170453639202
25.0,59.82507559025754,1.4215187278551649,1018,90,7.079170453639202
75.0,59.07246757095757,1.5457009046870156,931,90,7.079170453639202
125.0,60.876306166538114,1.7600619972794258,885,90,7.079170453639202
175.0,62.95543213289572,1.6715647172115964,906,90,7.079170453639202
225.0,64.07704748517729,1.583721884689685,951,90,7.079170453639202
275.0,67.83647881423228,1.4349199654464944,994,90,7.079170453639202
325.0,68.52805687186526,1.351778316155064,894,90,7.079170453639202
375.0,67.58510784045409,1.2110452737293451,815,90,7.079170453639202
425.0,70.05466024001127,1.0906495255515845,970,90,7.079170453639202
475.0,71.94177447256607,1.0800809112614504,979,90,7.079170453639202
525.0,70.94796377894848,1.2737637219602695,878,90,7.079170453639202
575.0,72.88975125001306,1.2389643310054925,940,90,7.079170453639202
625.0,72.38314283968343,1.298011153187496,928,90,7.079170453639202
675.0,71.22877293098243,1.2284333968433618,996,90,7.079170453639202
725.0,78.58710072477575,1.5081550818640472,905,90,7.079170453639202
