subject,game,recalled_item,time_rel,bin_center,x_rot,y_rot,duration
142,1,Animal_Land_Solid_Small,-2900.0,-2850.0,-432.1367998063941,290.7171069151047,742.0
142,1,Animal_Land_Solid_Small,-2136.0,-2150.0,-362.87721787278826,128.67822173508944,323.0
142,1,Animal_Land_Solid_Small,-1794.0,-1750.0,-262.1381945709628,175.36332839871645,731.0
142,1,Animal_Land_Solid_Small,-1045.0,-1050.0,-177.47469599915826,93.80480947161675,139.0
142,1,Animal_Land_Solid_Small,-718.0,-750.0,-414.3116709369906,327.1911357683745,31.0
142,1,Animal_Land_Solid_Small,-673.0,-650.0,-339.6925896771479,276.83517572453246,306.0
142,1,Animal_Land_Solid_Small,-345.0,-350.0,-239.96394003016343,414.1702638833457,233.0
142,1,Animal_Land_Solid_Small,388.0,350.0,-201.26536684600947,341.5981588187225,27.0
142,1,Animal_Land_Solid_Small,425.0,450.0,-140.3091675681744,289.7773930042266,324.0
142,1,Object_Land_Solid_Small,-2918.0,-2950.0,490.51167093699087,195.20886423162568,31.0
142,1,Object_Land_Solid_Small,-2873.0,-2850.0,409.59258967714817,155.76482427546753,306.0
142,1,Object_Land_Solid_Small,-2545.0,-2550.0,478.66394003016364,0.7297361166544363,233.0
142,1,Object_Land_Solid_Small,-721.0,-750.0,205.75142185749627,86.22808361327873,394.0
142,1,Object_Land_Solid_Small,-307.0,-350.0,100.41207175595835,193.8811900254285,104.0
142,1,Object_Land_Solid_Small,-24.0,-50.0,192.38718212054798,184.97562584220398,267.0
142,1,Object_Land_Solid_Small,266.0,250.0,264.7841768205814,-3.819647293548371,335.0
142,1,Object_Land_Solid_Small,618.0,650.0,169.44290293039663,92.51628314259163,238.0
142,1,Object_Land_Pattern_Small,-2190.0,-2150.0,311.0,15.900000000000054,211.0
142,1,Object_Land_Pattern_Small,-1958.0,-1950.0,71.90000000000009,-1.2000000000000544,296.0
142,1,Object_Land_Pattern_Small,-976.0,-950.0,181.9000000000001,6.799999999999932,240.0
142,1,Object_Land_Pattern_Small,-368.0,-350.0,174.5999999999999,-30.299999999999976,223.0
142,1,Object_Land_Pattern_Small,-124.0,-150.0,378.5,-62.200000000000095,242.0
142,1,Object_Sea_Pattern_Large,-2190.0,-2150.0,-169.26980392017268,261.38390057696034,211.0
142,1,Object_Sea_Pattern_Large,-1958.0,-1950.0,-34.91076951545869,62.867226532101235,296.0
142,1,Object_Sea_Pattern_Large,-976.0,-950.0,-96.8389727457342,154.13002094838947,240.0
142,1,Object_Sea_Pattern_Large,-368.0,-350.0,-61.059430265331514,166.35803550076287,223.0
142,1,Object_Sea_Pattern_Large,-124.0,-150.0,-135.3832198846079,358.89061533241005,242.0
142,1,Object_Sea_Pattern_Large,150.0,150.0,-7.708468371008191,70.95145886712378,258.0
142,2,Animal_Land_Solid_Large,-2530.0,-2550.0,78.50000000000001,129.0,235.0
142,2,Animal_Land_Solid_Large,-2278.0,-2250.0,9.9000000000001,69.79999999999995,299.0
142,2,Animal_Land_Solid_Large,-1954.0,-1950.0,116.59999999999995,321.20000000000005,344.0
142,2,Animal_Land_Solid_Large,-1591.0,-1550.0,76.7000000000001,429.0999999999999,359.0
142,2,Animal_Land_Solid_Large,-1012.0,-1050.0,63.70000000000011,529.0,29.0
