game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Land_Solid_Small,5300,6200,900,pre_recall,8,7,0,7,0,1,0.0,1.0,2645.0,2505.0,0.0,2505.0,0.0,140.0,0.0,1.0
1,Animal_Land_Solid_Small,5300,6200,900,during_recall,3,2,1,1,0,1,0.5,0.5,483.0,351.0,324.0,27.0,0.0,132.0,0.9230769230769231,0.07692307692307693
1,Object_Land_Solid_Small,7500,8400,900,pre_recall,7,6,1,5,0,1,0.16666666666666666,0.8333333333333334,1475.0,1335.0,104.0,1231.0,0.0,140.0,0.07790262172284644,0.9220973782771535
1,Object_Land_Solid_Small,7500,8400,900,during_recall,2,2,0,2,0,0,0.0,1.0,573.0,573.0,0.0,573.0,0.0,0.0,0.0,1.0
1,Object_Land_Pattern_Small,19400,19400,0,pre_recall,11,5,0,5,2,4,0.0,1.0,2227.0,1212.0,0.0,1212.0,562.0,453.0,0.0,1.0
1,Object_Land_Pattern_Small,19400,19400,0,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Pattern_Large,19400,20200,800,pre_recall,11,5,3,2,2,4,0.6,0.4,2227.0,1212.0,761.0,451.0,562.0,453.0,0.6278877887788779,0.3721122112211221
1,Object_Sea_Pattern_Large,19400,20200,800,during_recall,2,1,1,0,1,0,1.0,0.0,375.0,258.0,258.0,0.0,117.0,0.0,1.0,0.0
2,Animal_Land_Solid_Large,2600,3500,900,pre_recall,8,8,7,1,0,0,0.875,0.125,2247.0,2247.0,2012.0,235.0,0.0,0.0,0.8954161103693814,0.1045838896306186
2,Animal_Land_Solid_Large,2600,3500,900,during_recall,3,3,2,1,0,0,0.6666666666666666,0.3333333333333333,655.0,655.0,463.0,192.0,0.0,0.0,0.7068702290076336,0.2931297709923664
