time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-2950.0,0.25,0.2404870624048706,8,8,100,25,0.16666666666666666
-2925.0,0.3333333333333333,0.41578947368421054,6,6,100,25,0.16666666666666666
-2900.0,0.2,0.16216216216216217,5,5,100,25,0.16666666666666666
-2875.0,0.4,0.45325779036827196,6,5,100,25,0.16666666666666666
-2850.0,0.5,0.3109118086696562,7,6,100,25,0.16666666666666666
-2825.0,0.5454545454545454,0.44145077720207254,12,11,100,25,0.16666666666666666
-2800.0,0.5454545454545454,0.4498416050686378,12,11,100,25,0.16666666666666666
-2775.0,0.4666666666666667,0.25048923679060664,15,15,100,25,0.16666666666666666
-2750.0,0.35714285714285715,0.1705150976909414,14,14,100,25,0.16666666666666666
-2725.0,0.29411764705882354,0.11946902654867257,17,17,100,25,0.16666666666666666
-2700.0,0.3125,0.12186559679037111,16,16,100,25,0.16666666666666666
-2675.0,0.2727272727272727,0.13348765432098766,11,11,100,25,0.16666666666666666
-2650.0,0.375,0.2698907956318253,9,8,100,25,0.16666666666666666
-2625.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2600.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2575.0,0.0,0.0,5,3,100,25,0.16666666666666666
-2550.0,0.25,0.145985401459854,5,4,100,25,0.16666666666666666
-2525.0,0.25,0.0963855421686747,5,4,100,25,0.16666666666666666
-2500.0,0.3333333333333333,0.17270194986072424,8,6,100,25,0.16666666666666666
-2475.0,0.25,0.0917838638045892,9,8,100,25,0.16666666666666666
-2450.0,0.14285714285714285,0.06407322654462243,9,7,100,25,0.16666666666666666
-2425.0,0.3333333333333333,0.17891939769707707,8,6,100,25,0.16666666666666666
-2400.0,0.4,0.17906976744186046,6,5,100,25,0.16666666666666666
-2375.0,0.4,0.12930310663308145,6,5,100,25,0.16666666666666666
-2350.0,0.42857142857142855,0.31503431066749843,7,7,100,25,0.16666666666666666
-2325.0,0.3333333333333333,0.27856025039123633,12,9,100,25,0.16666666666666666
-2300.0,0.2222222222222222,0.2506290890790136,12,9,100,25,0.16666666666666666
-2275.0,0.3,0.4037453183520599,13,10,100,25,0.16666666666666666
-2250.0,0.18181818181818182,0.1799043062200957,14,11,100,25,0.16666666666666666
-2225.0,0.2222222222222222,0.12804878048780488,10,9,100,25,0.16666666666666666
-2200.0,0.3333333333333333,0.4300653594771242,10,9,100,25,0.16666666666666666
-2175.0,0.375,0.5984990619136961,11,8,100,25,0.16666666666666666
-2150.0,0.625,0.7704160246533128,12,8,100,25,0.16666666666666666
-2125.0,0.5555555555555556,0.5927687916270219,12,9,100,25,0.16666666666666666
