subject,game,recalled_item,time_rel,bin_center,x_rot,y_rot,duration
140,1,Animal_Land_Pattern_Large,-2684.0,-2650.0,-410.98982361117464,234.74474411167438,23.0
140,1,Animal_Land_Pattern_Large,-2498.0,-2450.0,-387.7394462553709,213.81557898707558,164.0
140,1,Animal_Land_Pattern_Large,-2268.0,-2250.0,-383.1931051547624,179.09007276186824,105.0
140,1,Animal_Land_Pattern_Large,-1949.0,-1950.0,-417.94176590463525,60.70362684811391,27.0
140,2,Object_Sea_Solid_Small,-2317.0,-2350.0,-177.3942421805237,-136.94415957315476,61.0
140,2,Object_Sea_Solid_Small,-2240.0,-2250.0,-164.11700084457158,-140.94101615137754,242.0
140,2,Object_Sea_Solid_Small,-1980.0,-1950.0,-143.92302994931887,-146.71799974852252,72.0
140,2,Object_Sea_Solid_Small,-1744.0,-1750.0,-177.992953486488,-191.90716117215868,216.0
140,2,Object_Sea_Solid_Small,-1509.0,-1550.0,-177.52237634989407,-194.52222468161983,144.0
140,2,Object_Sea_Solid_Small,-1359.0,-1350.0,-178.8517992133002,-194.01959673745688,140.0
140,2,Object_Sea_Solid_Small,-1203.0,-1250.0,-264.56852877260076,-55.75386608210718,64.0
140,2,Object_Sea_Solid_Small,-1047.0,-1050.0,-241.29398444171673,-37.46655938621252,55.0
140,2,Object_Sea_Solid_Small,-813.0,-850.0,-167.45660868491683,-198.75664569454455,197.0
140,2,Object_Sea_Solid_Small,-556.0,-550.0,-143.18347266506504,-198.5989505399577,141.0
140,2,Object_Sea_Solid_Small,-326.0,-350.0,20.352420761447156,92.34857318415376,29.0
140,2,Object_Land_Pattern_Small,-2947.0,-2950.0,-88.20000000000005,-227.70000000000005,55.0
140,2,Object_Land_Pattern_Small,-2713.0,-2750.0,88.40000000000009,-244.4000000000001,197.0
140,2,Object_Land_Pattern_Small,-2456.0,-2450.0,100.40000000000009,-223.29999999999995,141.0
140,2,Object_Land_Pattern_Small,-2226.0,-2250.0,-69.79999999999995,63.799999999999955,29.0
140,2,Object_Land_Pattern_Small,-1420.0,-1450.0,-261.0,134.10000000000002,50.0
140,2,Object_Land_Pattern_Small,-1342.0,-1350.0,-261.5,135.29999999999995,45.0
140,2,Object_Land_Pattern_Small,-1213.0,-1250.0,-265.20000000000005,114.20000000000005,40.0
140,2,Object_Land_Pattern_Small,-1134.0,-1150.0,-265.5999999999999,121.60000000000002,36.0
140,2,Object_Land_Pattern_Small,-894.0,-850.0,-92.40000000000009,97.0,169.0
140,2,Object_Land_Pattern_Small,-689.0,-650.0,41.200000000000045,66.5,176.0
140,2,Object_Land_Pattern_Small,-504.0,-550.0,45.0,87.29999999999995,382.0
140,2,Animal_Land_Pattern_Large,-2989.0,-2950.0,36.99068935166511,-68.93024663591893,176.0
140,2,Animal_Land_Pattern_Large,-2804.0,-2850.0,53.10401775038141,-82.62114317029975,382.0
140,2,Animal_Land_Pattern_Large,-1897.0,-1850.0,-139.5583437956614,210.4778579257494,175.0
140,2,Animal_Land_Pattern_Large,-1660.0,-1650.0,-143.49206065306996,212.8644604661278,94.0
140,2,Animal_Land_Pattern_Large,-1561.0,-1550.0,-139.72340730512246,215.19195954088713,37.0
140,2,Animal_Land_Pattern_Large,-1489.0,-1450.0,-126.60167959630328,212.11945861564658,76.0
140,2,Animal_Land_Pattern_Large,-858.0,-850.0,-204.71383891798058,246.8252299815867,27.0
140,2,Animal_Land_Pattern_Large,-813.0,-850.0,-176.43237264893108,227.61016647212548,66.0
140,2,Animal_Land_Pattern_Large,-720.0,-750.0,-165.2623109899514,226.35728078915548,50.0
140,2,Animal_Land_Pattern_Large,-453.0,-450.0,-94.0166049839539,357.15846341265825,98.0
140,2,Animal_Land_Pattern_Large,-174.0,-150.0,-81.71878651140779,361.2589098293674,32.0
