bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,66.30162021480461,1.5412374931341948,988,90,6.689863203642672
-2925.0,66.80636055616944,1.5674174634106537,995,90,6.689863203642672
-2875.0,64.45520457112337,1.528940449630899,948,90,6.689863203642672
-2825.0,58.01507345183123,1.5519038455502219,852,90,6.689863203642672
-2775.0,67.00381815797022,1.6078774038868293,1052,90,6.689863203642672
-2725.0,70.39632225052218,1.619185317123074,1104,90,6.689863203642672
-2675.0,72.9683798731405,1.525104117039357,1152,90,6.689863203642672
-2625.0,77.75850732994869,1.5322320651895187,1114,90,6.689863203642672
-2575.0,70.95052863142209,1.4566087068144522,1098,90,6.689863203642672
-2525.0,73.22679444629075,1.4850527190504936,1034,90,6.689863203642672
-2475.0,66.8326475477377,1.4481238362808242,944,90,6.689863203642672
-2425.0,66.57221140819142,1.447651508926243,973,90,6.689863203642672
-2375.0,62.860869775534965,1.3310529968452298,1127,90,6.689863203642672
-2325.0,65.40212186365515,1.3867852177949505,1140,90,6.689863203642672
-2275.0,58.11500390543455,1.2578115356677022,1101,90,6.689863203642672
-2225.0,55.92149032734045,1.2619060714649424,1205,90,6.689863203642672
-2175.0,55.185604390360325,1.1813697292340586,1236,90,6.689863203642672
-2125.0,54.895669386842066,1.195798273446754,1212,90,6.689863203642672
-2075.0,53.82485524638076,1.381728744029227,1144,90,6.689863203642672
-2025.0,56.265657467691604,1.4392592071214432,1075,90,6.689863203642672
-1975.0,61.88962094045647,1.4736682583603111,1123,90,6.689863203642672
-1925.0,54.814391719829246,1.3919708656813168,1168,90,6.689863203642672
-1875.0,43.08638627187285,1.2701047847528122,1045,90,6.689863203642672
-1825.0,45.54513548097927,1.3494475995151323,1050,90,6.689863203642672
-1775.0,48.0905888399577,1.4161695987333738,1068,90,6.689863203642672
-1725.0,64.43975508143416,1.7161182725231183,953,90,6.689863203642672
-1675.0,68.90616385536718,1.8300510705747208,913,90,6.689863203642672
-1625.0,63.047690315094435,1.6393707353641533,994,90,6.689863203642672
-1575.0,65.3206839029847,1.696172689574577,953,90,6.689863203642672
-1525.0,67.37208527453697,1.782660392777862,950,90,6.689863203642672
-1475.0,62.936844033790464,1.7406523368532567,880,90,6.689863203642672
-1425.0,63.46602749938713,1.8520299590158358,817,90,6.689863203642672
-1375.0,58.67139822016773,1.5553374871655334,834,90,6.689863203642672
-1325.0,62.81242107190896,1.6052397136083918,889,90,6.689863203642672
-1275.0,62.3332281041194,1.6172093504905014,992,90,6.689863203642672
-1225.0,59.39681961903612,1.5378390499273693,1055,90,6.689863203642672
-1175.0,59.38167145802761,1.548864448729627,1139,90,6.689863203642672
-1125.0,53.347762006257184,1.3290194355053042,1107,90,6.689863203642672
-1075.0,56.3797428451409,1.3220939935441598,1099,90,6.689863203642672
-1025.0,54.9505630874248,1.3435704999311242,1112,90,6.689863203642672
-975.0,51.13027124494856,1.2771328707421337,1055,90,6.689863203642672
-925.0,50.580103186988644,1.3289199849291504,1015,90,6.689863203642672
-875.0,49.50633175673259,1.2145949966583007,1140,90,6.689863203642672
-825.0,53.8815115465337,1.3557098235139768,1164,90,6.689863203642672
-775.0,49.68243241990134,1.3178816118180792,1099,90,6.689863203642672
-725.0,47.783592625247856,1.3519090000211034,1050,90,6.689863203642672
-675.0,49.48346577268411,1.4117190912618502,1047,90,6.689863203642672
-625.0,50.27004998698496,1.378957327129279,1113,90,6.689863203642672
-575.0,59.970358657127626,1.599330481028186,1052,90,6.689863203642672
-525.0,60.39170661546566,1.7182527613482586,950,90,6.689863203642672
-475.0,64.80438066945531,1.7699502076766611,921,90,6.689863203642672
-425.0,65.9121216898954,1.6575036888587247,903,90,6.689863203642672
-375.0,56.61740565379269,1.4249889894290062,1016,90,6.689863203642672
-325.0,61.44496690001987,1.5128869097612598,1016,90,6.689863203642672
-275.0,62.757084749632035,1.6864349995298848,1008,90,6.689863203642672
-225.0,66.34524017339132,1.7899477120964513,975,90,6.689863203642672
-175.0,68.16667686130513,1.8043881963958206,976,90,6.689863203642672
-125.0,64.71651753046669,1.753658906381688,1000,90,6.689863203642672
-75.0,62.2066687892522,1.5696907313287138,1015,90,6.689863203642672
-25.0,62.61106159954871,1.380534413095046,1047,90,6.689863203642672
25.0,63.7131053091323,1.4352730675020957,1096,90,6.689863203642672
75.0,66.98535552720742,1.5446848068324295,1142,90,6.689863203642672
125.0,67.74237968088697,1.865464178907196,900,90,6.689863203642672
175.0,71.82991607538763,1.8724933620862698,869,90,6.689863203642672
225.0,74.01412044595753,2.231003120441061,555,90,6.689863203642672
275.0,73.79243325358861,2.2042576831211087,558,90,6.689863203642672
325.0,73.50511302538901,2.1754979085807733,462,90,6.689863203642672
375.0,64.39942449590735,1.9063140028140109,449,90,6.689863203642672
425.0,38.94303609494269,2.728446052278186,165,90,6.689863203642672
475.0,53.28701632930745,3.2483025935395586,133,90,6.689863203642672
525.0,60.89164661987337,0.37601367980249684,7,90,6.689863203642672
575.0,60.421399923157374,0.20611963396542357,19,90,6.689863203642672
625.0,58.25538204223433,0.3253357447544411,7,90,6.689863203642672
675.0,58.79502252014887,0.2818583576713504,12,90,6.689863203642672
725.0,,,0,90,6.689863203642672
