game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
2,Animal_Land_Pattern_Large,17600,17900,300,pre_recall,13,12,2,10,1,0,0.16666666666666666,0.8333333333333334,1591.0,1402.0,130.0,1272.0,189.0,0.0,0.09272467902995721,0.9072753209700428
2,Animal_Land_Pattern_Large,17600,17900,300,during_recall,1,1,0,1,0,0,0.0,1.0,144.0,144.0,0.0,144.0,0.0,0.0,0.0,1.0
3,Object_Land_Solid_Small,3200,3600,400,pre_recall,12,12,5,7,0,0,0.4166666666666667,0.5833333333333334,1143.0,1143.0,410.0,733.0,0.0,0.0,0.35870516185476814,0.6412948381452318
3,Object_Land_Solid_Small,3200,3600,400,during_recall,1,1,0,1,0,0,0.0,1.0,79.0,79.0,0.0,79.0,0.0,0.0,0.0,1.0
3,Animal_Land_Solid_Large,4300,4500,200,pre_recall,10,10,6,4,0,0,0.6,0.4,950.0,950.0,698.0,252.0,0.0,0.0,0.7347368421052631,0.26526315789473687
3,Animal_Land_Solid_Large,4300,4500,200,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Object_Sea_Solid_Large,4900,5400,500,pre_recall,13,12,6,6,1,0,0.5,0.5,1090.0,1031.0,333.0,698.0,59.0,0.0,0.3229873908826382,0.6770126091173618
3,Object_Sea_Solid_Large,4900,5400,500,during_recall,1,0,0,0,1,0,0.0,0.0,137.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0
3,Animal_Sea_Pattern_Small,7400,7600,200,pre_recall,8,4,0,4,4,0,0.0,1.0,422.0,230.0,0.0,230.0,192.0,0.0,0.0,1.0
3,Animal_Sea_Pattern_Small,7400,7600,200,during_recall,3,3,0,3,0,0,0.0,1.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,1.0
3,Animal_Land_Pattern_Small,8200,8600,400,pre_recall,6,3,0,3,3,0,0.0,1.0,652.0,519.0,0.0,519.0,133.0,0.0,0.0,1.0
3,Animal_Land_Pattern_Small,8200,8600,400,during_recall,1,1,0,1,0,0,0.0,1.0,41.0,41.0,0.0,41.0,0.0,0.0,0.0,1.0
3,Object_Sea_Pattern_Large,8900,9000,100,pre_recall,6,2,0,2,4,0,0.0,1.0,676.0,481.0,0.0,481.0,195.0,0.0,0.0,1.0
3,Object_Sea_Pattern_Large,8900,9000,100,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Object_Sea_Pattern_Small,3200,3500,300,pre_recall,6,6,3,3,0,0,0.5,0.5,286.0,286.0,203.0,83.0,0.0,0.0,0.7097902097902098,0.2902097902097902
4,Object_Sea_Pattern_Small,3200,3500,300,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Animal_Sea_Solid_Large,4700,5000,300,pre_recall,4,4,3,1,0,0,0.75,0.25,145.0,145.0,83.0,62.0,0.0,0.0,0.5724137931034483,0.42758620689655175
4,Animal_Sea_Solid_Large,4700,5000,300,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Animal_Land_Solid_Small,6500,6700,200,pre_recall,2,1,0,1,1,0,0.0,1.0,90.0,25.0,0.0,25.0,65.0,0.0,0.0,1.0
4,Animal_Land_Solid_Small,6500,6700,200,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Object_Land_Pattern_Large,7400,7600,200,pre_recall,4,3,0,3,1,0,0.0,1.0,169.0,104.0,0.0,104.0,65.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,7400,7600,200,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Object_Sea_Solid_Small,10300,10700,400,pre_recall,7,7,3,4,0,0,0.42857142857142855,0.5714285714285714,396.0,396.0,222.0,174.0,0.0,0.0,0.5606060606060606,0.4393939393939394
4,Object_Sea_Solid_Small,10300,10700,400,during_recall,1,1,0,1,0,0,0.0,1.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,1.0
4,Animal_Land_Pattern_Large,14700,14800,100,pre_recall,1,0,0,0,0,1,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
4,Animal_Land_Pattern_Large,14700,14800,100,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Animal_Sea_Solid_Small,10700,10800,100,pre_recall,11,11,8,3,0,0,0.7272727272727273,0.2727272727272727,893.0,893.0,715.0,178.0,0.0,0.0,0.8006718924972005,0.19932810750279956
5,Animal_Sea_Solid_Small,10700,10800,100,during_recall,1,1,0,1,0,0,0.0,1.0,36.0,36.0,0.0,36.0,0.0,0.0,0.0,1.0
5,Object_Sea_Solid_Small,17600,18000,400,pre_recall,6,5,3,2,1,0,0.6,0.4,1349.0,1017.0,869.0,148.0,332.0,0.0,0.8544739429695182,0.1455260570304818
5,Object_Sea_Solid_Small,17600,18000,400,during_recall,3,3,0,3,0,0,0.0,1.0,336.0,336.0,0.0,336.0,0.0,0.0,0.0,1.0
5,Animal_Land_Pattern_Large,19200,19300,100,pre_recall,8,8,0,8,0,0,0.0,1.0,1731.0,1731.0,0.0,1731.0,0.0,0.0,0.0,1.0
5,Animal_Land_Pattern_Large,19200,19300,100,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Object_Land_Solid_Small,7100,7600,500,pre_recall,13,13,2,11,0,0,0.15384615384615385,0.8461538461538461,1764.0,1764.0,53.0,1711.0,0.0,0.0,0.030045351473922902,0.969954648526077
6,Object_Land_Solid_Small,7100,7600,500,during_recall,2,2,0,2,0,0,0.0,1.0,360.0,360.0,0.0,360.0,0.0,0.0,0.0,1.0
6,Animal_Land_Solid_Large,10400,10500,100,pre_recall,9,9,6,3,0,0,0.6666666666666666,0.3333333333333333,1259.0,1259.0,917.0,342.0,0.0,0.0,0.7283558379666402,0.2716441620333598
6,Animal_Land_Solid_Large,10400,10500,100,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Animal_Sea_Pattern_Small,13300,13500,200,pre_recall,7,7,0,7,0,0,0.0,1.0,2031.0,2031.0,0.0,2031.0,0.0,0.0,0.0,1.0
6,Animal_Sea_Pattern_Small,13300,13500,200,during_recall,2,0,0,0,2,0,0.0,0.0,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0
6,Animal_Land_Pattern_Small,16900,17300,400,pre_recall,20,11,9,2,9,0,0.8181818181818182,0.18181818181818182,1841.0,720.0,641.0,79.0,1121.0,0.0,0.8902777777777777,0.10972222222222222
6,Animal_Land_Pattern_Small,16900,17300,400,during_recall,4,4,0,4,0,0,0.0,1.0,161.0,161.0,0.0,161.0,0.0,0.0,0.0,1.0
6,Object_Sea_Solid_Large,21300,21700,400,pre_recall,9,7,3,4,2,0,0.42857142857142855,0.5714285714285714,1210.0,734.0,524.0,210.0,476.0,0.0,0.7138964577656676,0.28610354223433243
6,Object_Sea_Solid_Large,21300,21700,400,during_recall,1,0,0,0,1,0,0.0,0.0,582.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0
7,Animal_Sea_Solid_Small,5200,5400,200,pre_recall,10,9,6,3,1,0,0.6666666666666666,0.3333333333333333,2378.0,2119.0,1351.0,768.0,259.0,0.0,0.6375648890986314,0.3624351109013686
7,Animal_Sea_Solid_Small,5200,5400,200,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Object_Land_Solid_Small,8300,9100,800,pre_recall,13,13,10,3,0,0,0.7692307692307693,0.23076923076923078,1862.0,1862.0,1316.0,546.0,0.0,0.0,0.706766917293233,0.2932330827067669
7,Object_Land_Solid_Small,8300,9100,800,during_recall,1,1,1,0,0,0,1.0,0.0,315.0,315.0,315.0,0.0,0.0,0.0,1.0,0.0
7,Object_Land_Pattern_Large,16200,16400,200,pre_recall,14,10,4,6,4,0,0.4,0.6,1795.0,1169.0,501.0,668.0,626.0,0.0,0.42857142857142855,0.5714285714285714
7,Object_Land_Pattern_Large,16200,16400,200,during_recall,3,3,3,0,0,0,1.0,0.0,112.0,112.0,112.0,0.0,0.0,0.0,1.0,0.0
7,Animal_Land_Pattern_Small,17800,18100,300,pre_recall,12,9,0,9,3,0,0.0,1.0,1272.0,1107.0,0.0,1107.0,165.0,0.0,0.0,1.0
7,Animal_Land_Pattern_Small,17800,18100,300,during_recall,1,1,0,1,0,0,0.0,1.0,445.0,445.0,0.0,445.0,0.0,0.0,0.0,1.0
