Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.10836410459800914,0.02170987340459562,-0.15050816855168778,-0.06617365641093159,NA,NA,*
