effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,templatebackward,0.0786137907716053,0.013405885254220188,0.04980477044980889,0.10691182120737935
fixed,cond,templatebidirectional,0.12273807333747634,0.013834265268054808,0.09549358894655414,0.15175133642138705
fixed,cond,templateforward,0.07619927807740343,0.01382524121115331,0.048346945252642944,0.10561202070075676
