Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.3999999974503273,3.184473269082232e-7,-0.4000006316799343,-0.3999993493866411,NA,NA,*
