effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,templatebackward,0.19977582650945908,0.02362303007456355,0.1540847306479909,0.2457559125063044
fixed,cond,templatebidirectional,0.282299304243479,0.02362188862768025,0.2356022038815728,0.3285445368493632
fixed,cond,templateforward,0.15705452362333358,0.02469537471843084,0.10849810001501616,0.20479980731100866
