Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(Intercept) = 0,-0.06975501294314382,0.02578377736541995,-0.1213835282281311,-0.018806822396672866,NA,NA,*
