game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Land_Solid_Large,8500,9400,900,pre_recall,7,1,0,1,3,3,0.0,1.0,2105.0,260.0,0.0,260.0,1473.0,372.0,0.0,1.0
1,Animal_Land_Solid_Large,8500,9400,900,during_recall,1,0,0,0,1,0,0.0,0.0,678.0,0.0,0.0,0.0,678.0,0.0,0.0,0.0
1,Animal_Sea_Pattern_Small,11600,12200,600,pre_recall,6,1,0,1,4,1,0.0,1.0,2041.0,387.0,0.0,387.0,1302.0,352.0,0.0,1.0
1,Animal_Sea_Pattern_Small,11600,12200,600,during_recall,2,0,0,0,0,2,0.0,0.0,797.0,0.0,0.0,0.0,0.0,797.0,0.0,0.0
2,Object_Sea_Solid_Small,10100,10600,500,pre_recall,1,0,0,0,0,1,0.0,0.0,345.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0
2,Object_Sea_Solid_Small,10100,10600,500,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Land_Solid_Large,13900,15100,1200,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Land_Solid_Large,13900,15100,1200,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Land_Pattern_Large,16600,17300,700,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Land_Pattern_Large,16600,17300,700,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Object_Land_Pattern_Large,5200,6400,1200,pre_recall,5,1,0,1,2,2,0.0,1.0,1597.0,449.0,0.0,449.0,797.0,351.0,0.0,1.0
3,Object_Land_Pattern_Large,5200,6400,1200,during_recall,2,1,0,1,0,1,0.0,1.0,370.0,314.0,0.0,314.0,0.0,56.0,0.0,1.0
3,Animal_Land_Pattern_Large,6400,7100,700,pre_recall,4,1,0,1,1,2,0.0,1.0,1157.0,449.0,0.0,449.0,357.0,351.0,0.0,1.0
3,Animal_Land_Pattern_Large,6400,7100,700,during_recall,1,1,1,0,0,0,1.0,0.0,238.0,238.0,238.0,0.0,0.0,0.0,1.0,0.0
3,Object_Sea_Solid_Small,8000,9000,1000,pre_recall,3,1,0,1,1,1,0.0,1.0,1021.0,171.0,0.0,171.0,603.0,247.0,0.0,1.0
3,Object_Sea_Solid_Small,8000,9000,1000,during_recall,1,1,1,0,0,0,1.0,0.0,268.0,268.0,268.0,0.0,0.0,0.0,1.0,0.0
3,Animal_Sea_Solid_Small,11600,12100,500,pre_recall,7,3,0,3,3,1,0.0,1.0,1778.0,592.0,0.0,592.0,1162.0,24.0,0.0,1.0
3,Animal_Sea_Solid_Small,11600,12100,500,during_recall,1,1,1,0,0,0,1.0,0.0,292.0,292.0,292.0,0.0,0.0,0.0,1.0,0.0
4,Animal_Sea_Solid_Large,6200,8200,2000,pre_recall,6,2,0,2,0,4,0.0,1.0,2424.0,447.0,0.0,447.0,0.0,1977.0,0.0,1.0
4,Animal_Sea_Solid_Large,6200,8200,2000,during_recall,2,0,0,0,0,2,0.0,0.0,605.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0
