game,original_item,item,onset,offset
1,LION,Animal_Land_Solid_Large,8.5,9.4
1,FISH,Animal_Sea_Pattern_Small,11.6,12.2
2,SNORKEL,Object_Sea_Solid_Small,10.1,10.6
2,LION,Animal_Land_Solid_Large,13.9,15.1
2,ZEBRA,Animal_Land_Pattern_Large,16.6,17.3
3,HOUSE,Object_Land_Pattern_Large,5.2,6.4
3,ZEBRA,Animal_Land_Pattern_Large,6.4,7.1
3,SNORKEL,Object_Sea_Solid_Small,8.0,9.0
3,CRAB,Animal_Sea_Solid_Small,11.6,12.1
4,SEAL,Animal_Sea_Solid_Large,6.2,8.2
5,LADYBUG,Animal_Land_Pattern_Small,3.5,4.3
5,SUBMARINE,Object_Sea_Solid_Large,4.3,5.1
5,SEAL,Animal_Sea_Solid_Large,5.8,6.4
6,SEAL,Animal_Sea_Solid_Large,1.9,3.0
6,HOUSE,Object_Land_Pattern_Large,3.0,3.4
6,SNORKEL,Object_Sea_Solid_Small,3.4,4.2
7,LADYBUG,Animal_Land_Pattern_Small,2.3,3.4
7,SEAL,Animal_Sea_Solid_Large,3.4,4.0
7,SUBMARINE,Object_Sea_Solid_Large,4.0,4.6
