effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),1.2706984085715247,0.18451033863310815,0.9145500474800784,1.6402938184674847
fixed,cond,recalled_offer_count,0.1433378735499139,0.06192076871521313,0.024034292087736588,0.2679564156077149
