subject,log_rt,recalled_total_count,game
110,2.7445215426176155,4,5
110,3.2282950642226886,4,5
110,0.781328735633434,4,5
110,-0.9532148410074432,4,5
110,0.16790022076631217,4,5
110,0.7834683258158246,4,5
110,2.5978146830177664,4,5
110,3.235664622627592,5,6
110,1.7406365550746263,5,6
110,2.206825750319277,5,6
110,2.4542725021708915,5,6
110,1.7177880422286154,5,6
110,2.540690209803999,5,6
110,1.245914763550207,5,6
110,2.2722224229188903,5,6
110,2.2218694471069966,5,7
110,1.7020154528933797,5,7
110,1.632915429433884,5,7
110,2.6867860774794,5,7
110,2.364298968424256,5,7
110,1.7959724018482728,5,7
110,2.184413977327695,5,7
110,1.16972854303904,5,7
111,2.5945176630268416,3,1
111,0.8237300403884005,3,1
111,0.7334895201147006,3,1
111,1.9279183341055701,3,1
111,-0.30010834869088376,3,1
111,0.9647822799998214,3,1
111,0.31829259696107576,3,1
111,0.7555979378542291,3,1
111,1.4191322473056682,5,2
111,0.6394147076445278,5,2
111,-2.204443319754506,5,2
111,1.578126744199297,5,2
111,1.137013061074691,5,2
111,-2.317568875653655,5,2
111,0.5749948501408197,5,2
111,1.0174570491532164,5,2
111,1.351229827432521,5,3
111,0.5588507334374907,5,3
111,1.7407660933315283,5,3
111,0.9215080645229399,5,3
111,-0.6910604425920281,5,3
111,1.1788576040618959,5,3
111,1.8164850419964118,5,3
111,2.028776180577658,5,3
111,1.4134079837647815,5,4
111,1.2601628904573532,5,4
111,-0.34761497871659586,5,4
111,0.6740729391474921,5,4
111,-0.4929510520562781,5,4
111,0.3204391528938064,5,4
111,0.6065742756096891,5,4
111,-0.5763213435162631,5,4
111,1.6980441710874656,3,5
111,1.5196953272897038,3,5
111,1.3806058894938706,3,5
111,1.243154778771607,3,5
111,-1.3532931092366691,3,5
111,-0.8130732608996739,3,5
111,0.16651397395872833,3,5
111,1.1577235699010338,3,5
111,1.881429435780653,6,6
111,-0.02456979725313584,6,6
111,-0.5319369069836477,6,6
111,-1.5058450832451018,6,6
111,-0.3487251395881771,6,6
111,1.819353424393302,6,6
111,0.26628020879495795,6,6
111,1.729838356736954,6,6
111,0.9019355711685685,3,7
111,0.3204517337703921,3,7
111,2.116786262476355,3,7
111,-0.12906727630046533,3,7
111,-0.1623434058275039,3,7
111,0.3158997755097834,3,7
111,-0.41637218714260815,3,7
111,-0.1528267857255983,3,7
113,2.806080891564441,2,1
113,1.5069413840843382,2,1
113,1.490196201001277,2,1
113,0.0676719268652313,2,1
113,1.968773429800968,2,1
