effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),1.706291021658778,0.1274128476810048,1.4630006072589135,1.9638534416444204
fixed,cond,recalled_offer_value_z,0.010120826389699042,0.03343234723400418,-0.056566124672058946,0.07476155239959058
fixed,cond,recalled_offer_value_z2,-0.08027745072464391,0.019155537034212973,-0.11744126265575869,-0.043492436708213164
