effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),0.8388296764065476,0.26051776310221786,0.34140792324873914,1.3710871440821724
fixed,cond,recalled_total_count,0.16264403302673333,0.04856552381149138,0.06852088243142088,0.25980699263019735
