game,original_item,item,onset,offset
1,MINUS,MINUS,2.8,3.5
1,3,3,3.5,3.7
1,PLUS,PLUS,14.5,15.1
1,4,4,15.1,15.2
1,MINUS,MINUS,20.5,21.2
1,2,2,21.2,21.4
1,MINUS,MINUS,26.9,27.5
1,9,9,27.5,27.8
1,PLUS,PLUS,34.2,34.5
1,7,7,34.5,34.9
1,PLUS,PLUS,39.5,39.8
1,3,3,39.8,40.0
2,MINUS,MINUS,5.2,5.9
2,1,1,5.9,6.0
2,PLUS,PLUS,16.9,17.3
2,8,8,17.3,17.7
2,PLUS,PLUS,25.0,25.5
2,6,6,25.5,25.7
2,MINUS,MINUS,30.1,30.8
2,4,4,30.8,30.9
2,MINUS,MINUS,36.1,37.0
2,8,8,37.0,37.6
2,PLUS,PLUS,42.8,43.0
2,5,5,43.0,43.4
3,PLUS,PLUS,2.2,2.6
3,1,1,2.6,2.8
3,MINUS,MINUS,7.0,7.7
3,9,9,7.7,7.9
3,MINUS,MINUS,12.3,12.8
3,9,9,12.8,13.0
3,PLUS,PLUS,20.0,20.2
3,9,9,20.2,20.6
3,PLUS,PLUS,29.3,29.5
3,5,5,29.5,29.8
3,MINUS,MINUS,31.8,32.8
3,2,2,32.8,33.1
4,MINUS,MINUS,3.6,4.3
4,6,6,4.3,4.5
4,MINUS,MINUS,8.0,8.6
4,1,1,8.6,8.8
4,PLUS,PLUS,14.3,14.6
4,8,8,14.6,15.5
4,PLUS,PLUS,19.4,19.6
4,9,9,19.6,20.0
4,MINUS,MINUS,21.9,22.9
4,9,9,22.9,23.3
4,PLUS,PLUS,26.0,26.4
4,5,5,26.4,26.9
5,MINUS,MINUS,2.6,3.3
5,5,5,3.3,3.6
5,MINUS,MINUS,7.5,8.1
5,1,1,8.1,8.5
5,PLUS,PLUS,10.8,11.5
5,5,5,11.5,11.7
5,PLUS,PLUS,15.7,16.1
5,3,3,16.1,16.4
5,PLUS,PLUS,20.9,21.1
5,4,4,21.1,21.5
5,MINUS,MINUS,27.1,27.4
5,9,9,27.4,27.8
6,PLUS,PLUS,1.8,2.6
6,1,1,2.6,2.8
6,PLUS,PLUS,6.3,6.8
6,5,5,6.8,7.0
6,PLUS,PLUS,10.6,11.1
6,1,1,11.1,12.0
6,MINUS,MINUS,16.5,17.3
6,5,5,17.3,17.5
6,MINUS,MINUS,25.8,26.4
6,5,5,32.8,33.1
6,MINUS,MINUS,40.2,40.7
6,8,8,40.7,41.0
7,PLUS,PLUS,1.5,2.0
7,7,7,2.0,2.3
7,MINUS,MINUS,6.4,7.0
7,2,2,7.0,7.3
7,PLUS,PLUS,12.0,12.4
7,8,8,12.4,12.8
7,MINUS,MINUS,15.9,16.5
7,1,1,16.5,16.7
7,MINUS,MINUS,20.2,20.6
7,3,3,20.6,20.9
7,MINUS,MINUS,23.6,24.0
7,3,3,24.0,24.3
