bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,56.727442114372295,1.4230044117404752,1076,90,5.297962182618192
-2925.0,54.79096736196643,1.2112871622117845,1132,90,5.297962182618192
-2875.0,59.959335997117314,1.2039095294125268,1324,90,5.297962182618192
-2825.0,58.497567179917965,1.1392644379619854,1363,90,5.297962182618192
-2775.0,62.422453394246475,1.1468920795675646,1485,90,5.297962182618192
-2725.0,64.56092010592566,1.098834020164168,1475,90,5.297962182618192
-2675.0,63.72731948684014,1.0320361145585242,1314,90,5.297962182618192
-2625.0,63.327365166469036,1.0013383228016268,1388,90,5.297962182618192
-2575.0,63.48613822613358,0.9735292786513154,1460,90,5.297962182618192
-2525.0,63.60388319149723,1.003546186038877,1406,90,5.297962182618192
-2475.0,60.02282197625644,1.0024152790045435,1345,90,5.297962182618192
-2425.0,56.57729466237146,0.9802329470017014,1406,90,5.297962182618192
-2375.0,58.12640815551036,0.9569910602463457,1489,90,5.297962182618192
-2325.0,61.56488901869304,0.9355965330883795,1374,90,5.297962182618192
-2275.0,58.33537561014117,0.9201527338890916,1318,90,5.297962182618192
-2225.0,56.62927964996958,0.9188962343575015,1331,90,5.297962182618192
-2175.0,61.75183630556708,0.9988667513176762,1555,90,5.297962182618192
-2125.0,58.71773584762772,0.9812113785866917,1586,90,5.297962182618192
-2075.0,54.42013695272877,0.9383064085862416,1492,90,5.297962182618192
-2025.0,54.24256525661054,0.9398437421640778,1456,90,5.297962182618192
-1975.0,54.67846474305465,1.0062026404162947,1383,90,5.297962182618192
-1925.0,49.06992373555196,0.9726033986890139,1400,90,5.297962182618192
-1875.0,45.223314448048995,0.9343046789258272,1418,90,5.297962182618192
-1825.0,39.7555197214321,0.7467206584349579,1475,90,5.297962182618192
-1775.0,37.441366655291084,0.7699906904696155,1387,90,5.297962182618192
-1725.0,37.014007867396764,0.7645866929973676,1380,90,5.297962182618192
-1675.0,35.34826957965652,0.7745080272271583,1300,90,5.297962182618192
-1625.0,33.73685691934377,0.7398744300453857,1231,90,5.297962182618192
-1575.0,39.61275418337842,0.9229848962161796,1259,90,5.297962182618192
-1525.0,38.603842534796534,0.849440048278168,1283,90,5.297962182618192
-1475.0,36.275892222362216,1.0984058439623647,1004,90,5.297962182618192
-1425.0,34.04464156123808,1.0650911443676079,932,90,5.297962182618192
-1375.0,35.754052162819676,1.0435260154603123,901,90,5.297962182618192
-1325.0,36.623391730497694,1.1110211712863818,948,90,5.297962182618192
-1275.0,33.90032509982017,0.9960191355155521,1104,90,5.297962182618192
-1225.0,31.896648058656034,0.9307743691045215,1200,90,5.297962182618192
-1175.0,26.754580149198873,0.866764082692928,1198,90,5.297962182618192
-1125.0,24.336922722787726,0.8232867775496382,1200,90,5.297962182618192
-1075.0,23.50464696959297,0.7885678803641568,1267,90,5.297962182618192
-1025.0,23.248070766130745,0.7636322768257463,1300,90,5.297962182618192
-975.0,25.100210552477364,0.8408011099673626,1403,90,5.297962182618192
-925.0,20.57598211659538,0.5790870438121974,1393,90,5.297962182618192
-875.0,21.966668105605372,0.609341412856729,1497,90,5.297962182618192
-825.0,21.232212543278475,0.6018254228602208,1500,90,5.297962182618192
-775.0,24.458076648445775,0.6618434690849311,1695,90,5.297962182618192
-725.0,21.19965317766618,0.5511385500360836,1746,90,5.297962182618192
-675.0,20.467958828091316,0.5108933400820881,1946,90,5.297962182618192
-625.0,19.49642748448444,0.5047465022111807,1950,90,5.297962182618192
-575.0,17.676009445334934,0.4399044023646637,1937,90,5.297962182618192
-525.0,17.487437184938216,0.42896886058746475,1900,90,5.297962182618192
-475.0,16.20283736662783,0.3521754112994743,1850,90,5.297962182618192
-425.0,14.289669351544303,0.22448203212647627,1875,90,5.297962182618192
-375.0,15.654830783055928,0.28718374380278094,1842,90,5.297962182618192
-325.0,15.508206298687462,0.28355868680342117,1753,90,5.297962182618192
-275.0,17.517271869818575,0.3968174484545892,1775,90,5.297962182618192
-225.0,16.08813445720722,0.3303868257859572,1762,90,5.297962182618192
-175.0,15.906219433525212,0.3099251491620299,1700,90,5.297962182618192
-125.0,16.56775308026524,0.3200798102666172,1700,90,5.297962182618192
-75.0,16.982606667169993,0.3219862390654549,1788,90,5.297962182618192
-25.0,18.503445977864644,0.3593511074298775,1869,90,5.297962182618192
25.0,20.126462639861167,0.4168600618942444,1979,90,5.297962182618192
75.0,19.533630891941847,0.39633597699306516,1950,90,5.297962182618192
125.0,22.24457732460606,0.4332261752847396,1925,90,5.297962182618192
175.0,26.064232271712378,0.5782931983632421,1797,90,5.297962182618192
225.0,27.350129569582467,0.5965698846548696,1785,90,5.297962182618192
275.0,30.56048827807969,0.6556535718232213,1859,90,5.297962182618192
325.0,33.41097828744818,0.809854008141814,1716,90,5.297962182618192
375.0,36.5273809329414,0.810542163035824,1754,90,5.297962182618192
425.0,38.668109167905314,0.8818258954777543,1695,90,5.297962182618192
475.0,40.20035288206762,0.8921170918367979,1700,90,5.297962182618192
525.0,40.70557828628435,0.7860793849437677,1524,90,5.297962182618192
575.0,37.41460889393948,0.7055994718785372,1480,90,5.297962182618192
625.0,35.66509559234674,0.9569180302741509,957,90,5.297962182618192
675.0,36.05103909165272,1.015613380163846,915,90,5.297962182618192
725.0,29.162041960338453,1.09100760483404,550,90,5.297962182618192
