time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-2950.0,0.25,0.07817303469477382,4,4,100,25,0.16666666666666666
-2925.0,0.0,0.0,7,6,100,25,0.16666666666666666
-2900.0,0.2222222222222222,0.11659919028340081,10,9,100,25,0.16666666666666666
-2875.0,0.2,0.11663066954643629,11,10,100,25,0.16666666666666666
-2850.0,0.18181818181818182,0.10931174089068826,12,11,100,25,0.16666666666666666
-2825.0,0.2,0.15184534270650263,10,10,100,25,0.16666666666666666
-2800.0,0.0,0.0,8,8,100,25,0.16666666666666666
-2775.0,0.0,0.0,7,7,100,25,0.16666666666666666
-2750.0,0.0,0.0,6,6,100,25,0.16666666666666666
-2725.0,0.25,0.15492957746478872,4,4,100,25,0.16666666666666666
-2700.0,0.2,0.109472908219683,5,5,100,25,0.16666666666666666
-2675.0,0.25,0.12719486081370449,4,4,100,25,0.16666666666666666
-2650.0,0.3333333333333333,0.33838821490467935,6,6,100,25,0.16666666666666666
-2625.0,0.375,0.3848550950451854,8,8,100,25,0.16666666666666666
-2600.0,0.42857142857142855,0.5156576200417536,7,7,100,25,0.16666666666666666
-2575.0,0.42857142857142855,0.5156576200417536,7,7,100,25,0.16666666666666666
-2550.0,0.3333333333333333,0.30136436597110755,6,6,100,25,0.16666666666666666
-2525.0,0.0,0.0,4,4,100,25,0.16666666666666666
-2500.0,0.16666666666666666,0.15817378497790868,6,6,100,25,0.16666666666666666
-2475.0,0.14285714285714285,0.14777105118326914,7,7,100,25,0.16666666666666666
-2450.0,0.16666666666666666,0.161212848994296,6,6,100,25,0.16666666666666666
-2425.0,0.14285714285714285,0.18704284221525602,7,7,100,25,0.16666666666666666
-2400.0,0.125,0.1807604994324631,8,8,100,25,0.16666666666666666
-2375.0,0.1,0.147693021099003,10,10,100,25,0.16666666666666666
-2350.0,0.1111111111111111,0.18278335724533715,9,9,100,25,0.16666666666666666
-2325.0,0.125,0.17898286035403202,8,8,100,25,0.16666666666666666
-2300.0,0.0,0.0,4,4,100,25,0.16666666666666666
-2275.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2250.0,0.3333333333333333,0.15513126491646778,4,3,100,25,0.16666666666666666
-2225.0,0.3333333333333333,0.12687052700065063,4,3,100,25,0.16666666666666666
-2200.0,0.4,0.20714285714285716,6,5,100,25,0.16666666666666666
-2175.0,0.6666666666666666,0.5297219558964525,7,6,100,25,0.16666666666666666
-2150.0,0.5,0.37003440725680325,8,8,100,25,0.16666666666666666
-2125.0,0.5714285714285714,0.4872322899505766,7,7,100,25,0.16666666666666666
-2100.0,0.375,0.26666666666666666,8,8,100,25,0.16666666666666666
-2075.0,0.25,0.23730964467005075,8,8,100,25,0.16666666666666666
-2050.0,0.2,0.2513287775246773,5,5,100,25,0.16666666666666666
-2025.0,0.2,0.2513287775246773,5,5,100,25,0.16666666666666666
-2000.0,0.5,0.6659959758551308,2,2,100,25,0.16666666666666666
-1975.0,0.5,0.34532374100719426,3,2,100,25,0.16666666666666666
-1950.0,0.6,0.4756833510827121,6,5,100,25,0.16666666666666666
-1925.0,0.6666666666666666,0.5125412541254125,7,6,100,25,0.16666666666666666
-1900.0,0.6666666666666666,0.5125412541254125,7,6,100,25,0.16666666666666666
-1875.0,0.625,0.42107819329771734,8,8,100,25,0.16666666666666666
-1850.0,0.5714285714285714,0.37285223367697595,7,7,100,25,0.16666666666666666
-1825.0,0.5714285714285714,0.3898361751922434,7,7,100,25,0.16666666666666666
-1800.0,0.5,0.38346456692913383,10,10,100,25,0.16666666666666666
-1775.0,0.5,0.5254237288135594,6,6,100,25,0.16666666666666666
-1750.0,0.6666666666666666,0.7199358631747729,6,6,100,25,0.16666666666666666
-1725.0,0.6,0.667723525681674,5,5,100,25,0.16666666666666666
-1700.0,1.0,1.0,2,2,100,25,0.16666666666666666
-1675.0,0.75,0.7677198975234842,4,4,100,25,0.16666666666666666
-1650.0,0.3333333333333333,0.21625766871165644,3,3,100,25,0.16666666666666666
-1625.0,0.3333333333333333,0.21625766871165644,3,3,100,25,0.16666666666666666
-1600.0,0.5,0.5481881264456437,6,6,100,25,0.16666666666666666
-1575.0,0.6,0.7852257181942545,5,5,100,25,0.16666666666666666
-1550.0,0.75,0.9386753883892068,4,4,100,25,0.16666666666666666
-1525.0,0.5714285714285714,0.5247833622183709,7,7,100,25,0.16666666666666666
-1500.0,0.5,0.42142857142857143,4,4,100,25,0.16666666666666666
-1475.0,0.6,0.546694648478489,5,5,100,25,0.16666666666666666
