subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Object_Land_Solid_Small,0,0,1,10450915.0,10454719.0,3804.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Animal_Sea_Solid_Small,1,0,0,10455012.0,10455057.0,45.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Object_Land_Pattern_Large,2,0,1,10455103.0,10458790.0,3687.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Object_Land_Solid_Small,0,0,1,10458879.0,10459404.0,525.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,fixation,-1,1,0,10459420.0,10459616.0,196.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Object_Land_Solid_Small,0,0,1,10459632.0,10459944.0,312.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Animal_Sea_Solid_Small,1,0,0,10459966.0,10460097.0,131.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Object_Land_Pattern_Large,2,0,1,10460118.0,10460458.0,340.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Object_Land_Solid_Small,0,0,1,10460479.0,10462185.0,1706.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Object_Sea_Solid_Small,3,0,1,10462265.0,10463549.0,1284.0
122,choice,choice,1,1.0,Object,1.0,14.46251254202798,Object_Land_Solid_Small,0,0,1,10463607.0,10464376.0,769.0
122,choice,choice,2,1.0,Sea,1.0,2.401650291867554,Object_Land_Pattern_Large,2,0,0,10468315.0,10468556.0,241.0
122,choice,choice,2,1.0,Sea,1.0,2.401650291867554,Animal_Sea_Solid_Small,1,0,1,10469199.0,10469703.0,504.0
122,choice,choice,2,1.0,Sea,1.0,2.401650291867554,fixation,-1,1,0,10469755.0,10470349.0,594.0
122,choice,choice,3,1.0,Large,2.0,5.128558542113751,Object_Land_Pattern_Large,2,0,1,10473747.0,10475074.0,1327.0
122,choice,choice,3,1.0,Large,2.0,5.128558542113751,Animal_Sea_Solid_Small,1,0,0,10475086.0,10475685.0,599.0
122,choice,choice,3,1.0,Large,2.0,5.128558542113751,Object_Land_Pattern_Large,2,0,1,10475705.0,10478486.0,2781.0
122,choice,choice,4,1.0,Land,2.0,4.120517915813252,Object_Land_Solid_Small,0,0,1,10481655.0,10483864.0,2209.0
122,choice,choice,4,1.0,Land,2.0,4.120517915813252,Animal_Land_Pattern_Large,4,0,1,10483881.0,10484271.0,390.0
122,choice,choice,5,1.0,Pattern,2.0,4.948804625077173,Object_Land_Solid_Small,0,0,0,10488733.0,10491099.0,2366.0
122,choice,choice,5,1.0,Pattern,2.0,4.948804625077173,fixation,-1,1,0,10491483.0,10492414.0,931.0
122,choice,choice,5,1.0,Pattern,2.0,4.948804625077173,Animal_Land_Pattern_Large,4,0,1,10492435.0,10493085.0,650.0
122,choice,choice,5,1.0,Pattern,2.0,4.948804625077173,Object_Land_Solid_Small,0,0,0,10493108.0,10493218.0,110.0
122,choice,choice,6,1.0,Animal,2.0,9.432623958215116,Animal_Sea_Pattern_Large,5,0,1,10496727.0,10497714.0,987.0
122,choice,choice,6,1.0,Animal,2.0,9.432623958215116,Animal_Land_Pattern_Large,4,0,1,10505100.0,10505361.0,261.0
122,choice,choice,7,1.0,Small,2.0,10.07149775000289,Object_Land_Pattern_Large,2,0,0,10509272.0,10509412.0,140.0
