game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Sea_Solid_Small,8200,9100,900,pre_recall,11,7,1,6,2,2,0.14285714285714285,0.8571428571428571,2504.0,1464.0,191.0,1273.0,645.0,395.0,0.13046448087431695,0.869535519125683
1,Animal_Sea_Solid_Small,8200,9100,900,during_recall,1,1,0,1,0,0,0.0,1.0,224.0,224.0,0.0,224.0,0.0,0.0,0.0,1.0
1,Animal_Sea_Pattern_Large,12400,12400,0,pre_recall,10,6,2,4,2,2,0.3333333333333333,0.6666666666666666,3034.0,1957.0,570.0,1387.0,336.0,741.0,0.2912621359223301,0.7087378640776699
1,Animal_Sea_Pattern_Large,12400,12400,0,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Solid_Small,12400,13500,1100,pre_recall,10,6,0,6,2,2,0.0,1.0,3034.0,1957.0,0.0,1957.0,336.0,741.0,0.0,1.0
1,Object_Sea_Solid_Small,12400,13500,1100,during_recall,1,1,0,1,0,0,0.0,1.0,254.0,254.0,0.0,254.0,0.0,0.0,0.0,1.0
1,Object_Land_Pattern_Large,13500,14600,1100,pre_recall,5,4,0,4,1,0,0.0,1.0,1598.0,1387.0,0.0,1387.0,211.0,0.0,0.0,1.0
1,Object_Land_Pattern_Large,13500,14600,1100,during_recall,1,0,0,0,1,0,0.0,0.0,290.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0
2,Animal_Land_Solid_Small,3400,5200,1800,pre_recall,7,6,4,2,0,1,0.6666666666666666,0.3333333333333333,1840.0,1535.0,1160.0,375.0,0.0,305.0,0.755700325732899,0.24429967426710097
2,Animal_Land_Solid_Small,3400,5200,1800,during_recall,2,2,1,1,0,0,0.5,0.5,745.0,745.0,574.0,171.0,0.0,0.0,0.7704697986577181,0.2295302013422819
2,Animal_Sea_Pattern_Small,12200,12700,500,pre_recall,5,3,0,3,2,0,0.0,1.0,2606.0,889.0,0.0,889.0,1717.0,0.0,0.0,1.0
2,Animal_Sea_Pattern_Small,12200,12700,500,during_recall,1,1,0,1,0,0,0.0,1.0,145.0,145.0,0.0,145.0,0.0,0.0,0.0,1.0
2,Object_Land_Pattern_Small,21200,21500,300,pre_recall,8,5,1,4,1,2,0.2,0.8,1357.0,921.0,187.0,734.0,221.0,215.0,0.20304017372421282,0.7969598262757872
2,Object_Land_Pattern_Small,21200,21500,300,during_recall,1,1,0,1,0,0,0.0,1.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,1.0
2,Object_Sea_Solid_Large,47400,48300,900,pre_recall,4,4,1,3,0,0,0.25,0.75,2423.0,2423.0,126.0,2297.0,0.0,0.0,0.0520016508460586,0.9479983491539414
2,Object_Sea_Solid_Large,47400,48300,900,during_recall,3,2,1,1,0,1,0.5,0.5,609.0,342.0,158.0,184.0,0.0,267.0,0.4619883040935672,0.5380116959064327
3,Animal_Land_Pattern_Small,2200,3400,1200,pre_recall,10,4,0,4,1,5,0.0,1.0,977.0,346.0,0.0,346.0,219.0,412.0,0.0,1.0
3,Animal_Land_Pattern_Small,2200,3400,1200,during_recall,1,1,0,1,0,0,0.0,1.0,29.0,29.0,0.0,29.0,0.0,0.0,0.0,1.0
3,Object_Sea_Pattern_Small,4300,5100,800,pre_recall,5,2,0,2,0,3,0.0,1.0,693.0,339.0,0.0,339.0,0.0,354.0,0.0,1.0
3,Object_Sea_Pattern_Small,4300,5100,800,during_recall,2,2,0,2,0,0,0.0,1.0,335.0,335.0,0.0,335.0,0.0,0.0,0.0,1.0
3,Animal_Land_Solid_Small,6600,7300,700,pre_recall,8,5,1,4,1,2,0.2,0.8,1469.0,865.0,139.0,726.0,366.0,238.0,0.1606936416184971,0.8393063583815029
3,Animal_Land_Solid_Small,6600,7300,700,during_recall,2,2,0,2,0,0,0.0,1.0,903.0,903.0,0.0,903.0,0.0,0.0,0.0,1.0
4,Animal_Sea_Solid_Small,4000,4900,900,pre_recall,11,11,2,9,0,0,0.18181818181818182,0.8181818181818182,2332.0,2332.0,322.0,2010.0,0.0,0.0,0.13807890222984562,0.8619210977701544
4,Animal_Sea_Solid_Small,4000,4900,900,during_recall,3,2,0,2,0,1,0.0,1.0,425.0,404.0,0.0,404.0,0.0,21.0,0.0,1.0
4,Object_Sea_Solid_Small,9200,10300,1100,pre_recall,8,3,0,3,0,5,0.0,1.0,2041.0,757.0,0.0,757.0,0.0,1284.0,0.0,1.0
4,Object_Sea_Solid_Small,9200,10300,1100,during_recall,2,2,1,1,0,0,0.5,0.5,547.0,547.0,81.0,466.0,0.0,0.0,0.1480804387568556,0.8519195612431444
4,Object_Land_Pattern_Large,13000,13600,600,pre_recall,6,3,0,3,2,1,0.0,1.0,2552.0,1565.0,0.0,1565.0,439.0,548.0,0.0,1.0
4,Object_Land_Pattern_Large,13000,13600,600,during_recall,2,1,1,0,1,0,1.0,0.0,698.0,387.0,387.0,0.0,311.0,0.0,1.0,0.0
4,Animal_Land_Pattern_Large,43800,44700,900,pre_recall,8,6,0,6,0,2,0.0,1.0,2275.0,1939.0,0.0,1939.0,0.0,336.0,0.0,1.0
4,Animal_Land_Pattern_Large,43800,44700,900,during_recall,4,3,0,3,1,0,0.0,1.0,1199.0,268.0,0.0,268.0,931.0,0.0,0.0,1.0
5,Animal_Land_Solid_Small,2100,3000,900,pre_recall,10,9,0,9,1,0,0.0,1.0,1522.0,1359.0,0.0,1359.0,163.0,0.0,0.0,1.0
5,Animal_Land_Solid_Small,2100,3000,900,during_recall,2,1,0,1,1,0,0.0,1.0,943.0,77.0,0.0,77.0,866.0,0.0,0.0,1.0
5,Object_Sea_Pattern_Large,4400,4500,100,pre_recall,7,6,6,0,1,0,1.0,0.0,1025.0,849.0,849.0,0.0,176.0,0.0,1.0,0.0
