game,original_item,item,onset,offset
1,CRAB,Animal_Sea_Solid_Small,8.2,9.1
1,WHALE,Animal_Sea_Pattern_Large,12.4,12.4
1,SNORKEL,Object_Sea_Solid_Small,12.4,13.5
1,HOUSE,Object_Land_Pattern_Large,13.5,14.6
1,LION,Animal_Land_Solid_Large,16.2,17.3
1,BIRD,Animal_Land_Solid_Small,20.1,20.6
2,BIRD,Animal_Land_Solid_Small,3.4,5.2
2,FISH,Animal_Sea_Pattern_Small,12.2,12.7
2,HAT,Object_Land_Pattern_Small,21.2,21.5
2,WHALE,Animal_Sea_Pattern_Large,33.5,34.4
2,SNORKEL,Object_Sea_Solid_Small,36.0,37.6
2,SUBMARINE,Object_Sea_Solid_Large,47.4,48.3
3,LADYBUG,Animal_Land_Pattern_Small,2.2,3.4
3,FLOATIES,Object_Sea_Pattern_Small,4.3,5.1
3,BIRD,Animal_Land_Solid_Small,6.6,7.3
3,ZEBRA,Animal_Land_Pattern_Large,40.1,41.4
3,BOWTIE,Object_Land_Solid_Small,53.7,54.8
3,HOUSE,Object_Land_Pattern_Large,57.7,58.2
4,CRAB,Animal_Sea_Solid_Small,4.0,4.9
4,SNORKEL,Object_Sea_Solid_Small,9.2,10.3
4,HOUSE,Object_Land_Pattern_Large,13.0,13.6
4,BIRD,Animal_Land_Solid_Small,16.3,17.1
4,COUCH,Object_Land_Solid_Large,27.0,27.7
4,ZEBRA,Animal_Land_Pattern_Large,43.8,44.7
5,BIRD,Animal_Land_Solid_Small,2.1,3.0
5,BOAT,Object_Sea_Pattern_Large,4.4,4.5
5,FISH,Animal_Sea_Pattern_Small,4.5,5.1
5,SUBMARINE,Object_Sea_Solid_Large,7.9,8.9
5,HAT,Object_Land_Pattern_Small,28.4,28.4
5,CRAB,Animal_Sea_Solid_Small,28.4,29.1
6,COUCH,Object_Land_Solid_Large,3.4,4.4
6,LADYBUG,Animal_Land_Pattern_Small,4.4,5.9
6,BIRD,Animal_Land_Solid_Small,6.8,7.5
6,SUBMARINE,Object_Sea_Solid_Large,12.1,13.4
6,BOAT,Object_Sea_Pattern_Large,24.7,24.7
6,BOWTIE,Object_Land_Solid_Small,24.7,25.7
7,BOWTIE,Object_Land_Solid_Small,3.1,4.8
7,HOUSE,Object_Land_Pattern_Large,4.8,5.2
7,CRAB,Animal_Sea_Solid_Small,5.2,6.5
7,ZEBRA,Animal_Land_Pattern_Large,6.5,7.1
7,WHALE,Animal_Sea_Pattern_Large,8.1,8.9
7,SNORKEL,Object_Sea_Solid_Small,14.0,15.1
