phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
memory,value_recall,418.3251128330594,427.49069779203273,1,1,Object_Land_Pattern_Large,,,,9.161385958082974,,,,,-2,,,
memory,value_recall,428.7878765000496,438.6513961250894,2,1,Object_Sea_Solid_Large,,,,9.859527791966684,,,,,2,,,
memory,value_recall,440.19898233306594,448.85729766706936,3,1,Animal_Sea_Pattern_Small,,,,8.653588957968168,,,,,-6,,,
memory,value_recall,450.4035490420647,462.3763380830642,4,1,Animal_Sea_Solid_Large,,,,11.968689000001177,,,,,2,,,
memory,value_recall,463.423458125093,469.4528055420378,5,1,Animal_Land_Solid_Small,,,,6.025864124996588,,,,,-9,,,
memory,value_recall,470.99898533301894,481.57620941707864,6,1,Object_Land_Pattern_Small,,,,10.573083958006464,,,,,9,,,
memory,spatial_recall,502.03764375008177,505.53878637508024,6,1,Object_Land_Pattern_Large,,,1,3.4968461249955,,,,,,"[-329, -190]","[-329, -190]",
memory,spatial_recall,507.0970214580884,509.128819958074,6,1,Object_Land_Pattern_Small,,,1,2.0253327500540763,,,,,,"[0, -380]","[0, -380]",
memory,spatial_recall,510.4407436250476,512.4757590830559,6,1,Animal_Land_Solid_Small,,,1,2.0310347919585183,,,,,,"[-329, 190]","[-329, 190]",
memory,spatial_recall,513.7825592079898,516.1452367500169,6,1,Animal_Sea_Pattern_Small,,,1,2.358650124981068,,,,,,"[0, 380]","[0, 380]",
memory,spatial_recall,517.459436000092,518.9219755830709,6,1,Object_Sea_Solid_Large,,,1,1.458501624991186,,,,,,"[329, 189]","[329, 189]",
memory,spatial_recall,520.7295584169915,522.292242083,6,1,Animal_Sea_Solid_Large,,,1,1.557087125023827,,,,,,"[329, -190]","[329, -190]",
encoding,fixation,14.061180666089058,15.067399708088487,7,2,Animal_Sea_Pattern_Small,7,,,,,,,,,,,
encoding,image,15.067509416025132,16.07921229104977,7,2,Animal_Sea_Pattern_Small,7,,,,,,,,,,,
encoding,value,16.079328250023536,22.0951210410567,7,2,Animal_Sea_Pattern_Small,7,,,,,,,,,,,
encoding,attention,22.09524179098662,25.114508458063938,7,2,Animal_Sea_Pattern_Small,7,+7,1,0.7446038749767467,,,,,,,,
encoding,fixation,25.11470945808105,26.121026666020043,8,2,Object_Land_Solid_Small,-2,,,,,,,,,,,
encoding,image,26.12114929105155,27.13310287508648,8,2,Object_Land_Solid_Small,-2,,,,,,,,,,,
encoding,value,27.133207165985368,33.14600083301775,8,2,Object_Land_Solid_Small,-2,,,,,,,,,,,
encoding,attention,33.14612183300778,36.165338000049815,8,2,Object_Land_Solid_Small,-2,-2,1,0.6845798749709502,,,,,,,,
encoding,fixation,36.16548841597978,37.170898833079264,9,2,Object_Sea_Pattern_Large,9,,,,,,,,,,,
encoding,image,37.17100258299615,38.18138575006742,9,2,Object_Sea_Pattern_Large,9,,,,,,,,,,,
encoding,value,38.1814957910683,44.19343566603493,9,2,Object_Sea_Pattern_Large,9,,,,,,,,,,,
encoding,attention,44.19356158305891,47.21106616605539,9,2,Object_Sea_Pattern_Large,9,+9,1,0.8447619579965249,,,,,,,,
encoding,fixation,47.21121304098051,47.71648675005417,10,2,Object_Sea_Solid_Small,-4,,,,,,,,,,,
encoding,image,47.71659704099875,48.72708058299031,10,2,Object_Sea_Solid_Small,-4,,,,,,,,,,,
encoding,value,48.72722508304287,54.73820025008172,10,2,Object_Sea_Solid_Small,-4,,,,,,,,,,,
encoding,attention,54.73841025005095,57.754756750073284,10,2,Object_Sea_Solid_Small,-4,-4,1,1.060623792000115,,,,,,,,
encoding,fixation,57.75489258300513,59.01121995807625,11,2,Animal_Land_Solid_Large,9,,,,,,,,,,,
encoding,image,59.0113218750339,60.02334695798345,11,2,Animal_Land_Solid_Large,9,,,,,,,,,,,
encoding,value,60.02349220798351,66.03529975004494,11,2,Animal_Land_Solid_Large,9,,,,,,,,,,,
encoding,attention,66.03542233305052,69.0535708750831,11,2,Animal_Land_Solid_Large,9,+9,1,0.8666615419788286,,,,,,,,
encoding,fixation,69.05375395808369,70.06154608307406,12,2,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,image,70.06169308302924,71.07260441605467,12,2,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,value,71.07271162502002,77.08369574998505,12,2,Animal_Land_Pattern_Large,-9,,,,,,,,,,,
encoding,attention,77.08380437502638,80.10070829105098,12,2,Animal_Land_Pattern_Large,-9,-9,1,0.6056401669047773,,,,,,,,
n-back,,,,31,2,,,,1,None,Z,False,None,,,,,
n-back,,,,32,2,,,,1,None,X,False,None,,,,,
n-back,,,,33,2,,,,1,None,B,False,None,,,,,
n-back,,,,34,2,,,,1,None,C,False,None,,,,,
n-back,,,,35,2,,,,1,0.863713875063695,B,True,1,,,,,
n-back,,,,36,2,,,,1,None,B,False,None,,,,,
n-back,,,,37,2,,,,1,None,C,False,None,,,,,
n-back,,,,38,2,,,,1,None,Z,False,None,,,,,
n-back,,,,39,2,,,,1,0.5093948330031708,C,True,1,,,,,
n-back,,,,40,2,,,,1,0.9492783750174567,Z,True,1,,,,,
n-back,,,,41,2,,,,1,1.0687148749129847,C,True,1,,,,,
n-back,,,,42,2,,,,1,None,V,False,None,,,,,
n-back,,,,43,2,,,,1,0.9337329580448568,C,True,1,,,,,
n-back,,,,44,2,,,,1,None,Z,False,None,,,,,
n-back,,,,45,2,,,,1,None,V,False,None,,,,,
n-back,,,,46,2,,,,1,None,B,False,None,,,,,
n-back,,,,47,2,,,,1,0.44284104194957763,V,True,1,,,,,
n-back,,,,48,2,,,,1,0.8287867500912398,B,True,1,,,,,
n-back,,,,49,2,,,,1,None,X,False,None,,,,,
n-back,,,,50,2,,,,1,None,N,False,None,,,,,
n-back,,,,51,2,,,,1,0.5416865410516039,X,True,1,,,,,
n-back,,,,52,2,,,,0,0.7346697499742731,Z,False,1,,,,,
n-back,,,,53,2,,,,1,None,V,False,None,,,,,
n-back,,,,54,2,,,,1,None,B,False,None,,,,,
n-back,,,,55,2,,,,1,None,N,False,None,,,,,
n-back,,,,56,2,,,,1,None,V,False,None,,,,,
n-back,,,,57,2,,,,0,None,N,True,None,,,,,
n-back,,,,58,2,,,,1,0.8470644999761134,V,True,1,,,,,
n-back,,,,59,2,,,,1,None,B,False,None,,,,,
n-back,,,,60,2,,,,1,None,B,False,None,,,,,
choice,fixation,157.4668215410784,158.22127254109364,9,2,,,,,,,,,Object,,,,
choice,option,158.23070016608108,159.2571569160791,9,2,,,,,,,,,Object,,,,
choice,choice,159.25727945799008,168.53043612500187,9,2,,,1,1,8.263018541969359,,,,Object,,,,
choice,fixation,168.5305641660234,170.0356000000611,10,2,,,,,,,,,Animal,,,,
choice,option,170.0450277500786,171.07195816608146,10,2,,,,,,,,,Animal,,,,
choice,choice,171.07207737502176,185.3144990830915,10,2,,,1,1,13.231185916927643,,,,Animal,,,,
choice,fixation,185.31461833301,185.81992862501647,11,2,,,,,,,,,Large,,,,
choice,option,185.8288797910791,186.85540091607254,11,2,,,,,,,,,Large,,,,
choice,choice,186.8555659999838,191.4102398750838,11,2,,,2,0,3.544901166926138,,,,Large,,,,
choice,fixation,191.41035658307374,192.16540962504223,12,2,,,,,,,,,Sea,,,,
choice,option,192.17391550005414,193.2008014160674,12,2,,,,,,,,,Sea,,,,
choice,choice,193.2009043750586,198.17003933305386,12,2,,,1,1,3.959107083035633,,,,Sea,,,,
choice,fixation,198.1701873750426,199.67733295809012,13,2,,,,,,,,,Land,,,,
choice,option,199.68595266598277,200.7125029580202,13,2,,,,,,,,,Land,,,,
choice,choice,200.71260733308736,205.45094875001814,13,2,,,2,1,3.7283804579637945,,,,Land,,,,
choice,fixation,205.45107499998994,206.70627920806874,14,2,,,,,,,,,Pattern,,,,
choice,option,206.71565712499432,207.7426925000036,14,2,,,,,,,,,Pattern,,,,
choice,choice,207.74280037498102,211.0814455000218,14,2,,,2,0,2.3288253750652075,,,,Pattern,,,,
choice,fixation,211.081586791086,211.83649458305445,15,2,,,,,,,,,Small,,,,
choice,option,211.84575675008819,212.87190483300947,15,2,,,,,,,,,Small,,,,
choice,choice,212.87201866600662,219.50676420808304,15,2,,,1,1,5.6248422500211746,,,,Small,,,,
choice,fixation,219.50689754099585,220.01190241600852,16,2,,,,,,,,,Solid,,,,
choice,option,220.0210123329889,221.0473468330456,16,2,,,,,,,,,Solid,,,,
choice,choice,221.04745583306067,226.25005187501665,16,2,,,2,0,4.193187957978807,,,,Solid,,,,
memory,free_recall,245.07510162505787,274.0036752499873,6,2,,,,,,,,,,,,,
memory,value_recall,288.69062133308034,293.1254892080324,7,2,Object_Land_Solid_Small,,,,4.4305093749426305,,,,,-2,,,
memory,value_recall,294.1738929580897,307.0054202909814,8,2,Animal_Land_Solid_Large,,,,12.82829812495038,,,,,9,,,
memory,value_recall,308.30347737506963,316.78821612498723,9,2,Object_Sea_Pattern_Large,,,,8.480719042010605,,,,,9,,,
memory,value_recall,318.0863133330131,324.83754520805087,10,2,Object_Sea_Solid_Small,,,,6.747120167012326,,,,,-4,,,
memory,value_recall,326.13420833298005,338.65246020804625,11,2,Animal_Sea_Pattern_Small,,,,12.51399241690524,,,,,7,,,
memory,value_recall,340.2020188330207,350.0054165000329,12,2,Animal_Land_Pattern_Large,,,,9.799169707926922,,,,,-9,,,
memory,spatial_recall,362.3444110410055,365.5127876250772,12,2,Object_Land_Solid_Small,,,1,3.1644042499829084,,,,,,"[329, 189]","[329, 189]",
memory,spatial_recall,367.32238812500145,369.9865923750913,12,2,Animal_Land_Pattern_Large,,,1,2.6597587500000373,,,,,,"[329, -190]","[329, -190]",
memory,spatial_recall,371.7965853330679,373.5494451660197,12,2,Object_Sea_Solid_Small,,,1,1.7489128329325467,,,,,,"[-329, 190]","[-329, 190]",
memory,spatial_recall,375.60727537504863,377.4295643750811,12,2,Object_Sea_Pattern_Large,,,1,1.8183470419608057,,,,,,"[-329, -190]","[-329, -190]",
memory,spatial_recall,379.4861609580694,381.22955495805945,12,2,Animal_Sea_Pattern_Small,,,1,1.7363973329775035,,,,,,"[0, 380]","[0, 380]",
memory,spatial_recall,382.53656808298547,384.4461030000821,12,2,Animal_Land_Solid_Large,,,1,1.9022470830241218,,,,,,"[0, -380]","[0, -380]",
encoding,fixation,7.299088208004832,8.555366832995787,13,3,Animal_Land_Pattern_Small,-6,,,,,,,,,,,
encoding,image,8.555471167084761,9.566619666991755,13,3,Animal_Land_Pattern_Small,-6,,,,,,,,,,,
encoding,value,9.566732000093907,15.580093333031982,13,3,Animal_Land_Pattern_Small,-6,,,,,,,,,,,
encoding,attention,15.58023800002411,18.598571333102882,13,3,Animal_Land_Pattern_Small,-6,-6,1,0.8334614590276033,,,,,,,,
encoding,fixation,18.598712167004123,19.603757917066105,14,3,Object_Land_Solid_Large,1,,,,,,,,,,,
encoding,image,19.603864708100446,20.61461633304134,14,3,Object_Land_Solid_Large,1,,,,,,,,,,,
encoding,value,20.614723375067115,26.627072625095025,14,3,Object_Land_Solid_Large,1,,,,,,,,,,,
encoding,attention,26.627197167021222,29.64600662502926,14,3,Object_Land_Solid_Large,1,+1,1,0.7811365419765934,,,,,,,,
encoding,fixation,29.64619154203683,30.151801375090145,15,3,Animal_Sea_Solid_Small,9,,,,,,,,,,,
encoding,image,30.151958708069287,31.162795167067088,15,3,Animal_Sea_Solid_Small,9,,,,,,,,,,,
encoding,value,31.162969500059262,37.176569500006735,15,3,Animal_Sea_Solid_Small,9,,,,,,,,,,,
encoding,attention,37.17668370809406,40.193486875039525,15,3,Animal_Sea_Solid_Small,9,+9,1,0.6576754580019042,,,,,,,,
encoding,fixation,40.19373408309184,40.6989050420234,16,3,Animal_Sea_Pattern_Large,-5,,,,,,,,,,,
encoding,image,40.699004083056934,41.71030966704711,16,3,Animal_Sea_Pattern_Large,-5,,,,,,,,,,,
encoding,value,41.71049575007055,47.72139208309818,16,3,Animal_Sea_Pattern_Large,-5,,,,,,,,,,,
encoding,attention,47.72150066704489,50.738486000103876,16,3,Animal_Sea_Pattern_Large,-5,-5,1,0.7168974159285426,,,,,,,,
encoding,fixation,50.738640125025995,51.24470204208046,17,3,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,image,51.24481425003614,52.25677745800931,17,3,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,value,52.25692400010303,58.2700756250415,17,3,Object_Land_Pattern_Large,2,,,,,,,,,,,
encoding,attention,58.270186167093925,61.28827612509485,17,3,Object_Land_Pattern_Large,2,+2,1,0.7513602499384433,,,,,,,,
encoding,fixation,61.288420416996814,62.543602833058685,18,3,Object_Sea_Solid_Small,-9,,,,,,,,,,,
encoding,image,62.54371850006282,63.554628125042655,18,3,Object_Sea_Solid_Small,-9,,,,,,,,,,,
encoding,value,63.55473600002006,69.56611108302604,18,3,Object_Sea_Solid_Small,-9,,,,,,,,,,,
encoding,attention,69.56623291701544,72.58627525006887,18,3,Object_Sea_Solid_Small,-9,-9,1,0.6251189169706777,,,,,,,,
n-back,,,,61,3,,,,1,None,C,False,None,,,,,
n-back,,,,62,3,,,,1,None,V,False,None,,,,,
n-back,,,,63,3,,,,1,0.5081847499823198,C,True,1,,,,,
n-back,,,,64,3,,,,1,0.7571657079970464,V,True,1,,,,,
n-back,,,,65,3,,,,1,None,Z,False,None,,,,,
n-back,,,,66,3,,,,1,0.3679006249876693,V,True,1,,,,,
n-back,,,,67,3,,,,1,0.46184749994426966,Z,True,1,,,,,
n-back,,,,68,3,,,,1,None,N,False,None,,,,,
n-back,,,,69,3,,,,1,None,V,False,None,,,,,
n-back,,,,70,3,,,,1,None,V,False,None,,,,,
n-back,,,,71,3,,,,1,None,C,False,None,,,,,
n-back,,,,72,3,,,,1,None,C,False,None,,,,,
n-back,,,,73,3,,,,1,None,N,False,None,,,,,
n-back,,,,74,3,,,,1,None,N,False,None,,,,,
n-back,,,,75,3,,,,1,None,B,False,None,,,,,
n-back,,,,76,3,,,,1,None,C,False,None,,,,,
n-back,,,,77,3,,,,1,None,C,False,None,,,,,
n-back,,,,78,3,,,,1,0.6301576250698417,C,True,1,,,,,
n-back,,,,79,3,,,,1,None,V,False,None,,,,,
n-back,,,,80,3,,,,1,0.5561101250350475,C,True,1,,,,,
n-back,,,,81,3,,,,1,None,Z,False,None,,,,,
n-back,,,,82,3,,,,1,1.0124012499582022,C,True,1,,,,,
n-back,,,,83,3,,,,1,None,B,False,None,,,,,
n-back,,,,84,3,,,,0,0.8654346249531955,Z,False,1,,,,,
n-back,,,,85,3,,,,1,None,N,False,None,,,,,
n-back,,,,86,3,,,,0,None,Z,True,None,,,,,
n-back,,,,87,3,,,,0,None,N,True,None,,,,,
n-back,,,,88,3,,,,0,None,Z,True,None,,,,,
n-back,,,,89,3,,,,1,None,X,False,None,,,,,
n-back,,,,90,3,,,,1,None,B,False,None,,,,,
choice,fixation,147.69892954209354,148.45253762509674,17,3,,,,,,,,,Large,,,,
choice,option,148.46109187509865,149.48747608310077,17,3,,,,,,,,,Large,,,,
choice,choice,149.48758587508928,165.29921850003302,17,3,,,2,1,14.799060790915973,,,,Large,,,,
choice,fixation,165.29936725005973,166.30426250002347,18,3,,,,,,,,,Pattern,,,,
choice,option,166.31360175006557,167.3403484170558,18,3,,,,,,,,,Pattern,,,,
choice,choice,167.3404662500834,177.56945825007278,18,3,,,2,1,9.21863016707357,,,,Pattern,,,,
choice,fixation,177.56967525009532,178.07698120805435,19,3,,,,,,,,,Small,,,,
choice,option,178.08603920799214,179.11211491702124,19,3,,,,,,,,,Small,,,,
choice,choice,179.11221558309626,185.455180625082,19,3,,,1,0,5.332911125035025,,,,Small,,,,
choice,fixation,185.4553647080902,185.9604301250074,20,3,,,,,,,,,Animal,,,,
choice,option,185.9695884580724,186.99624862510245,20,3,,,,,,,,,Animal,,,,
choice,choice,186.99636308301706,193.12814337504096,20,3,,,2,1,5.121796749997884,,,,Animal,,,,
choice,fixation,193.12827966699842,194.38347254204564,21,3,,,,,,,,,Sea,,,,
choice,option,194.39216325001325,195.4186027920805,21,3,,,,,,,,,Sea,,,,
choice,choice,195.4187310000416,205.28315845807083,21,3,,,1,0,8.853318625013344,,,,Sea,,,,
choice,fixation,205.28333679202478,205.78835083299782,22,3,,,,,,,,,Object,,,,
choice,option,205.79794520803262,206.826356625068,22,3,,,,,,,,,Object,,,,
choice,choice,206.82645541708916,210.393017583061,22,3,,,2,1,2.5558241669787094,,,,Object,,,,
choice,fixation,210.39319908304606,211.64820979209617,23,3,,,,,,,,,Solid,,,,
choice,option,211.65839804208372,212.6845797500573,23,3,,,,,,,,,Solid,,,,
choice,choice,212.6846931250766,215.79851708305068,23,3,,,1,1,2.1039848329965025,,,,Solid,,,,
choice,fixation,215.7986312500434,216.8031728330534,24,3,,,,,,,,,Land,,,,
choice,option,216.81176420801785,217.83811758307274,24,3,,,,,,,,,Land,,,,
choice,choice,217.8382374580251,226.95321458310355,24,3,,,1,0,8.104735458968207,,,,Land,,,,
memory,free_recall,242.2422114580404,293.03530487499665,12,3,,,,,,,,,,,,,
memory,value_recall,298.9977967500454,310.1785066250013,13,3,Object_Land_Pattern_Large,,,,11.176718416973017,,,,,2,,,
memory,value_recall,311.4778340830235,325.76360691699665,14,3,Object_Land_Solid_Large,,,,14.2817721250467,,,,,1,,,
memory,value_recall,327.81079316709656,338.7304961250629,15,3,Object_Sea_Solid_Small,,,,10.91551049996633,,,,,-9,,,
memory,value_recall,340.2797585420776,363.3469291670481,16,3,Animal_Land_Pattern_Small,,,,23.063009415986016,,,,,-6,,,
memory,value_recall,364.3940471250098,370.41238250001334,17,3,Animal_Sea_Pattern_Large,,,,6.015016959048808,,,,,-5,,,
memory,value_recall,371.4608201250667,387.2007268330781,18,3,Animal_Sea_Solid_Small,,,,15.737311291974038,,,,,9,,,
memory,spatial_recall,393.672941292054,395.4956466250587,18,3,Object_Land_Pattern_Large,,,1,1.818563959095627,,,,,,"[-329, -190]","[-329, -190]",
memory,spatial_recall,396.80085445800796,397.97000475006644,18,3,Object_Sea_Solid_Small,,,1,1.1651606670347974,,,,,,"[-329, 190]","[-329, 190]",
memory,spatial_recall,399.01960554206744,401.0120298330439,18,3,Animal_Sea_Solid_Small,,,0,1.9893803340382874,,,,,,"[0, -380]","[0, 380]",
memory,spatial_recall,402.8182770831045,404.20244641706813,18,3,Animal_Land_Pattern_Small,,,1,1.3802626669639722,,,,,,"[0, 380]","[0, 380]",
memory,spatial_recall,406.26402270805556,407.74890641705133,18,3,Object_Land_Solid_Large,,,1,1.480884375050664,,,,,,"[329, -190]","[329, -190]",
memory,spatial_recall,409.55378529208247,412.4019104579929,18,3,Animal_Sea_Pattern_Large,,,1,2.843475207919255,,,,,,"[329, 189]","[329, 189]",
encoding,fixation,3.9823819999583066,4.488427332951687,19,4,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,image,4.488539999932982,5.501050291932188,19,4,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,value,5.501169582945295,11.514805249986239,19,4,Object_Land_Pattern_Small,-2,,,,,,,,,,,
encoding,attention,11.51491604198236,14.534410874941386,19,4,Object_Land_Pattern_Small,-2,-2,1,0.9026439159642905,,,,,,,,
encoding,fixation,14.534586958005093,15.040624041925184,20,4,Animal_Land_Solid_Small,8,,,,,,,,,,,
encoding,image,15.04076829191763,16.051782082999125,20,4,Animal_Land_Solid_Small,8,,,,,,,,,,,
encoding,value,16.051913124974817,22.064321500016376,20,4,Animal_Land_Solid_Small,8,,,,,,,,,,,
encoding,attention,22.064447082928382,25.084923499962315,20,4,Animal_Land_Solid_Small,8,+8,1,0.7043746249983087,,,,,,,,
encoding,fixation,25.08506754192058,26.59032908291556,21,4,Object_Sea_Pattern_Large,8,,,,,,,,,,,
encoding,image,26.590434957994148,27.60168799990788,21,4,Object_Sea_Pattern_Large,8,,,,,,,,,,,
encoding,value,27.601797292008996,33.6132440000074,21,4,Object_Sea_Pattern_Large,8,,,,,,,,,,,
encoding,attention,33.61335495801177,36.63066304195672,21,4,Object_Sea_Pattern_Large,8,+8,1,0.8073152499273419,,,,,,,,
encoding,fixation,36.63085066701751,38.1361228749156,22,4,Object_Sea_Solid_Large,8,,,,,,,,,,,
encoding,image,38.13624808297027,39.14777141693048,22,4,Object_Sea_Solid_Large,8,,,,,,,,,,,
encoding,value,39.147883041994646,45.15955729200505,22,4,Object_Sea_Solid_Large,8,,,,,,,,,,,
encoding,attention,45.1596764579881,48.17791333294008,22,4,Object_Sea_Solid_Large,8,+8,1,0.6253628339618444,,,,,,,,
encoding,fixation,48.17807083297521,49.18336858297698,23,4,Animal_Sea_Solid_Large,-9,,,,,,,,,,,
encoding,image,49.1834796249168,50.19634824991226,23,4,Animal_Sea_Solid_Large,-9,,,,,,,,,,,
encoding,value,50.196458707912825,56.20796404196881,23,4,Animal_Sea_Solid_Large,-9,,,,,,,,,,,
