bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,77.31497931759372,1.7405842920986951,850,90,7.483540830565611
-2925.0,74.06848693777565,1.7280017196381499,864,90,7.483540830565611
-2875.0,73.53421579024793,1.8235918480240982,824,90,7.483540830565611
-2825.0,80.36225864127228,1.895639843495134,768,90,7.483540830565611
-2775.0,75.44229066258549,1.8269351380595629,706,90,7.483540830565611
-2725.0,75.46658015588768,1.611018143094962,775,90,7.483540830565611
-2675.0,66.90586137132183,1.4893947411436719,767,90,7.483540830565611
-2625.0,62.71423755349071,1.5705420538037258,690,90,7.483540830565611
-2575.0,68.72551168323753,1.753365979688532,651,90,7.483540830565611
-2525.0,73.02174187977289,1.8359645390762958,695,90,7.483540830565611
-2475.0,82.95027344927038,1.6430471583271822,882,90,7.483540830565611
-2425.0,83.15718427253167,1.7295003195434222,950,90,7.483540830565611
-2375.0,86.37685580333199,1.7931229025082303,933,90,7.483540830565611
-2325.0,88.6087406643335,1.8459842682358971,889,90,7.483540830565611
-2275.0,92.02396272673765,1.9264540552528737,850,90,7.483540830565611
-2225.0,95.31243603701952,1.9324169896207426,802,90,7.483540830565611
-2175.0,90.94684731940048,2.053025073653507,800,90,7.483540830565611
-2125.0,92.84698073568583,2.0734246058028116,800,90,7.483540830565611
-2075.0,91.86368921122374,2.010543053967618,810,90,7.483540830565611
-2025.0,91.21995578812987,1.9081024521391166,850,90,7.483540830565611
-1975.0,81.3206711799108,1.7800916287458586,833,90,7.483540830565611
-1925.0,79.63625418962883,1.7496792490511082,850,90,7.483540830565611
-1875.0,74.79722468505834,1.7985276880006498,847,90,7.483540830565611
-1825.0,75.27381104131719,1.8485832139706917,829,90,7.483540830565611
-1775.0,73.16912163136962,1.885009543520801,809,90,7.483540830565611
-1725.0,71.59861194596148,1.85882457231502,769,90,7.483540830565611
-1675.0,64.36071295566394,1.8109418408961266,682,90,7.483540830565611
-1625.0,58.64658449473061,2.1390846853361323,500,90,7.483540830565611
-1575.0,63.24647029632952,2.023677215396483,572,90,7.483540830565611
-1525.0,62.36786535667688,1.866203077669755,697,90,7.483540830565611
-1475.0,52.125049702721526,1.4982762101974245,794,90,7.483540830565611
-1425.0,56.161481531706734,1.853679089367338,720,90,7.483540830565611
-1375.0,57.142907699389724,1.5877312159252135,797,90,7.483540830565611
-1325.0,56.548291897099105,1.5052101845751904,765,90,7.483540830565611
-1275.0,61.38478959830646,1.5455965189422776,726,90,7.483540830565611
-1225.0,61.046336757089904,1.5837392770954357,650,90,7.483540830565611
-1175.0,60.54097635811971,1.5490146913217298,660,90,7.483540830565611
-1125.0,63.6626609127581,1.4797677468152626,747,90,7.483540830565611
-1075.0,51.44777596152619,1.3146818298784322,833,90,7.483540830565611
-1025.0,43.58573899202898,1.1257025568326657,798,90,7.483540830565611
-975.0,37.12964613412542,1.3740756492122033,693,90,7.483540830565611
-925.0,33.87117609771354,1.395008238497213,678,90,7.483540830565611
-875.0,33.49723596335707,1.0737895250237508,685,90,7.483540830565611
-825.0,33.48636051280718,1.048193176305237,829,90,7.483540830565611
-775.0,41.59322600752455,1.2724682965387237,926,90,7.483540830565611
-725.0,36.08119535212927,0.936322343001113,885,90,7.483540830565611
-675.0,41.61655419906767,0.9960910199926519,816,90,7.483540830565611
-625.0,44.72354938036167,1.0485199647771777,800,90,7.483540830565611
-575.0,44.97830024647069,1.2632633552918373,809,90,7.483540830565611
-525.0,38.096060536364874,1.1510583634029408,873,90,7.483540830565611
-475.0,35.64583629244545,1.2576964580905883,850,90,7.483540830565611
-425.0,40.36910847290579,1.4796911389287872,857,90,7.483540830565611
-375.0,44.6782053754356,1.4951749647511752,799,90,7.483540830565611
-325.0,42.28581663657213,1.5570806925443494,750,90,7.483540830565611
-275.0,48.75702773392221,1.7577141993142016,659,90,7.483540830565611
-225.0,50.282352312632646,1.6691470519814064,743,90,7.483540830565611
-175.0,36.182981188336186,1.3005190866089986,746,90,7.483540830565611
-125.0,39.541372690128426,1.4396684381297313,702,90,7.483540830565611
-75.0,36.87703260145038,1.518321895747518,642,90,7.483540830565611
-25.0,40.07936715244616,1.771098621085224,648,90,7.483540830565611
25.0,38.32525815886194,1.2475833907675,867,90,7.483540830565611
75.0,38.109131548060205,1.1561057615846435,969,90,7.483540830565611
125.0,45.922188357716365,1.36122154734289,933,90,7.483540830565611
175.0,43.12990162930113,1.3319301749020522,950,90,7.483540830565611
225.0,40.011095429978695,1.397842896202864,906,90,7.483540830565611
275.0,44.45441887957427,1.5701227984110768,891,90,7.483540830565611
325.0,48.729617873775354,1.966515698878148,664,90,7.483540830565611
375.0,55.910391585389235,2.201468174237324,636,90,7.483540830565611
425.0,58.047824173607715,3.310874704087366,328,90,7.483540830565611
475.0,60.861401033384126,2.9366104695294206,366,90,7.483540830565611
525.0,43.77069295055034,1.9533077911333268,405,90,7.483540830565611
575.0,45.50444101657648,1.4092129955646118,436,90,7.483540830565611
625.0,47.47487018098309,1.9023734073573915,289,90,7.483540830565611
675.0,62.38488973057275,2.741730555640897,250,90,7.483540830565611
725.0,70.42877787750506,3.1446202941199037,224,90,7.483540830565611
