subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
108,4.0,31,-1.0,2957.731,0.516
108,4.0,32,-4.0,6131.469,0.06
108,5.0,33,2.0,2757.635,0.512
108,5.0,34,-1.0,2266.971,0.469
108,5.0,35,2.0,2108.668,0.587
108,5.0,36,-1.0,2505.786,0.517
108,5.0,37,-1.0,3363.388,0.406
108,5.0,38,-1.0,2467.388,0.483
108,5.0,39,2.0,3082.825,0.629
108,5.0,40,2.0,2869.295,0.537
108,6.0,41,-1.0,3198.386,0.447
108,6.0,42,8.0,1877.096,0.778
108,6.0,43,-3.0,2813.125,0.371
108,6.0,44,4.0,2013.233,0.677
108,6.0,45,1.0,3032.35,0.478
108,6.0,46,4.0,1991.044,0.693
108,6.0,47,6.0,1731.812,0.72
108,6.0,48,1.0,3058.827,0.505
108,7.0,49,-4.0,4863.587,0.17
108,7.0,50,4.0,5098.797,0.815
108,7.0,51,-4.0,5175.642,0.192
108,7.0,52,-2.0,9235.538,0.011
108,7.0,53,1.0,11368.374,0.819
108,7.0,54,2.0,2639.107,0.596
108,7.0,55,4.0,5403.269,0.827
108,7.0,56,-1.0,2812.741,0.425
109,1.0,1,-11.0,2184.307,0.0
109,1.0,2,3.0,2944.073,0.705
109,1.0,3,-7.0,2084.813,0.171
109,1.0,4,-1.0,5500.544,0.43
109,1.0,5,1.0,4435.438,0.585
109,1.0,6,-9.0,2391.955,0.061
109,1.0,7,-9.0,2401.301,0.063
109,1.0,8,1.0,4350.621,0.591
109,2.0,9,-6.0,3114.379,0.0
109,2.0,10,3.0,5985.953,0.782
109,2.0,12,-6.0,2260.041,0.248
109,2.0,13,6.0,1630.405,0.669
109,2.0,14,-13.0,1757.595,0.0
109,2.0,16,13.0,2012.89,0.995
109,3.0,17,7.0,3355.805,0.884
109,3.0,19,-15.0,1454.298,0.0
109,3.0,20,7.0,3288.825,0.892
109,3.0,21,7.0,3356.432,0.877
109,3.0,22,-15.0,1403.971,0.0
109,3.0,23,-8.0,2789.98,0.0
109,3.0,24,0.0,2471.428,0.403
109,4.0,25,-2.0,4680.296,0.358
109,4.0,26,6.0,2276.15,0.744
109,4.0,27,7.0,1923.099,0.737
109,4.0,30,1.0,2780.56,0.626
109,4.0,31,5.0,2149.269,0.718
109,4.0,32,4.0,2717.651,0.665
109,5.0,40,10.0,1991.08,1.0
109,6.0,41,3.0,5785.952,0.924
109,6.0,42,-1.0,12271.186,0.222
109,6.0,43,-1.0,12382.389,0.214
109,7.0,49,-2.0,9206.032,0.011
109,7.0,50,8.0,3455.615,0.964
109,7.0,51,-5.0,3476.174,0.0
109,7.0,53,11.0,2189.418,1.0
109,7.0,54,0.0,18762.222,0.525
109,7.0,55,6.0,4198.917,0.866
109,7.0,56,-2.0,8941.998,0.013
110,1.0,1,-3.0,4263.67,0.164
110,1.0,2,-3.0,1890.964,0.359
110,1.0,3,3.0,3051.141,0.553
110,1.0,4,2.0,5511.518,0.782
110,1.0,5,2.0,2209.836,0.594
110,1.0,6,3.0,2933.016,0.576
110,1.0,8,-4.0,3425.968,0.365
110,2.0,11,-3.0,1867.055,0.371
110,2.0,12,-3.0,1834.008,0.349
110,2.0,13,-4.0,1786.615,0.337
110,2.0,14,1.0,2440.036,0.578
110,2.0,15,-4.0,3215.534,0.304
110,2.0,16,-8.0,2242.853,0.115
110,3.0,17,-19.0,1295.356,0.0
110,3.0,18,-14.0,1721.127,0.089
110,3.0,19,-18.0,1319.244,0.0
110,3.0,20,-5.0,3194.299,0.213
110,3.0,21,-13.0,1862.616,0.106
110,3.0,22,-14.0,1689.073,0.098
110,3.0,23,-18.0,1368.08,0.0
110,3.0,24,-27.0,969.773,0.0
110,4.0,25,2.0,3474.656,0.577
110,4.0,28,-5.0,1785.964,0.3
110,4.0,31,-5.0,1841.372,0.303
110,4.0,32,-5.0,1770.433,0.303
110,5.0,33,-9.0,1437.48,0.273
110,5.0,34,9.0,2329.967,1.0
110,5.0,35,13.0,1765.062,1.0
110,5.0,37,-9.0,1467.702,0.266
110,5.0,38,0.0,2651.42,0.529
110,5.0,39,-13.0,1682.09,0.077
110,6.0,41,1.0,3479.252,0.581
110,6.0,42,5.0,2226.475,0.763
110,6.0,43,9.0,2504.765,0.981
110,6.0,44,5.0,2463.819,0.752
110,6.0,45,5.0,4361.755,0.931
110,6.0,46,5.0,4227.451,0.943
110,6.0,47,4.0,4948.726,0.921
110,6.0,48,6.0,2125.998,0.771
110,7.0,49,14.0,1652.47,1.0
110,7.0,50,5.0,2777.187,0.742
110,7.0,51,7.0,2045.106,0.784
110,7.0,52,14.0,1681.728,1.0
110,7.0,53,-6.0,2368.917,0.207
110,7.0,54,3.0,2736.112,0.721
110,7.0,55,-6.0,2243.379,0.206
110,7.0,56,1.0,4245.425,0.597
111,1.0,1,12.0,1940.712,1.0
111,1.0,3,8.0,2452.904,1.0
111,1.0,4,4.0,4518.513,1.0
111,2.0,9,18.0,1363.565,1.0
111,2.0,10,9.0,1520.16,0.772
111,2.0,11,-12.0,1693.735,0.127
111,2.0,12,9.0,1469.567,0.739
111,2.0,13,14.0,1642.294,1.0
111,2.0,15,-3.0,2854.011,0.383
111,2.0,16,-3.0,3116.041,0.417
111,3.0,17,0.0,2660.072,0.487
