subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
110,2.0,11,-3.0,3645.037,0.081
110,2.0,12,-3.0,3380.927,0.09
110,2.0,13,-4.0,2917.653,0.059
110,2.0,14,1.0,5355.963,0.704
110,2.0,15,-4.0,2846.275,0.064
110,2.0,16,-8.0,1769.346,0.024
110,3.0,17,-19.0,905.173,0.016
110,3.0,18,-14.0,1135.652,0.013
110,3.0,19,-18.0,898.352,0.014
110,3.0,20,-5.0,2466.473,0.054
110,3.0,21,-13.0,1238.673,0.009
110,3.0,22,-14.0,1111.59,0.008
110,3.0,23,-18.0,994.62,0.013
110,3.0,24,-27.0,766.788,0.007
110,4.0,25,2.0,4460.079,0.846
110,4.0,28,-5.0,2500.808,0.037
110,4.0,31,-5.0,2520.395,0.04
110,4.0,32,-5.0,2610.688,0.039
110,5.0,33,-9.0,1605.716,0.022
110,5.0,34,9.0,1660.443,0.979
110,5.0,35,13.0,1205.816,0.983
110,5.0,37,-9.0,1642.172,0.02
110,5.0,38,0.0,5789.049,0.478
110,5.0,39,-13.0,1201.628,0.014
110,6.0,41,1.0,5380.766,0.707
110,6.0,42,5.0,2506.201,0.96
110,6.0,43,9.0,1567.936,0.979
110,6.0,44,5.0,2611.675,0.953
110,6.0,45,5.0,2635.21,0.965
110,6.0,46,5.0,2484.829,0.961
110,6.0,47,4.0,3005.045,0.948
110,6.0,48,6.0,2324.252,0.969
110,7.0,49,14.0,1116.957,0.978
110,7.0,50,5.0,2616.358,0.968
110,7.0,51,7.0,2017.977,0.975
110,7.0,52,14.0,1136.012,0.982
110,7.0,53,-6.0,2143.659,0.034
110,7.0,54,3.0,3680.048,0.906
110,7.0,55,-6.0,2217.694,0.03
110,7.0,56,1.0,5493.777,0.713
111,1.0,1,12.0,1295.149,0.981
111,1.0,3,8.0,1805.304,0.98
111,1.0,4,4.0,3054.744,0.955
111,2.0,9,18.0,937.594,0.979
111,2.0,10,9.0,1665.951,0.978
111,2.0,11,-12.0,1259.048,0.013
111,2.0,12,9.0,1559.962,0.974
111,2.0,13,14.0,1154.755,0.988
111,2.0,15,-3.0,3574.418,0.092
111,2.0,16,-3.0,3698.665,0.071
111,3.0,17,0.0,5730.274,0.477
111,3.0,18,1.0,5302.892,0.71
111,3.0,19,-6.0,2259.107,0.036
111,3.0,20,-6.0,2217.705,0.022
111,3.0,22,-5.0,2480.307,0.035
111,3.0,23,0.0,5820.892,0.508
111,3.0,24,-5.0,2632.596,0.038
111,4.0,25,-9.0,1616.898,0.02
111,4.0,26,0.0,5875.31,0.529
111,4.0,31,3.0,3766.88,0.897
111,5.0,33,8.0,1713.668,0.977
111,5.0,34,2.0,4590.804,0.832
111,5.0,36,2.0,4458.59,0.841
111,5.0,40,2.0,4407.555,0.822
111,6.0,41,2.0,4437.868,0.84
111,6.0,46,1.0,5316.615,0.676
111,6.0,48,4.0,3114.084,0.936
111,7.0,50,4.0,3077.795,0.935
111,7.0,51,-4.0,3035.167,0.056
111,7.0,55,-1.0,5602.767,0.277
113,1.0,2,-4.0,2995.162,0.063
113,1.0,4,-16.0,1063.427,0.023
113,1.0,5,-8.0,1756.889,0.019
113,1.0,6,-8.0,1738.338,0.015
113,1.0,7,-2.0,4398.987,0.136
113,1.0,8,6.0,2241.364,0.96
113,2.0,10,1.0,5337.596,0.697
113,2.0,11,9.0,1605.79,0.981
113,2.0,13,-2.0,4472.616,0.141
113,2.0,14,-7.0,1866.672,0.019
113,2.0,16,6.0,2126.949,0.968
113,3.0,17,1.0,5543.236,0.685
113,3.0,18,1.0,5430.304,0.7
113,3.0,19,1.0,5493.746,0.694
113,3.0,20,7.0,2031.259,0.967
113,3.0,21,2.0,4475.095,0.855
113,3.0,22,-4.0,2943.178,0.057
113,3.0,24,2.0,4274.315,0.849
113,4.0,25,4.0,3009.824,0.939
