subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
108,5.0,33,2.0,9215.973,0.874
108,5.0,34,-1.0,10663.678,0.252
108,5.0,35,2.0,9177.633,0.879
108,5.0,36,-1.0,10425.538,0.25
108,5.0,37,-1.0,10653.747,0.258
108,5.0,38,-1.0,10607.001,0.255
108,5.0,39,2.0,9357.602,0.869
108,5.0,40,2.0,9097.391,0.871
108,6.0,41,-1.0,10991.349,0.246
108,6.0,42,8.0,4584.979,0.992
108,6.0,43,-3.0,8402.823,0.059
108,6.0,44,4.0,7459.481,0.949
108,6.0,45,1.0,11260.417,0.73
108,6.0,46,4.0,7085.194,0.947
108,6.0,47,6.0,5482.496,0.979
108,6.0,48,1.0,11282.747,0.708
108,7.0,49,-4.0,8040.427,0.039
108,7.0,50,4.0,7136.036,0.952
108,7.0,51,-4.0,7937.453,0.037
108,7.0,52,-2.0,9355.599,0.114
108,7.0,53,1.0,11202.574,0.702
108,7.0,54,2.0,9319.214,0.888
108,7.0,55,4.0,7120.905,0.961
108,7.0,56,-1.0,10509.349,0.268
109,1.0,1,-11.0,4641.692,0.012
109,1.0,2,3.0,8198.819,0.936
109,1.0,3,-7.0,5739.559,0.021
109,1.0,4,-1.0,10909.649,0.243
109,1.0,5,1.0,11305.086,0.751
109,1.0,6,-9.0,5132.453,0.01
109,1.0,7,-9.0,5175.279,0.016
109,1.0,8,1.0,11553.142,0.712
109,2.0,9,-6.0,5943.666,0.018
109,2.0,10,3.0,7959.648,0.924
109,2.0,12,-6.0,5774.716,0.016
109,2.0,13,6.0,5648.721,0.972
109,2.0,14,-13.0,4360.966,0.006
109,2.0,16,13.0,4105.632,0.992
109,3.0,17,7.0,5358.947,0.984
109,3.0,19,-15.0,4418.824,0.005
109,3.0,20,7.0,5147.858,0.987
109,3.0,21,7.0,5056.589,0.98
109,3.0,22,-15.0,4514.038,0.006
109,3.0,23,-8.0,5325.834,0.017
109,3.0,24,0.0,11704.471,0.498
109,4.0,25,-2.0,8866.397,0.101
109,4.0,26,6.0,5393.068,0.981
109,4.0,27,7.0,5262.842,0.986
109,4.0,30,1.0,11629.178,0.722
109,4.0,31,5.0,5817.523,0.969
109,4.0,32,4.0,7296.901,0.941
109,5.0,40,10.0,4496.707,0.989
109,6.0,41,3.0,7977.437,0.92
109,6.0,42,-1.0,10433.891,0.245
109,6.0,43,-1.0,10432.765,0.264
109,7.0,49,-2.0,9250.574,0.125
109,7.0,50,8.0,4696.366,0.991
109,7.0,51,-5.0,6129.301,0.018
109,7.0,53,11.0,4248.0,0.991
109,7.0,54,0.0,11732.347,0.488
109,7.0,55,6.0,5640.169,0.983
109,7.0,56,-2.0,9318.678,0.104
110,1.0,1,-3.0,8458.782,0.053
110,1.0,2,-3.0,8180.464,0.058
110,1.0,3,3.0,7995.141,0.923
110,1.0,4,2.0,9334.688,0.878
110,1.0,5,2.0,9239.179,0.882
110,1.0,6,3.0,8070.057,0.927
