time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-2950.0,0.3333333333333333,0.6843100189035917,6,3,100,25,0.16666666666666666
-2925.0,0.25,0.3627254509018036,7,4,100,25,0.16666666666666666
-2900.0,0.0,0.0,5,3,100,25,0.16666666666666666
-2875.0,0.0,0.0,3,1,100,25,0.16666666666666666
-2850.0,0.0,0.0,3,1,100,25,0.16666666666666666
-2825.0,1.0,1.0,3,1,100,25,0.16666666666666666
-2800.0,1.0,1.0,2,1,100,25,0.16666666666666666
-2775.0,1.0,1.0,3,1,100,25,0.16666666666666666
-2750.0,1.0,1.0,2,1,100,25,0.16666666666666666
-2725.0,,,1,0,100,25,0.16666666666666666
-2700.0,,,2,0,100,25,0.16666666666666666
-2675.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2650.0,0.5,0.053385416666666664,3,2,100,25,0.16666666666666666
-2625.0,0.25,0.03957528957528957,6,4,100,25,0.16666666666666666
-2600.0,0.4,0.1248900615655233,7,5,100,25,0.16666666666666666
-2575.0,0.4,0.28286852589641437,8,5,100,25,0.16666666666666666
-2550.0,0.25,0.21908893709327548,7,4,100,25,0.16666666666666666
-2525.0,0.4,0.29098360655737704,7,5,100,25,0.16666666666666666
-2500.0,0.25,0.10594315245478036,7,4,100,25,0.16666666666666666
-2475.0,0.5,0.2905027932960894,6,4,100,25,0.16666666666666666
-2450.0,0.5,0.2905027932960894,6,4,100,25,0.16666666666666666
-2425.0,1.0,1.0,4,1,100,25,0.16666666666666666
-2400.0,0.5,0.6949152542372882,7,4,100,25,0.16666666666666666
-2375.0,0.3333333333333333,0.6288659793814433,7,3,100,25,0.16666666666666666
-2350.0,0.3333333333333333,0.6288659793814433,10,3,100,25,0.16666666666666666
-2325.0,0.3333333333333333,0.6288659793814433,10,3,100,25,0.16666666666666666
-2300.0,,,7,0,100,25,0.16666666666666666
-2275.0,,,7,0,100,25,0.16666666666666666
-2250.0,1.0,1.0,6,1,100,25,0.16666666666666666
-2225.0,1.0,1.0,9,1,100,25,0.16666666666666666
-2200.0,0.5,0.17766497461928935,8,2,100,25,0.16666666666666666
-2175.0,0.4,0.06286186931348221,10,5,100,25,0.16666666666666666
-2150.0,0.16666666666666666,0.027516778523489934,11,6,100,25,0.16666666666666666
-2125.0,0.25,0.10430170889805539,10,8,100,25,0.16666666666666666
-2100.0,0.25,0.07260049220672682,10,8,100,25,0.16666666666666666
-2075.0,0.3333333333333333,0.15575916230366493,9,6,100,25,0.16666666666666666
-2050.0,0.4,0.19101123595505617,7,5,100,25,0.16666666666666666
-2025.0,0.3333333333333333,0.09817131857555342,5,3,100,25,0.16666666666666666
-2000.0,0.75,0.9732072498029944,6,4,100,25,0.16666666666666666
-1975.0,0.6666666666666666,0.9708654670094259,6,3,100,25,0.16666666666666666
-1950.0,0.6666666666666666,0.7376302083333334,7,3,100,25,0.16666666666666666
-1925.0,0.5,0.7248880358285349,7,4,100,25,0.16666666666666666
-1900.0,0.0,0.0,5,2,100,25,0.16666666666666666
-1875.0,0.0,0.0,3,2,100,25,0.16666666666666666
-1850.0,0.0,0.0,1,1,100,25,0.16666666666666666
-1825.0,,,0,0,100,25,0.16666666666666666
-1800.0,,,1,0,100,25,0.16666666666666666
-1775.0,0.5,0.6937022900763359,4,2,100,25,0.16666666666666666
-1750.0,0.3333333333333333,0.5811350919264588,5,3,100,25,0.16666666666666666
-1725.0,0.3333333333333333,0.5811350919264588,6,3,100,25,0.16666666666666666
-1700.0,0.3333333333333333,0.5811350919264588,5,3,100,25,0.16666666666666666
-1675.0,0.5,0.665016501650165,5,2,100,25,0.16666666666666666
-1650.0,1.0,1.0,5,1,100,25,0.16666666666666666
-1625.0,1.0,1.0,5,1,100,25,0.16666666666666666
-1600.0,1.0,1.0,7,1,100,25,0.16666666666666666
-1575.0,,,4,0,100,25,0.16666666666666666
-1550.0,0.5,0.5037878787878788,5,2,100,25,0.16666666666666666
-1525.0,0.5,0.5037878787878788,6,2,100,25,0.16666666666666666
-1500.0,0.5,0.411875589066918,6,4,100,25,0.16666666666666666
-1475.0,0.5,0.411875589066918,6,4,100,25,0.16666666666666666
-1450.0,0.3333333333333333,0.23014804845222073,7,3,100,25,0.16666666666666666
