game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Animal_Land_Pattern_Small,3500,4400,900,pre_recall,4,2,1,1,2,0,0.5,0.5,1699.0,1095.0,903.0,192.0,604.0,0.0,0.8246575342465754,0.17534246575342466
1,Animal_Land_Pattern_Small,3500,4400,900,during_recall,1,1,0,1,0,0,0.0,1.0,307.0,307.0,0.0,307.0,0.0,0.0,0.0,1.0
1,Object_Sea_Solid_Large,5100,6100,1000,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,2394.0,2394.0,1088.0,1306.0,0.0,0.0,0.454469507101086,0.545530492898914
1,Object_Sea_Solid_Large,5100,6100,1000,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Solid_Small,6100,7600,1500,pre_recall,2,2,1,1,0,0,0.5,0.5,1491.0,1491.0,403.0,1088.0,0.0,0.0,0.2702883970489604,0.7297116029510395
1,Object_Sea_Solid_Small,6100,7600,1500,during_recall,3,3,0,3,0,0,0.0,1.0,1030.0,1030.0,0.0,1030.0,0.0,0.0,0.0,1.0
1,Animal_Land_Pattern_Large,8800,10000,1200,pre_recall,1,0,0,0,0,1,0.0,0.0,212.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0
1,Animal_Land_Pattern_Large,8800,10000,1200,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Animal_Land_Solid_Small,15300,16000,700,pre_recall,9,3,1,2,0,6,0.3333333333333333,0.6666666666666666,2213.0,1391.0,1014.0,377.0,0.0,822.0,0.7289719626168224,0.27102803738317754
1,Animal_Land_Solid_Small,15300,16000,700,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Object_Sea_Pattern_Large,18900,19400,500,pre_recall,7,2,0,2,0,5,0.0,1.0,1504.0,401.0,0.0,401.0,0.0,1103.0,0.0,1.0
