subject,game,recalled_item,time_rel,bin_center,x_rot,y_rot,duration
119,1,Animal_Sea_Solid_Small,-2599.0,-2550.0,-149.36770500008785,174.68754592988802,147.0
119,1,Animal_Sea_Solid_Small,-2402.0,-2450.0,-123.6886089363941,164.36504500464736,163.0
119,1,Animal_Sea_Solid_Small,-1487.0,-1450.0,-196.3348809760975,122.9380108514109,128.0
119,1,Animal_Sea_Solid_Small,-1348.0,-1350.0,-180.48469229819563,119.79134295109004,162.0
119,1,Animal_Sea_Solid_Small,-523.0,-550.0,-185.59860523543148,88.33378591831382,150.0
119,1,Animal_Sea_Solid_Small,-363.0,-350.0,-175.05578491240374,104.99448637286721,180.0
119,1,Animal_Sea_Solid_Small,-164.0,-150.0,-191.65501169598255,109.843782217351,190.0
119,1,Animal_Sea_Solid_Small,44.0,50.0,-305.89455047542236,17.37509681812594,146.0
119,1,Object_Land_Pattern_Large,-2899.0,-2850.0,76.59999999999994,216.70000000000005,147.0
119,1,Object_Land_Pattern_Large,-2702.0,-2750.0,80.50000000000003,189.29999999999995,163.0
119,1,Object_Land_Pattern_Large,-1787.0,-1750.0,8.299999999999983,231.5,128.0
119,1,Object_Land_Pattern_Large,-1648.0,-1650.0,13.500000000000027,216.20000000000005,162.0
119,1,Object_Land_Pattern_Large,-823.0,-850.0,-16.29999999999993,204.9000000000001,150.0
119,1,Object_Land_Pattern_Large,-663.0,-650.0,3.400000000000116,204.0999999999999,180.0
119,1,Object_Land_Pattern_Large,-464.0,-450.0,-0.7000000000000184,220.9000000000001,190.0
119,1,Object_Land_Pattern_Large,347.0,350.0,-1.9000000000000452,373.9000000000001,648.0
119,1,Object_Land_Solid_Large,-2863.0,-2850.0,175.0557849124038,-104.99448637286716,180.0
119,1,Object_Land_Solid_Large,-2664.0,-2650.0,191.65501169598258,-109.84378221735093,190.0
119,1,Object_Land_Solid_Large,-849.0,-850.0,474.48690587692727,136.43542850498952,267.0
119,1,Object_Land_Solid_Large,75.0,50.0,233.7506806923525,-341.53194473703616,428.0
119,2,Object_Sea_Pattern_Large,-2196.0,-2150.0,-100.19999999999997,554.0,12.0
119,2,Object_Land_Solid_Small,-2839.0,-2850.0,-42.03036625291559,82.001270189222,384.0
119,2,Object_Land_Solid_Small,-2001.0,-2050.0,-98.83970895252796,120.80460228890111,346.0
119,2,Object_Land_Solid_Small,-1635.0,-1650.0,-95.75887777808973,107.9407584125704,697.0
119,2,Object_Land_Solid_Small,-922.0,-950.0,-88.92708470932786,104.57377111446257,207.0
119,2,Object_Land_Solid_Small,177.0,150.0,-92.659839672413,110.30844986619451,167.0
119,2,Animal_Land_Solid_Large,-2835.0,-2850.0,-141.3588777780897,-28.959241587429737,697.0
119,2,Animal_Land_Solid_Large,-2122.0,-2150.0,-135.02708470932782,-24.726228885537452,207.0
119,2,Animal_Land_Solid_Large,509.0,550.0,-224.36718952247364,-67.18462819564039,27.0
119,2,Animal_Land_Solid_Large,598.0,550.0,-133.2313787033303,-35.23648292338186,307.0
119,3,Animal_Sea_Pattern_Small,-2243.0,-2250.0,-105.3376149907933,71.05010111218289,52.0
119,3,Animal_Sea_Pattern_Small,-1964.0,-1950.0,-253.82538164986084,-125.76154273188016,67.0
119,3,Animal_Sea_Pattern_Small,-1699.0,-1650.0,-223.71301514546792,-133.31769145362398,506.0
119,3,Animal_Sea_Pattern_Small,-699.0,-650.0,-90.82516092068118,-107.28620667976082,487.0
119,3,Animal_Sea_Pattern_Small,-11.0,-50.0,-258.5379553369695,-36.7991256713956,957.0
119,3,Object_Land_Pattern_Large,-2964.0,-2950.0,18.000000000000036,282.70000000000005,67.0
119,3,Object_Land_Pattern_Large,-2699.0,-2650.0,-3.599999999999877,260.4000000000001,506.0
119,3,Object_Land_Pattern_Large,-1699.0,-1650.0,-47.499999999999986,132.29999999999995,487.0
119,3,Object_Land_Pattern_Large,-1011.0,-1050.0,97.40000000000012,242.29999999999995,957.0
119,3,Object_Land_Pattern_Large,365.0,350.0,-122.2,298.29999999999995,426.0
119,3,Object_Land_Solid_Large,-2014.0,-2050.0,339.98706250355156,143.07486617224652,614.0
119,3,Object_Land_Solid_Large,-1381.0,-1350.0,373.8671389663822,305.9568799701879,710.0
119,3,Object_Land_Solid_Large,-648.0,-650.0,478.7891059091947,317.08705754520145,195.0
119,4,Object_Land_Pattern_Large,-1979.0,-1950.0,60.000000000000014,118.40000000000008,208.0
119,4,Object_Land_Pattern_Large,-1749.0,-1750.0,60.40000000000013,292.20000000000005,128.0
