time_point,proportion_count,proportion_duration,n_fixations_per_window,n_image_fixations_per_window,window_size_ms,step_size_ms,chance_level
-2950.0,0.5,0.24363636363636362,4,2,100,25,0.16666666666666666
-2925.0,1.0,1.0,4,2,100,25,0.16666666666666666
-2900.0,0.3333333333333333,0.3730964467005076,5,3,100,25,0.16666666666666666
-2875.0,0.4,0.36,7,5,100,25,0.16666666666666666
-2850.0,0.4,0.36,6,5,100,25,0.16666666666666666
-2825.0,0.2,0.19581845996940336,6,5,100,25,0.16666666666666666
-2800.0,0.3333333333333333,0.22403733955659277,3,3,100,25,0.16666666666666666
-2775.0,0.0,0.0,2,2,100,25,0.16666666666666666
-2750.0,0.25,0.13504556752278377,4,4,100,25,0.16666666666666666
-2725.0,0.5,0.6194444444444445,4,4,100,25,0.16666666666666666
-2700.0,0.4,0.5267716535433071,5,5,100,25,0.16666666666666666
-2675.0,0.5,0.5858143607705779,4,4,100,25,0.16666666666666666
-2650.0,0.5,0.7270114942528736,2,2,100,25,0.16666666666666666
-2625.0,0.0,0.0,3,3,100,25,0.16666666666666666
-2600.0,0.0,0.0,3,3,100,25,0.16666666666666666
-2575.0,0.0,0.0,6,4,100,25,0.16666666666666666
-2550.0,0.0,0.0,6,4,100,25,0.16666666666666666
-2525.0,0.0,0.0,5,2,100,25,0.16666666666666666
-2500.0,0.0,0.0,5,2,100,25,0.16666666666666666
-2475.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2450.0,0.0,0.0,5,3,100,25,0.16666666666666666
-2425.0,0.0,0.0,5,4,100,25,0.16666666666666666
-2400.0,0.0,0.0,5,4,100,25,0.16666666666666666
-2375.0,0.0,0.0,4,3,100,25,0.16666666666666666
-2350.0,0.3333333333333333,0.48346055979643765,3,3,100,25,0.16666666666666666
-2325.0,0.5,0.7378640776699029,3,2,100,25,0.16666666666666666
-2300.0,1.0,1.0,2,1,100,25,0.16666666666666666
-2275.0,0.5,0.8796296296296297,3,2,100,25,0.16666666666666666
-2250.0,0.0,0.0,2,1,100,25,0.16666666666666666
-2225.0,0.25,0.01606425702811245,4,4,100,25,0.16666666666666666
-2200.0,0.25,0.01606425702811245,5,4,100,25,0.16666666666666666
-2175.0,0.3333333333333333,0.017266187050359712,5,3,100,25,0.16666666666666666
-2150.0,0.2,0.012108980827447022,7,5,100,25,0.16666666666666666
-2125.0,0.0,0.0,4,2,100,25,0.16666666666666666
-2100.0,0.0,0.0,4,2,100,25,0.16666666666666666
-2075.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2050.0,0.0,0.0,3,2,100,25,0.16666666666666666
-2025.0,0.3333333333333333,0.1780821917808219,6,3,100,25,0.16666666666666666
-2000.0,0.25,0.16842105263157894,6,4,100,25,0.16666666666666666
-1975.0,0.25,0.16842105263157894,6,4,100,25,0.16666666666666666
-1950.0,0.5,0.726984126984127,6,4,100,25,0.16666666666666666
-1925.0,0.3333333333333333,0.5924170616113744,3,3,100,25,0.16666666666666666
-1900.0,0.3333333333333333,0.6218905472636815,4,3,100,25,0.16666666666666666
-1875.0,0.3333333333333333,0.6218905472636815,5,3,100,25,0.16666666666666666
-1850.0,0.0,0.0,4,2,100,25,0.16666666666666666
-1825.0,0.25,0.34316353887399464,7,4,100,25,0.16666666666666666
-1800.0,0.3333333333333333,0.39263803680981596,6,3,100,25,0.16666666666666666
-1775.0,0.5,0.5638766519823789,6,4,100,25,0.16666666666666666
-1750.0,0.6666666666666666,0.8888888888888888,5,3,100,25,0.16666666666666666
-1725.0,0.6666666666666666,0.5486173059768065,4,3,100,25,0.16666666666666666
-1700.0,0.4,0.3445378151260504,5,5,100,25,0.16666666666666666
