phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,2787785,2789056,2787967.0,2787992.0,26.0,26.0,1786.1,1224.6,1591.0,891.0,Animal_Sea_Solid_Small,11.797998917056248,13.06810645898804,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,fixation,1,2787785,2789056,2788001.0,2788085.0,85.0,85.0,1785.6,1143.3,1591.0,891.0,Animal_Sea_Solid_Small,11.797998917056248,13.06810645898804,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,fixation,1,2787785,2789056,2788104.0,2788567.0,464.0,464.0,1864.2,1155.5,1591.0,891.0,Animal_Sea_Solid_Small,11.797998917056248,13.06810645898804,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,fixation,1,2787785,2789056,2788783.0,2789062.0,280.0,273.0,1900.2,1239.6,1920.0,700.0,Object_Land_Pattern_Large,11.797998917056248,13.06810645898804,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,image,1,2789056,2790080,2789083.0,2789255.0,173.0,173.0,1881.5,1121.3,1920.0,1080.0,fixation,13.06825283402577,14.09268983406946,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,image,1,2789056,2790080,2789303.0,2789510.0,208.0,208.0,1898.1,1485.6,1920.0,700.0,Object_Land_Pattern_Large,13.06825283402577,14.09268983406946,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,image,1,2789056,2790080,2789518.0,2790270.0,753.0,562.0,1891.6,1463.3,1920.0,700.0,Object_Land_Pattern_Large,13.06825283402577,14.09268983406946,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2790290.0,2791467.0,1178.0,1178.0,1871.4,1397.4,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2791486.0,2792114.0,629.0,629.0,1880.2,1486.6,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2792136.0,2792904.0,769.0,769.0,1868.1,1391.0,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2793050.0,2793230.0,181.0,181.0,1855.9,1470.6,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2793244.0,2793734.0,491.0,491.0,1873.4,1411.3,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2793904.0,2794194.0,291.0,291.0,1863.6,1438.5,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2794208.0,2794816.0,609.0,609.0,1897.4,1475.2,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2794837.0,2795616.0,780.0,780.0,1873.9,1396.8,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,1,2790080,2796098,2795637.0,2796311.0,675.0,461.0,1908.9,1494.0,1920.0,700.0,Object_Land_Pattern_Large,14.092803166946396,20.11025141691789,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,attention,1,2796098,2799116,2796328.0,2796969.0,642.0,642.0,1902.7,1412.5,1920.0,700.0,Object_Land_Pattern_Large,20.11037812498398,23.128155624959614,1.0,Object_Land_Pattern_Large,-3.0,-3.0,1.0,2.951350332936272,,,,,,,,
encoding,attention,1,2796098,2799116,2796989.0,2797309.0,321.0,321.0,1851.3,1404.9,1920.0,700.0,Object_Land_Pattern_Large,20.11037812498398,23.128155624959614,1.0,Object_Land_Pattern_Large,-3.0,-3.0,1.0,2.951350332936272,,,,,,,,
encoding,attention,1,2796098,2799116,2797475.0,2797702.0,228.0,228.0,1839.4,1426.8,1920.0,700.0,Object_Land_Pattern_Large,20.11037812498398,23.128155624959614,1.0,Object_Land_Pattern_Large,-3.0,-3.0,1.0,2.951350332936272,,,,,,,,
encoding,attention,1,2796098,2799116,2798505.0,2798633.0,129.0,129.0,1865.1,1581.8,1920.0,700.0,Object_Land_Pattern_Large,20.11037812498398,23.128155624959614,1.0,Object_Land_Pattern_Large,-3.0,-3.0,1.0,2.951350332936272,,,,,,,,
encoding,attention,1,2796098,2799116,2798659.0,2799039.0,381.0,381.0,1880.5,1403.8,1920.0,700.0,Object_Land_Pattern_Large,20.11037812498398,23.128155624959614,1.0,Object_Land_Pattern_Large,-3.0,-3.0,1.0,2.951350332936272,,,,,,,,
encoding,fixation,2,2799116,2800121,2799453.0,2799972.0,520.0,520.0,1908.2,1131.2,1920.0,1080.0,fixation,23.128287167055532,24.133194042136893,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,fixation,2,2799116,2800121,2800002.0,2800136.0,135.0,119.0,1950.6,1408.8,1920.0,700.0,Object_Land_Pattern_Large,23.128287167055532,24.133194042136893,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,image,2,2800121,2801131,2800302.0,2800407.0,106.0,106.0,1938.8,1428.5,1920.0,700.0,Object_Land_Pattern_Large,24.133297834079713,25.143531542038545,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,image,2,2800121,2801131,2800455.0,2800552.0,98.0,98.0,1674.0,988.9000000000001,1591.0,1269.0,Animal_Sea_Pattern_Small,24.133297834079713,25.143531542038545,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,image,2,2800121,2801131,2800574.0,2800859.0,286.0,286.0,1585.2,914.9000000000001,1591.0,1269.0,Animal_Sea_Pattern_Small,24.133297834079713,25.143531542038545,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,image,2,2800121,2801131,2800868.0,2801066.0,199.0,199.0,1621.3,909.5,1591.0,1269.0,Animal_Sea_Pattern_Small,24.133297834079713,25.143531542038545,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,value,2,2801132,2807145,2801304.0,2801334.0,31.0,31.0,1583.3,1087.9,1591.0,891.0,Animal_Sea_Solid_Small,25.14371370896697,31.156440125079826,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,value,2,2801132,2807145,2801372.0,2801433.0,62.0,62.0,1592.0,969.0999999999999,1591.0,1269.0,Animal_Sea_Pattern_Small,25.14371370896697,31.156440125079826,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,value,2,2801132,2807145,2801457.0,2801973.0,517.0,517.0,1571.0,812.7,1591.0,1269.0,Animal_Sea_Pattern_Small,25.14371370896697,31.156440125079826,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,value,2,2801132,2807145,2801996.0,2805050.0,3055.0,3055.0,1590.1,924.0,1591.0,1269.0,Animal_Sea_Pattern_Small,25.14371370896697,31.156440125079826,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
encoding,value,2,2801132,2807145,2805062.0,2806030.0,969.0,969.0,1574.2,821.5,1591.0,1269.0,Animal_Sea_Pattern_Small,25.14371370896697,31.156440125079826,1.0,Animal_Sea_Pattern_Small,5.0,,,,,,,,,,,
