bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,90.81522868055099,2.06849353101729,600,90,8.384175015925802
-2925.0,88.83856240891525,2.170775284768078,597,90,8.384175015925802
-2875.0,84.67372679985718,2.412884119661965,523,90,8.384175015925802
-2825.0,92.64149577293016,2.586458485722351,464,90,8.384175015925802
-2775.0,91.50152684245539,2.494610853744045,440,90,8.384175015925802
-2725.0,80.62727525273026,2.1890478220634786,450,90,8.384175015925802
-2675.0,70.78997929823512,1.9726005126587058,531,90,8.384175015925802
-2625.0,65.57889940061858,1.9582153614272408,596,90,8.384175015925802
-2575.0,69.30795840953954,1.8636587033245657,708,90,8.384175015925802
-2525.0,79.90449693186812,2.0566351409218457,655,90,8.384175015925802
-2475.0,77.033342071129,2.234488636029015,599,90,8.384175015925802
-2425.0,82.63415556659255,2.1885825459370984,598,90,8.384175015925802
-2375.0,82.75140928789224,2.232637263726866,550,90,8.384175015925802
-2325.0,83.16811171816781,2.2725795538600333,550,90,8.384175015925802
-2275.0,79.71340750446734,2.767291053581123,457,90,8.384175015925802
-2225.0,78.43903921944687,2.4704696233349126,543,90,8.384175015925802
-2175.0,82.16879063284105,2.363444526768169,558,90,8.384175015925802
-2125.0,88.1590539099445,2.903939437513689,427,90,8.384175015925802
-2075.0,106.95128629637038,3.430607059126467,350,90,8.384175015925802
-2025.0,97.0180353773027,3.0074920628075263,455,90,8.384175015925802
-1975.0,79.12431531950068,2.228627105515998,582,90,8.384175015925802
-1925.0,80.15078249378759,2.173523516176277,587,90,8.384175015925802
-1875.0,79.21310437392661,2.2493191070965266,515,90,8.384175015925802
-1825.0,77.89414214829964,2.5421899813628284,466,90,8.384175015925802
-1775.0,77.20001036026679,2.6228378799484218,548,90,8.384175015925802
-1725.0,70.7073858520654,2.355232925632094,639,90,8.384175015925802
-1675.0,75.85225673043728,2.3273405260864384,746,90,8.384175015925802
-1625.0,82.3772406967275,2.332505387363668,750,90,8.384175015925802
-1575.0,92.2496829147373,2.51730182738126,663,90,8.384175015925802
-1525.0,89.2407772602353,2.5907802590814097,595,90,8.384175015925802
-1475.0,83.65714458469434,2.455085760106138,550,90,8.384175015925802
-1425.0,89.92141362659919,2.481655526774886,516,90,8.384175015925802
-1375.0,86.04257032372688,2.306783648512331,577,90,8.384175015925802
-1325.0,99.03938023570753,2.328448682260846,633,90,8.384175015925802
-1275.0,104.89732059505461,2.3150333991694665,650,90,8.384175015925802
-1225.0,101.08190930988394,2.219992052937326,698,90,8.384175015925802
-1175.0,93.90892991117161,2.143030958839314,673,90,8.384175015925802
-1125.0,89.23331880005277,2.241838591001163,533,90,8.384175015925802
-1075.0,86.90333878969132,2.1713637878431196,517,90,8.384175015925802
-1025.0,84.54724811644179,2.1266800182777024,550,90,8.384175015925802
-975.0,88.30345101624904,2.3236958002746926,499,90,8.384175015925802
-925.0,88.43632114561697,2.3066352902898597,500,90,8.384175015925802
-875.0,87.24173451495501,2.530968842202899,461,90,8.384175015925802
-825.0,83.18629218247679,2.521459317156196,532,90,8.384175015925802
-775.0,84.55762474363561,2.5187155823702234,550,90,8.384175015925802
-725.0,84.00484546262048,2.450217987096166,571,90,8.384175015925802
-675.0,86.10657717556516,2.5250959573361182,516,90,8.384175015925802
-625.0,87.46047455079115,2.5044925755287206,513,90,8.384175015925802
-575.0,80.48376419529616,2.153896680385385,537,90,8.384175015925802
-525.0,75.06191656458547,1.8210500001622953,499,90,8.384175015925802
-475.0,76.92242276528475,1.818179935926004,488,90,8.384175015925802
-425.0,74.39458895558224,2.0357530444658467,400,90,8.384175015925802
-375.0,79.22461950349053,1.966268779959284,463,90,8.384175015925802
-325.0,78.72696208373337,1.8145954655143801,507,90,8.384175015925802
-275.0,86.31296786902665,1.7901480517611776,496,90,8.384175015925802
-225.0,75.03194313864034,1.5980354975350024,451,90,8.384175015925802
-175.0,82.73898471460626,1.6250901318408608,473,90,8.384175015925802
-125.0,81.99216004456073,1.815820544881064,416,90,8.384175015925802
-75.0,86.03896997333966,1.8590119016848459,467,90,8.384175015925802
-25.0,84.02845618710312,1.8904623902150028,523,90,8.384175015925802
25.0,82.33593643101555,1.649404714135714,850,90,8.384175015925802
75.0,84.54916215933838,1.6710844798600717,912,90,8.384175015925802
125.0,90.75683680153519,1.5955212693806105,910,90,8.384175015925802
175.0,92.23644997909085,1.5058252475072544,762,90,8.384175015925802
225.0,93.52367492139835,1.4686847539640855,701,90,8.384175015925802
275.0,78.06730114963213,1.5768047128770166,741,90,8.384175015925802
325.0,77.58452492316829,1.683547928406068,856,90,8.384175015925802
375.0,81.4257138275182,1.8032672822376745,916,90,8.384175015925802
425.0,84.70264759808842,1.8450418304256893,771,90,8.384175015925802
475.0,88.39381019045398,1.8083803128823341,796,90,8.384175015925802
525.0,83.69072740703791,1.7867533404358362,762,90,8.384175015925802
575.0,79.31989275789225,1.7601855114825884,704,90,8.384175015925802
625.0,72.79208837867385,1.6929589375209089,677,90,8.384175015925802
675.0,76.30507597170693,1.9036270108926578,652,90,8.384175015925802
725.0,76.01538415383074,1.8782667245522757,736,90,8.384175015925802
