game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
1,Object_Land_Pattern_Large,21000,21600,600,pre_recall,9,5,1,4,0,4,0.2,0.8,1412.0,674.0,23.0,651.0,0.0,738.0,0.03412462908011869,0.9658753709198813
1,Object_Land_Pattern_Large,21000,21600,600,during_recall,2,2,0,2,0,0,0.0,1.0,1079.0,1079.0,0.0,1079.0,0.0,0.0,0.0,1.0
1,Animal_Land_Pattern_Small,22000,22800,800,pre_recall,6,4,1,3,0,2,0.25,0.75,1100.0,651.0,59.0,592.0,0.0,449.0,0.09062980030721966,0.9093701996927803
1,Animal_Land_Pattern_Small,22000,22800,800,during_recall,3,1,0,1,0,2,0.0,1.0,910.0,73.0,0.0,73.0,0.0,837.0,0.0,1.0
2,Object_Land_Pattern_Large,2700,3800,1100,pre_recall,6,1,0,1,1,4,0.0,1.0,2143.0,449.0,0.0,449.0,214.0,1480.0,0.0,1.0
2,Object_Land_Pattern_Large,2700,3800,1100,during_recall,2,0,0,0,0,2,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0
2,Animal_Land_Pattern_Large,10400,11300,900,pre_recall,4,0,0,0,0,4,0.0,0.0,1813.0,0.0,0.0,0.0,0.0,1813.0,0.0,0.0
2,Animal_Land_Pattern_Large,10400,11300,900,during_recall,3,0,0,0,0,3,0.0,0.0,606.0,0.0,0.0,0.0,0.0,606.0,0.0,0.0
3,Animal_Land_Solid_Large,2000,4000,2000,pre_recall,7,5,0,5,2,0,0.0,1.0,1075.0,729.0,0.0,729.0,346.0,0.0,0.0,1.0
3,Animal_Land_Solid_Large,2000,4000,2000,during_recall,2,2,0,2,0,0,0.0,1.0,351.0,351.0,0.0,351.0,0.0,0.0,0.0,1.0
