subject,game,recalled_item,time_rel,bin_center,x_rot,y_rot,duration
124,1,Object_Land_Pattern_Large,-2528.0,-2550.0,-127.60404980165913,223.78330249197714,23.0
124,1,Object_Land_Pattern_Large,-1779.0,-1750.0,-233.79757428020287,49.650722660330004,21.0
124,1,Object_Land_Pattern_Large,-1713.0,-1750.0,-116.92600319800782,-13.32177826491069,59.0
124,1,Object_Land_Pattern_Large,-1320.0,-1350.0,-26.35240721498363,-344.2437081980959,416.0
124,1,Object_Land_Pattern_Large,-120.0,-150.0,-78.85247131753863,105.22351337565561,155.0
124,1,Object_Land_Pattern_Large,60.0,50.0,70.6115242270663,2.302747561159485,144.0
124,1,Object_Land_Pattern_Large,227.0,250.0,-85.29211616751157,-154.33027868719662,935.0
124,1,Animal_Land_Pattern_Small,-2779.0,-2750.0,159.89757428020283,177.64927733967005,21.0
124,1,Animal_Land_Pattern_Small,-2713.0,-2750.0,46.926003198007834,107.92177826491064,59.0
124,1,Animal_Land_Pattern_Small,-2320.0,-2350.0,-284.9475927850167,194.943708198096,416.0
124,1,Animal_Land_Pattern_Small,-1120.0,-1150.0,130.55247131753873,15.676486624344506,155.0
124,1,Animal_Land_Pattern_Small,185.0,150.0,-216.97557528611264,362.0127203970331,73.0
124,2,Object_Land_Pattern_Large,-1950.0,-1950.0,58.71192008768384,76.49202860179227,449.0
124,3,Animal_Land_Solid_Large,-1916.0,-1950.0,5.799999999999939,-120.79999999999995,188.0
124,3,Animal_Land_Solid_Large,-1224.0,-1250.0,-86.29999999999995,31.50000000000001,235.0
124,3,Animal_Land_Solid_Large,-689.0,-650.0,-100.79999999999995,-24.0999999999999,139.0
124,3,Animal_Land_Solid_Large,-262.0,-250.0,-154.4000000000001,30.90000000000011,36.0
124,3,Animal_Land_Solid_Large,-207.0,-250.0,-154.80000000000018,-71.79999999999994,131.0
124,3,Animal_Land_Solid_Large,429.0,450.0,-119.79999999999994,157.90000000000012,62.0
124,3,Animal_Land_Solid_Large,510.0,550.0,-112.70000000000005,-17.79999999999994,289.0
124,3,Object_Land_Pattern_Small,-2924.0,-2950.0,-15.870199780790145,90.48799234659703,235.0
124,3,Object_Land_Pattern_Small,-2389.0,-2350.0,-71.27121223120486,75.24536070147143,139.0
124,3,Object_Land_Pattern_Small,-1962.0,-1950.0,-50.43981502306078,149.16432234431747,36.0
124,3,Object_Land_Pattern_Small,-1907.0,-1950.0,-139.58062399172272,98.16073250583132,131.0
124,3,Object_Land_Pattern_Small,155.0,150.0,-50.01120238570388,495.821943479649,127.0
124,3,Object_Land_Pattern_Small,527.0,550.0,-138.12632999772035,103.04182141907681,37.0
124,3,Object_Land_Pattern_Small,601.0,650.0,-229.9111789225402,69.21784312189843,660.0
124,3,Animal_Sea_Solid_Large,-1328.0,-1350.0,-72.19187197516823,305.76000984550103,193.0
124,3,Animal_Sea_Solid_Large,-871.0,-850.0,-122.55150942321522,32.53455913473516,95.0
124,3,Animal_Sea_Solid_Large,-758.0,-750.0,-193.99693918559186,68.58744481770519,569.0
124,3,Animal_Sea_Solid_Large,90.0,50.0,-111.08739426161371,-381.80901094155024,47.0
124,3,Animal_Sea_Pattern_Large,-1428.0,-1450.0,228.69999999999982,215.4000000000001,193.0
124,3,Animal_Sea_Pattern_Large,-971.0,-950.0,-33.09999999999991,122.39999999999998,95.0
124,3,Animal_Sea_Pattern_Large,-858.0,-850.0,-37.59999999999991,202.29999999999995,569.0
124,3,Animal_Sea_Pattern_Large,56.0,50.0,-355.79999999999995,84.60000000000002,190.0
124,3,Animal_Sea_Pattern_Large,268.0,250.0,-283.5999999999999,-30.90000000000009,316.0
124,3,Animal_Sea_Pattern_Large,647.0,650.0,538.3000000000002,-183.29999999999995,95.0
124,4,Object_Sea_Pattern_Large,-2210.0,-2250.0,-165.70000000000005,113.20000000000005,117.0
124,4,Object_Sea_Pattern_Large,-1749.0,-1750.0,20.200000000000045,-135.9000000000001,403.0
124,4,Object_Sea_Pattern_Large,-1294.0,-1250.0,57.59999999999991,-411.79999999999995,256.0
124,5,Object_Land_Pattern_Large,-1752.0,-1750.0,-60.072086559809236,138.95209396173482,21.0
124,5,Object_Land_Pattern_Large,-884.0,-850.0,156.25432604528,-6.959568387142106,254.0
124,5,Object_Land_Pattern_Large,-591.0,-550.0,-25.64110371709676,-162.21169440015458,159.0
124,5,Animal_Land_Pattern_Large,-2584.0,-2550.0,-72.09999999999991,138.79999999999995,254.0
124,5,Animal_Land_Pattern_Large,-2291.0,-2250.0,153.30000000000018,58.89999999999998,159.0
124,6,Animal_Land_Solid_Large,-2407.0,-2450.0,24.40000000000011,136.4000000000001,172.0
124,6,Animal_Land_Solid_Large,-2184.0,-2150.0,-328.3000000000001,302.59999999999997,137.0
124,7,Animal_Land_Solid_Large,-1485.0,-1450.0,5.599999999999937,228.20000000000005,264.0
124,7,Animal_Land_Solid_Large,-1201.0,-1250.0,-181.90000000000006,219.79999999999998,310.0
124,7,Animal_Land_Solid_Large,-613.0,-650.0,-64.40000000000006,210.5999999999999,44.0
124,7,Animal_Land_Solid_Large,-557.0,-550.0,-64.90000000000008,68.4000000000001,191.0
124,7,Object_Sea_Pattern_Large,-2713.0,-2750.0,64.40000000000009,-210.5999999999999,44.0
124,7,Object_Sea_Pattern_Large,-2657.0,-2650.0,64.90000000000009,-68.40000000000009,191.0
124,7,Animal_Sea_Solid_Large,449.0,450.0,-78.8058219220314,-40.295687501183785,226.0
