game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
3,Object_Land_Solid_Small,3600,4400,800,during_recall,1,1,0,1,0,0,0.0,1.0,483.0,483.0,0.0,483.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Pattern_Large,4400,5600,1200,pre_recall,1,0,0,0,1,0,0.0,0.0,209.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0
3,Animal_Sea_Pattern_Large,4400,5600,1200,during_recall,2,2,0,2,0,0,0.0,1.0,691.0,691.0,0.0,691.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Solid_Small,5600,5900,300,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Animal_Sea_Solid_Small,5600,5900,300,during_recall,1,1,0,1,0,0,0.0,1.0,400.0,400.0,0.0,400.0,0.0,0.0,0.0,1.0
4,Object_Sea_Solid_Small,2000,3400,1400,pre_recall,4,3,1,2,1,0,0.3333333333333333,0.6666666666666666,1516.0,505.0,49.0,456.0,1011.0,0.0,0.09702970297029703,0.902970297029703
4,Object_Sea_Solid_Small,2000,3400,1400,during_recall,2,0,0,0,2,0,0.0,0.0,687.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0
4,Object_Sea_Pattern_Large,7800,8400,600,pre_recall,5,0,0,0,0,5,0.0,0.0,2060.0,0.0,0.0,0.0,0.0,2060.0,0.0,0.0
4,Object_Sea_Pattern_Large,7800,8400,600,during_recall,1,0,0,0,0,1,0.0,0.0,374.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0
4,Animal_Sea_Solid_Small,12000,12800,800,pre_recall,5,4,3,1,0,1,0.75,0.25,1202.0,988.0,836.0,152.0,0.0,214.0,0.8461538461538461,0.15384615384615385
4,Animal_Sea_Solid_Small,12000,12800,800,during_recall,1,1,0,1,0,0,0.0,1.0,354.0,354.0,0.0,354.0,0.0,0.0,0.0,1.0
5,Animal_Sea_Solid_Large,3200,4700,1500,pre_recall,8,7,0,7,1,0,0.0,1.0,2047.0,1887.0,0.0,1887.0,160.0,0.0,0.0,1.0
5,Animal_Sea_Solid_Large,3200,4700,1500,during_recall,1,1,0,1,0,0,0.0,1.0,221.0,221.0,0.0,221.0,0.0,0.0,0.0,1.0
5,Object_Sea_Solid_Large,4700,5200,500,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,896.0,896.0,267.0,629.0,0.0,0.0,0.29799107142857145,0.7020089285714286
5,Object_Sea_Solid_Large,4700,5200,500,during_recall,2,1,0,1,1,0,0.0,1.0,542.0,293.0,0.0,293.0,249.0,0.0,0.0,1.0
5,Object_Land_Pattern_Large,5200,5700,500,pre_recall,2,2,0,2,0,0,0.0,1.0,492.0,492.0,0.0,492.0,0.0,0.0,0.0,1.0
5,Object_Land_Pattern_Large,5200,5700,500,during_recall,1,1,0,1,0,0,0.0,1.0,355.0,355.0,0.0,355.0,0.0,0.0,0.0,1.0
5,Object_Sea_Pattern_Small,5700,7000,1300,pre_recall,2,2,0,2,0,0,0.0,1.0,492.0,492.0,0.0,492.0,0.0,0.0,0.0,1.0
5,Object_Sea_Pattern_Small,5700,7000,1300,during_recall,2,2,2,0,0,0,1.0,0.0,688.0,688.0,688.0,0.0,0.0,0.0,1.0,0.0
6,Animal_Sea_Pattern_Large,1700,3200,1500,pre_recall,5,5,1,4,0,0,0.2,0.8,966.0,966.0,382.0,584.0,0.0,0.0,0.39544513457556935,0.6045548654244306
6,Animal_Sea_Pattern_Large,1700,3200,1500,during_recall,2,2,1,1,0,0,0.5,0.5,524.0,524.0,330.0,194.0,0.0,0.0,0.6297709923664122,0.3702290076335878
6,Object_Land_Solid_Large,3200,3400,200,pre_recall,5,5,0,5,0,0,0.0,1.0,966.0,966.0,0.0,966.0,0.0,0.0,0.0,1.0
6,Object_Land_Solid_Large,3200,3400,200,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Animal_Sea_Pattern_Small,4800,5200,400,pre_recall,4,3,1,2,0,1,0.3333333333333333,0.6666666666666666,811.0,618.0,208.0,410.0,0.0,193.0,0.3365695792880259,0.6634304207119741
6,Animal_Sea_Pattern_Small,4800,5200,400,during_recall,1,0,0,0,1,0,0.0,0.0,160.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0
6,Object_Land_Solid_Small,5200,6700,1500,pre_recall,4,3,0,3,0,1,0.0,1.0,811.0,618.0,0.0,618.0,0.0,193.0,0.0,1.0
6,Object_Land_Solid_Small,5200,6700,1500,during_recall,2,2,0,2,0,0,0.0,1.0,591.0,591.0,0.0,591.0,0.0,0.0,0.0,1.0
6,Object_Land_Pattern_Large,8700,9200,500,pre_recall,6,5,5,0,1,0,1.0,0.0,1362.0,1260.0,1260.0,0.0,102.0,0.0,1.0,0.0
6,Object_Land_Pattern_Large,8700,9200,500,during_recall,2,2,1,1,0,0,0.5,0.5,250.0,250.0,181.0,69.0,0.0,0.0,0.724,0.276
6,Animal_Sea_Solid_Small,9200,10300,1100,pre_recall,6,5,0,5,1,0,0.0,1.0,1362.0,1260.0,0.0,1260.0,102.0,0.0,0.0,1.0
6,Animal_Sea_Solid_Small,9200,10300,1100,during_recall,1,1,0,1,0,0,0.0,1.0,335.0,335.0,0.0,335.0,0.0,0.0,0.0,1.0
7,Animal_Sea_Pattern_Large,5700,5700,0,pre_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,1109.0,1109.0,391.0,718.0,0.0,0.0,0.3525698827772768,0.6474301172227231
7,Animal_Sea_Pattern_Large,5700,5700,0,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Animal_Land_Solid_Large,6500,7700,1200,pre_recall,2,2,0,2,0,0,0.0,1.0,900.0,900.0,0.0,900.0,0.0,0.0,0.0,1.0
7,Animal_Land_Solid_Large,6500,7700,1200,during_recall,2,2,2,0,0,0,1.0,0.0,415.0,415.0,415.0,0.0,0.0,0.0,1.0,0.0
7,Object_Land_Solid_Small,7700,9100,1400,pre_recall,2,2,0,2,0,0,0.0,1.0,900.0,900.0,0.0,900.0,0.0,0.0,0.0,1.0
7,Object_Land_Solid_Small,7700,9100,1400,during_recall,1,1,0,1,0,0,0.0,1.0,211.0,211.0,0.0,211.0,0.0,0.0,0.0,1.0
7,Object_Sea_Solid_Small,9100,10400,1300,pre_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Object_Sea_Solid_Small,9100,10400,1300,during_recall,2,2,1,1,0,0,0.5,0.5,539.0,539.0,259.0,280.0,0.0,0.0,0.4805194805194805,0.5194805194805194
