subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
127,choice,choice,1,1.0,Solid,1.0,3.734588125022128,Object_Sea_Solid_Small,0,0,1,31617029.0,31617408.0,379.0
127,choice,choice,6,1.0,Small,1.0,3.9426049578469247,Object_Land_Pattern_Small,1,0,1,31645548.0,31645716.0,168.0
127,choice,choice,6,1.0,Small,1.0,3.9426049578469247,Object_Sea_Solid_Small,0,0,1,31645756.0,31646055.0,299.0
127,choice,choice,7,1.0,Object,2.0,1.3297192500904202,Object_Sea_Solid_Small,0,0,1,31651185.0,31651233.0,48.0
127,choice,choice,7,1.0,Object,2.0,1.3297192500904202,fixation,-1,1,0,31651439.0,31651765.0,326.0
127,choice,choice,8,1.0,Pattern,1.0,2.191600957885385,fixation,-1,1,0,31655483.0,31656064.0,581.0
127,choice,choice,8,1.0,Pattern,1.0,2.191600957885385,Animal_Sea_Solid_Small,2,0,0,31656324.0,31656600.0,276.0
127,choice,choice,8,1.0,Pattern,1.0,2.191600957885385,fixation,-1,1,0,31656642.0,31656830.0,188.0
127,choice,choice,10,2.0,Large,1.0,2.3083076658658683,Animal_Land_Solid_Small,0,0,0,32074946.0,32075049.0,103.0
127,choice,choice,10,2.0,Large,1.0,2.3083076658658683,Object_Land_Pattern_Large,1,0,1,32075069.0,32076706.0,1637.0
127,choice,choice,11,2.0,Object,1.0,4.306831584079191,Object_Land_Pattern_Large,1,0,1,32080183.0,32080811.0,628.0
127,choice,choice,11,2.0,Object,1.0,4.306831584079191,fixation,-1,1,0,32081053.0,32083344.0,2291.0
127,choice,choice,12,2.0,Sea,2.0,3.1392363330814987,fixation,-1,1,0,32087469.0,32088246.0,777.0
127,choice,choice,12,2.0,Sea,2.0,3.1392363330814987,Object_Land_Pattern_Large,1,0,0,32089344.0,32089516.0,172.0
127,choice,choice,12,2.0,Sea,2.0,3.1392363330814987,fixation,-1,1,0,32089524.0,32090506.0,982.0
127,choice,choice,13,2.0,Pattern,2.0,2.1063901658635587,fixation,-1,1,0,32093568.0,32094057.0,489.0
127,choice,choice,13,2.0,Pattern,2.0,2.1063901658635587,Animal_Land_Solid_Small,0,0,0,32094103.0,32095652.0,1549.0
127,choice,choice,14,2.0,Small,1.0,5.484563166974112,fixation,-1,1,0,32099024.0,32101174.0,2150.0
127,choice,choice,14,2.0,Small,1.0,5.484563166974112,Animal_Land_Solid_Small,0,0,1,32102036.0,32103960.0,1924.0
127,choice,choice,15,2.0,Solid,1.0,3.2333931250032037,fixation,-1,1,0,32107853.0,32109274.0,1421.0
127,choice,choice,15,2.0,Solid,1.0,3.2333931250032037,Animal_Land_Solid_Small,0,0,1,32109520.0,32110372.0,852.0
127,choice,choice,15,2.0,Solid,1.0,3.2333931250032037,Object_Land_Pattern_Large,1,0,0,32110434.0,32110644.0,210.0
127,choice,choice,15,2.0,Solid,1.0,3.2333931250032037,fixation,-1,1,0,32110654.0,32110985.0,331.0
127,choice,choice,16,2.0,Land,2.0,4.971918625058606,fixation,-1,1,0,32115125.0,32118895.0,3770.0
127,choice,choice,18,3.0,Object,1.0,6.1905450420454144,fixation,-1,1,0,32475547.0,32475848.0,301.0
127,choice,choice,18,3.0,Object,1.0,6.1905450420454144,Object_Land_Pattern_Large,0,0,1,32476064.0,32477253.0,1189.0
127,choice,choice,18,3.0,Object,1.0,6.1905450420454144,Animal_Sea_Pattern_Large,1,0,0,32477484.0,32477720.0,236.0
127,choice,choice,18,3.0,Object,1.0,6.1905450420454144,fixation,-1,1,0,32477731.0,32479097.0,1366.0
127,choice,choice,18,3.0,Object,1.0,6.1905450420454144,Object_Land_Solid_Large,2,0,1,32479126.0,32479985.0,859.0
127,choice,choice,19,3.0,Sea,2.0,0.9583395000081508,Object_Land_Solid_Large,2,0,0,32482707.0,32483137.0,430.0
127,choice,choice,19,3.0,Sea,2.0,0.9583395000081508,Object_Land_Pattern_Large,0,0,0,32483397.0,32483497.0,100.0
127,choice,choice,20,3.0,Small,2.0,2.6436718329787254,fixation,-1,1,0,32488039.0,32488275.0,236.0
127,choice,choice,20,3.0,Small,2.0,2.6436718329787254,Object_Land_Pattern_Large,0,0,0,32488284.0,32488539.0,255.0
127,choice,choice,20,3.0,Small,2.0,2.6436718329787254,fixation,-1,1,0,32488764.0,32489444.0,680.0
127,choice,choice,21,3.0,Pattern,1.0,2.223890000022948,Object_Land_Pattern_Large,0,0,1,32494645.0,32495218.0,573.0
127,choice,choice,22,3.0,Land,1.0,3.0160829999949783,Object_Land_Pattern_Large,0,0,1,32498838.0,32500171.0,1333.0
127,choice,choice,23,3.0,Solid,2.0,1.6961673749610782,Object_Land_Pattern_Large,0,0,0,32504382.0,32504907.0,525.0
127,choice,choice,25,4.0,Small,2.0,3.844912958098575,Object_Sea_Pattern_Large,0,0,0,32826281.0,32826792.0,511.0
127,choice,choice,25,4.0,Small,2.0,3.844912958098575,Animal_Sea_Solid_Small,1,0,1,32828579.0,32828788.0,209.0
127,choice,choice,27,4.0,Large,1.0,1.5205261250957849,Object_Sea_Pattern_Large,0,0,1,32837885.0,32838854.0,969.0
127,choice,choice,29,4.0,Object,1.0,4.892189041012898,Object_Sea_Pattern_Large,0,0,1,32846633.0,32846901.0,268.0
127,choice,choice,30,4.0,Animal,2.0,0.8748842079658061,Object_Sea_Solid_Small,2,0,0,32853948.0,32854394.0,446.0
127,choice,choice,31,4.0,Solid,1.0,2.2661486249417067,Object_Sea_Solid_Small,2,0,1,32858697.0,32859086.0,389.0
127,choice,choice,31,4.0,Solid,1.0,2.2661486249417067,fixation,-1,1,0,32859329.0,32859445.0,116.0
127,choice,choice,31,4.0,Solid,1.0,2.2661486249417067,Object_Sea_Solid_Small,2,0,1,32859457.0,32860459.0,1002.0
127,choice,choice,32,4.0,Land,2.0,1.1745513749774543,Object_Sea_Solid_Small,2,0,0,32863801.0,32864434.0,633.0
127,choice,choice,34,5.0,Animal,1.0,0.947353582829237,Object_Land_Pattern_Large,0,0,0,33185091.0,33185354.0,263.0
127,choice,choice,35,5.0,Sea,2.0,1.37158358306624,Object_Land_Pattern_Large,0,0,0,33188909.0,33189776.0,867.0
127,choice,choice,37,5.0,Pattern,2.0,2.7805506670847535,Object_Land_Pattern_Large,0,0,1,33198032.0,33199762.0,1730.0
127,choice,choice,38,5.0,Land,1.0,2.0652224998921156,Object_Land_Pattern_Large,0,0,1,33203405.0,33204083.0,678.0
127,choice,choice,38,5.0,Land,1.0,2.0652224998921156,Animal_Land_Solid_Small,1,0,1,33204116.0,33204305.0,189.0
127,choice,choice,40,5.0,Object,2.0,1.2952759170439094,fixation,-1,1,0,33212400.0,33213076.0,676.0
127,choice,choice,41,6.0,Animal,2.0,3.8018869580700994,Animal_Sea_Pattern_Small,0,0,1,33520579.0,33520817.0,238.0
127,choice,choice,41,6.0,Animal,2.0,3.8018869580700994,Object_Land_Pattern_Large,1,0,0,33522644.0,33524239.0,1595.0
127,choice,choice,42,6.0,Small,2.0,1.0621086668688804,Object_Land_Pattern_Large,1,0,0,33527534.0,33528104.0,570.0
