bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,80.43859865655111,2.6832043559092043,372,90,9.477659201898051
-2925.0,96.14820221088301,2.171646684965328,501,90,9.477659201898051
-2875.0,92.00110396800486,2.194680853284294,577,90,9.477659201898051
-2825.0,95.58553085253796,1.9460763549686675,566,90,9.477659201898051
-2775.0,91.40775584811645,2.0261417961826607,500,90,9.477659201898051
-2725.0,90.082021095959,1.9213628340671927,524,90,9.477659201898051
-2675.0,81.57878041655025,2.26246597715066,571,90,9.477659201898051
-2625.0,93.84552494468448,2.4484584094086594,554,90,9.477659201898051
-2575.0,97.28306147223138,2.428509841849912,415,90,9.477659201898051
-2525.0,80.92047761276358,2.1028202818301485,421,90,9.477659201898051
-2475.0,77.70660019259978,1.6354895509627898,410,90,9.477659201898051
-2425.0,89.45453086009432,1.7666739674366765,458,90,9.477659201898051
-2375.0,92.80339288909711,1.9366677872157743,463,90,9.477659201898051
-2325.0,94.20659440964425,1.858790576385476,500,90,9.477659201898051
-2275.0,107.25630676510295,1.8556764833969768,461,90,9.477659201898051
-2225.0,102.54166810542023,1.9057711143471738,498,90,9.477659201898051
-2175.0,110.05979627643607,1.8777533800936108,500,90,9.477659201898051
-2125.0,117.35323358929595,1.8621440045264699,462,90,9.477659201898051
-2075.0,105.5993797340033,2.2492314775996762,477,90,9.477659201898051
-2025.0,104.83958505653928,2.1626024880316845,489,90,9.477659201898051
-1975.0,83.11022110299389,2.5773363785781678,360,90,9.477659201898051
-1925.0,98.68346714453506,2.3423180231092866,368,90,9.477659201898051
-1875.0,105.96780244540987,2.316666550561225,337,90,9.477659201898051
-1825.0,97.55618623808658,2.4987604200776907,357,90,9.477659201898051
-1775.0,87.89777160180573,2.8291921818746584,350,90,9.477659201898051
-1725.0,90.87381265547995,2.3868209939164404,421,90,9.477659201898051
-1675.0,82.08605593986546,2.830309896959044,440,90,9.477659201898051
-1625.0,72.48008802603006,3.055112352206307,424,90,9.477659201898051
-1575.0,69.01994733868852,2.9077379119209303,450,90,9.477659201898051
-1525.0,80.82408349965038,2.888882972020883,482,90,9.477659201898051
-1475.0,73.80233275432722,2.678417845501753,407,90,9.477659201898051
-1425.0,60.78325480669614,2.304710403642046,450,90,9.477659201898051
-1375.0,44.697909463613755,1.5585650950115133,446,90,9.477659201898051
-1325.0,37.202737597251804,1.6242008993001658,360,90,9.477659201898051
-1275.0,39.00842577767963,1.6393791262773716,302,90,9.477659201898051
-1225.0,56.68991537418551,2.0711892352801575,350,90,9.477659201898051
-1175.0,60.272944439371194,2.3738571984453483,434,90,9.477659201898051
-1125.0,67.84087275895007,2.2343470332199193,438,90,9.477659201898051
-1075.0,69.04929248248199,2.101946638185989,460,90,9.477659201898051
-1025.0,72.18865831690728,2.3385664647822,490,90,9.477659201898051
-975.0,61.61940780533376,2.2169865190415927,461,90,9.477659201898051
-925.0,56.30470270370588,2.302628015767778,450,90,9.477659201898051
-875.0,44.7532998610807,2.0084521193998772,433,90,9.477659201898051
-825.0,34.38068687644192,1.1435422895561833,450,90,9.477659201898051
-775.0,34.78060862661629,1.3454409211279112,427,90,9.477659201898051
-725.0,33.6524354907321,1.1015831960351976,456,90,9.477659201898051
-675.0,35.526389042032434,1.0856190541479658,500,90,9.477659201898051
-625.0,37.38058752134573,1.2592820529726305,425,90,9.477659201898051
-575.0,39.988512712180984,1.6403757906840752,392,90,9.477659201898051
-525.0,41.440603534677905,1.6385258605630852,350,90,9.477659201898051
-475.0,53.88900741574733,3.100995945478204,219,90,9.477659201898051
-425.0,67.07905119129096,2.7272349646675704,247,90,9.477659201898051
-375.0,84.01581383039374,2.927349034101671,235,90,9.477659201898051
-325.0,68.16397555016164,2.4394048111659714,249,90,9.477659201898051
-275.0,48.52169863680833,2.0719118103167915,255,90,9.477659201898051
-225.0,51.74543941257029,1.95844457084998,250,90,9.477659201898051
-175.0,52.64638966750172,2.977672177151051,298,90,9.477659201898051
-125.0,53.07805643384594,2.158336527852893,336,90,9.477659201898051
-75.0,64.71560693189274,2.875657830667135,320,90,9.477659201898051
-25.0,61.168231090202035,2.6469548139409933,350,90,9.477659201898051
25.0,67.17230340448646,2.0359050732167487,827,90,9.477659201898051
75.0,67.36466250071679,1.8819568980967893,839,90,9.477659201898051
125.0,61.419216149622535,1.7383598283770059,818,90,9.477659201898051
175.0,54.23607616762269,1.7914543176043731,756,90,9.477659201898051
225.0,56.61822076249104,1.8092520809160064,778,90,9.477659201898051
275.0,68.030804358634,1.9431863120052388,788,90,9.477659201898051
325.0,54.64183896200414,1.333932774782913,756,90,9.477659201898051
375.0,59.11738497530093,1.3568799865856338,754,90,9.477659201898051
425.0,62.68660518360308,1.6173214882220015,590,90,9.477659201898051
475.0,75.10921526812874,1.6546047273432183,586,90,9.477659201898051
525.0,74.35457664202187,1.9853862081599072,492,90,9.477659201898051
575.0,57.10933680600014,1.7468861807685818,469,90,9.477659201898051
625.0,51.983897029900966,2.2019036628541704,403,90,9.477659201898051
675.0,54.14556016327676,1.7777509095745816,401,90,9.477659201898051
725.0,50.69453821528654,2.21882483515569,421,90,9.477659201898051
