effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),-0.029207274882829933,0.010793468630659765,-0.0512989309417693,-0.007168278329716863
fixed,cond,decision_labeltake,-0.00887451722883685,0.01306897078958319,-0.03312828216266986,0.017696853090078513
fixed,cond,valence_labelpositive,-0.010218478169210418,0.019559061275334442,-0.04875712996616882,0.027913862865409304
fixed,cond,decision_labeltake:valence_labelpositive,0.010502642663671732,0.01923186279375576,-0.026937833773418744,0.04775719556780331
