subject,game,trial_number,decision_label,category,prop,chance,valence_label,delta_from_chance
103,7,51,take,irr_neg,0.30013504388926404,0.3333333333333333,negative,-0.03319828944406927
103,7,52,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
103,7,53,take,irr_neg,0.5891503013805173,0.3333333333333333,negative,0.25581696804718396
103,7,54,leave,irr_neg,0.0,0.0,negative,0.0
103,7,55,leave,irr_neg,0.018374989114342943,0.16666666666666666,negative,-0.14829167755232373
103,7,56,leave,irr_neg,0.7453362255965292,0.16666666666666666,negative,0.5786695589298626
104,1,5,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,2,9,leave,irr_neg,0.06873479318734793,0.16666666666666666,negative,-0.09793187347931873
104,2,10,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,2,12,leave,irr_neg,0.027184466019417475,0.16666666666666666,negative,-0.13948220064724917
104,2,13,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,2,14,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,2,15,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,2,16,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,3,17,take,irr_neg,0.0,0.5,negative,-0.5
104,3,20,leave,irr_neg,0.44366197183098594,0.3333333333333333,negative,0.11032863849765262
104,3,21,leave,irr_neg,0.5503875968992248,0.3333333333333333,negative,0.21705426356589147
104,3,22,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,4,25,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,4,28,take,irr_neg,0.5747460087082729,0.3333333333333333,negative,0.24141267537493954
104,5,33,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,5,34,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,5,35,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,5,37,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,5,38,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
104,5,39,take,irr_neg,1.0,0.3333333333333333,negative,0.6666666666666667
104,6,41,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,6,42,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,6,43,take,irr_neg,0.16243093922651933,0.16666666666666666,negative,-0.00423572744014733
104,6,44,take,irr_neg,1.0,0.16666666666666666,negative,0.8333333333333334
104,6,48,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,7,49,take,irr_neg,0.11974977658623771,0.16666666666666666,negative,-0.046916890080428944
104,7,50,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,7,51,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,7,52,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,7,53,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,7,54,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,7,55,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
104,7,56,take,irr_neg,0.5292014302741359,0.16666666666666666,negative,0.3625347636074693
105,1,1,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,1,2,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,1,3,take,irr_neg,0.425,0.3333333333333333,negative,0.09166666666666667
105,1,4,leave,irr_neg,0.0,0.0,negative,0.0
105,1,5,take,irr_neg,0.17289719626168223,0.16666666666666666,negative,0.006230529595015577
105,1,6,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,1,7,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,1,8,take,irr_neg,1.0,0.16666666666666666,negative,0.8333333333333334
105,2,9,take,irr_neg,0.3562300319488818,0.16666666666666666,negative,0.18956336528221515
105,2,10,leave,irr_neg,0.0,0.0,negative,0.0
105,2,12,leave,irr_neg,0.2219178082191781,0.16666666666666666,negative,0.05525114155251143
105,2,13,leave,irr_neg,0.0,0.0,negative,0.0
105,2,14,take,irr_neg,0.0,0.0,negative,0.0
105,2,16,take,irr_neg,0.0,0.0,negative,0.0
105,3,17,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
105,3,18,leave,irr_neg,0.2864721485411141,0.3333333333333333,negative,-0.046861184792219235
105,3,19,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,3,20,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,3,21,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,3,22,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
105,3,23,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
