effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),0.05092816486219271,0.01551458025783285,0.019407099925271325,0.08009615967759488
fixed,cond,decision_labeltake,-0.04569920993100255,0.018262808683311874,-0.08029420205154517,-0.00730228697392572
fixed,cond,valence_labelpositive,-0.031836785135904426,0.0223734773652518,-0.07426171843759884,0.012819389355374853
fixed,cond,decision_labeltake:valence_labelpositive,0.09852224711297941,0.029730910980784227,0.03889408681277345,0.15573035181402137
