effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),0.19588524916104222,0.010451189524580027,0.17523796947474976,0.2163365197507419
fixed,cond,decision_labeltake,0.02488580576970548,0.013076714828146147,-0.0011939272465992436,0.05083957985768765
fixed,cond,valence_labelpositive,0.03867119583763632,0.01994327372971906,-7.42056028148159e-4,0.07861740984966979
fixed,cond,decision_labeltake:valence_labelpositive,-0.05579800299889976,0.01987758237172592,-0.09546974540926687,-0.017430633545920098
