perm,cv_accuracy
485,0.5784909395462158
486,0.56010101010101
487,0.5818797108137209
488,0.5655931171006547
489,0.5843434343434344
490,0.577552171460801
491,0.5843434343434343
492,0.5709405613928227
493,0.5554540378660981
494,0.5906857519922847
495,0.5800876788186432
496,0.5676767676767678
497,0.5798825821668461
498,0.5877018920166128
499,0.5642260165102805
500,0.5709967697277343
501,0.5836384146028816
502,0.5835439825389575
503,0.5668113293741434
504,0.5728272573450239
505,0.5639209352407322
506,0.5661616161616162
507,0.5908075732196336
508,0.5936170752753668
509,0.5750192278111059
510,0.5766318002358612
511,0.5731206537739201
512,0.5905450443521509
513,0.5786178366580377
514,0.5613065326633165
515,0.5673316075326126
516,0.5841357739834898
517,0.5751916146388509
518,0.5849664154232681
519,0.5815415461144104
520,0.5862328872481157
521,0.5785036292573981
522,0.5956778843713517
523,0.5959595959595959
524,0.5774960661895336
525,0.5712839050402503
526,0.5802243540937009
527,0.5788519714915654
528,0.5734632759758388
529,0.555050505050505
530,0.5602497051735631
531,0.5739552889299082
532,0.5736206283944978
533,0.5514288614791129
534,0.5607202680067003
535,0.5611111111111111
536,0.5829359585704763
537,0.5945700661436703
538,0.5670409680561964
539,0.5733323078500743
540,0.5651515151515152
541,0.5893939393939394
542,0.5787218922897315
543,0.5694739270881402
544,0.5768907347587551
545,0.5582610019795949
546,0.5816412859560068
547,0.5798184894631595
548,0.5707070707070707
549,0.5855611957134801
550,0.5561170076398503
551,0.5674537250679382
552,0.5851860311659307
553,0.5849253960929088
554,0.550756293903502
555,0.5850616719963453
556,0.5726689000558347
557,0.5608420892340491
558,0.5856560529149362
559,0.5701334957616364
560,0.5642465261754601
561,0.5776914877417391
562,0.5677639337537814
563,0.5628648291964874
564,0.5795980105624775
565,0.5767779316002667
566,0.5646900476849716
567,0.5972920156337241
568,0.5738040301492078
569,0.5733733271804338
570,0.5761472593959904
571,0.563218479208327
572,0.5838383838383837
573,0.5757575757575758
574,0.589333028780265
575,0.5725952997309781
576,0.5733490685751992
577,0.5665230990104086
578,0.5457160436855869
579,0.591919191919192
580,0.5713505614520843
581,0.5618904783879404
582,0.5662205814490078
583,0.5694406375310898
584,0.5850176895862176
585,0.5819729962946043
586,0.5886147911273539
587,0.5563579962057119
588,0.565565199736054
589,0.5787878787878787
590,0.5767676767676767
591,0.5600502512562814
592,0.5590477640728897
593,0.5740193816335948
594,0.5782828282828284
595,0.5843434343434344
596,0.5662282725734503
597,0.5652885640322827
598,0.5663798791939495
599,0.5937342972875967
600,0.5622032507819309
601,0.5527130602507487
602,0.5666666666666667
603,0.5782828282828283
604,0.5759225420029441
605,0.5648875691589259
606,0.5726663621135982
607,0.5835211410588295
608,0.5765446341588473
609,0.5645322572458251
610,0.544949494949495
611,0.5757575757575758
612,0.6032942490228923
613,0.5668417846809806
614,0.5844613649182178
615,0.5941398913760724
616,0.5671717171717171
617,0.5780544134815492
618,0.5846356970722454
619,0.5876788186432855
620,0.5856586166230837
621,0.5700928886858534
622,0.5808080808080807
623,0.5865793614537334
624,0.5865463682046596
625,0.5709942060195867
626,0.5937214787468595
627,0.5572889701030405
628,0.573435358611238
629,0.5727682920576321
630,0.5846759047764072
631,0.5606060606060607
632,0.5935471465928319
633,0.5507716761523869
634,0.5568451007537302
635,0.5680650728389423
636,0.5863636363636364
637,0.5688213796253998
638,0.5722914423422037
639,0.5772727272727273
640,0.5884853560732959
641,0.5869481618212583
642,0.5529338612253185
643,0.5748870615704786
644,0.5659462646772291
645,0.571222272981067
646,0.5746484950002538
647,0.5611111111111111
648,0.5805824744911039
649,0.5710044608521766
650,0.5584564235318005
651,0.5708314298766559
652,0.5671717171717171
653,0.5648596517943252
654,0.6045454545454545
655,0.5893939393939395
656,0.5925511395360641
657,0.5723415055073346
658,0.5987950571706916
659,0.5740296364661847
660,0.5697738809413936
661,0.580036404655694
662,0.5823232323232324
663,0.5752829805593624
664,0.5616161616161616
665,0.5816335948315643
666,0.5589767016902696
667,0.5664666974311643
668,0.5821360816284674
