n_trials,n_fixations,allfix_count_relevant_per_trial,allfix_duration_mean_relevant,allfix_count_relevant,allfix_count_irrelevant_per_trial,allfix_duration_mean_irrelevant,allfix_count_irrelevant,firstfix_count_relevant_per_trial,firstfix_duration_mean_relevant,firstfix_count_relevant,firstfix_count_irrelevant_per_trial,firstfix_duration_mean_irrelevant,firstfix_count_irrelevant,revisit_count_relevant_per_trial,revisit_duration_mean_relevant,revisit_count_relevant,revisit_count_irrelevant_per_trial,revisit_duration_mean_irrelevant,revisit_count_irrelevant,firstfix_prop_time_relevant,firstfix_prop_time_irrelevant,revisit_prop_time_relevant,revisit_prop_time_irrelevant,time_share_firstfix,time_share_revisit,subject
66745,597818,4.722271331185857,1.3036505196898358,315188,4.234474492471346,1.2583377560768496,282630,2.3972732039853173,1.30676974613452,160006,2.2435688066521835,1.2672707967438412,149747,2.3249981272005393,1.3004343287236921,155182,1.9909056858191625,1.2482710354221382,132883,0.5242202170681014,0.4757797829318986,0.5488606878845076,0.45113931211549235,0.5203401262036244,0.47965987379637565,901
66518,550093,4.370065245497459,1.301993890356671,290688,3.8997714904236447,1.2527090842504964,259405,2.3415165819778103,1.3059973162635712,155753,2.178703508824679,1.2627326235311165,144923,2.028548663519649,1.297372809130322,134935,1.7210679815989658,1.2400202651945285,114482,0.5264148111342298,0.4735851888657702,0.5522063207169241,0.4477936792830759,0.5493231053988085,0.4506768946011916,902
66564,661428,5.260380986719548,1.3069752564600516,350152,4.676341566011658,1.2546903712460966,311276,2.4811910341926566,1.3155584349531964,165158,2.3322065981611684,1.265142584755316,155241,2.7791899525268913,1.2993124101322204,184994,2.34413496785049,1.2442913448905695,156035,0.5252286203970731,0.4747713796029269,0.5531761630128096,0.4468238369871904,0.48771449961388597,0.5122855003861141,903
66310,623486,5.013074950987785,1.2994341444631292,332417,4.389518926255467,1.2442857191937307,291069,2.441683004071784,1.3060379968871212,161908,2.28042527522244,1.2524947921833152,151215,2.5713919469160005,1.2931634107290524,170509,2.1090936510330267,1.235409784489539,139854,0.5275187474741427,0.4724812525258573,0.5606690517782812,0.43933094822171875,0.5047731660049337,0.4952268339950663,904
66264,563394,4.469500784739829,1.3019039933551004,296167,4.032762887842569,1.2606772519243938,267227,2.361433055656163,1.3073658916908448,156478,2.2024628757696485,1.270775091816039,145944,2.108067729083665,1.2957856380960562,139689,1.8303000120729205,1.2485261743195666,121283,0.5245003025361762,0.47549969746382387,0.5444933099099967,0.4555066900900034,0.5398661255585022,0.4601338744414978,905
