bin_center,mean_distance,sem_distance,n_samples,chance_level,chance_ci_95
-2975.0,58.042917785753744,0.6597207962659029,50,90,24.906625912265152
-2925.0,69.55851209654041,0.5005766777805978,50,90,24.906625912265152
-2875.0,96.1564693803345,1.0175633257230217,45,90,24.906625912265152
-2825.0,85.08395691355892,3.796237167895226,60,90,24.906625912265152
-2775.0,146.3245595659668,3.6055004343812,87,90,24.906625912265152
-2725.0,153.45228991694876,0.48581396722239933,39,90,24.906625912265152
-2675.0,,,0,90,24.906625912265152
-2625.0,138.72052521369446,1.1278748652940467,36,90,24.906625912265152
-2575.0,136.76610945939836,4.651264431441044,100,90,24.906625912265152
-2525.0,130.73526712953466,3.318787201260299,137,90,24.906625912265152
-2475.0,145.86190482015002,1.698643216141712,144,90,24.906625912265152
-2425.0,102.93902324474796,3.9614972033621068,168,90,24.906625912265152
-2375.0,96.81299174495652,3.794981062062657,183,90,24.906625912265152
-2325.0,85.12224686186049,3.6883026473387375,164,90,24.906625912265152
-2275.0,76.183126129152,2.9868269705034503,150,90,24.906625912265152
-2225.0,70.71656607856862,3.644846418176312,100,90,24.906625912265152
-2175.0,56.30879715695717,3.2126689283061105,129,90,24.906625912265152
-2125.0,57.9224477030178,5.161028684903091,83,90,24.906625912265152
-2075.0,24.50135361392746,1.2210075066116683,50,90,24.906625912265152
-2025.0,55.00919143929824,5.932373135861249,30,90,24.906625912265152
-1975.0,,,0,90,24.906625912265152
-1925.0,,,0,90,24.906625912265152
-1875.0,,,0,90,24.906625912265152
-1825.0,74.07707037206916,2.3418141736614,18,90,24.906625912265152
-1775.0,30.330274209695176,2.7071213831417675,21,90,24.906625912265152
-1725.0,21.244308699060912,0.22899816150695237,50,90,24.906625912265152
-1675.0,14.949544612685692,0.28232417682257643,50,90,24.906625912265152
-1625.0,33.48342863115709,3.060633753026554,83,90,24.906625912265152
-1575.0,8.65960455624645,0.7891592794187162,50,90,24.906625912265152
-1525.0,26.91028556406102,2.929964788868068,43,90,24.906625912265152
-1475.0,64.2744893989088,5.499101804849472,100,90,24.906625912265152
-1425.0,70.22120666310246,6.424963231868335,100,90,24.906625912265152
-1375.0,61.09559297079982,4.876471075885763,146,90,24.906625912265152
-1325.0,61.27796786353298,4.695962185747843,160,90,24.906625912265152
-1275.0,108.25526928205828,3.810120886143527,108,90,24.906625912265152
-1225.0,63.37514112335309,4.482667254137646,111,90,24.906625912265152
-1175.0,34.287913983740346,3.8143278109670278,52,90,24.906625912265152
-1125.0,,,0,90,24.906625912265152
-1075.0,,,0,90,24.906625912265152
-1025.0,,,0,90,24.906625912265152
-975.0,,,0,90,24.906625912265152
-925.0,,,0,90,24.906625912265152
-875.0,120.44147229368605,5.171626290269612,8,90,24.906625912265152
-825.0,168.17534212559562,1.8536505566294925,23,90,24.906625912265152
-775.0,96.48753660634095,4.193564638768908,24,90,24.906625912265152
-725.0,94.08738270833015,4.049011811433162,71,90,24.906625912265152
-675.0,105.80359208508666,5.689542868270767,35,90,24.906625912265152
-625.0,86.03033233377589,5.1848205831466965,73,90,24.906625912265152
-575.0,63.208868445999,0.13375444600557607,22,90,24.906625912265152
-525.0,53.626931674431276,3.6993664908453026,41,90,24.906625912265152
-475.0,104.49733095813549,11.740308199220637,7,90,24.906625912265152
-425.0,19.12320569817129,2.533836139441974,16,90,24.906625912265152
-375.0,,,0,90,24.906625912265152
-325.0,121.05526792002702,0.7984707250499051,15,90,24.906625912265152
-275.0,45.390341242551834,4.65627293170228,49,90,24.906625912265152
-225.0,,,0,90,24.906625912265152
-175.0,,,0,90,24.906625912265152
-125.0,122.64873976440617,3.7451778669071802,70,90,24.906625912265152
-75.0,129.2369685352105,0.4458558464971958,2,90,24.906625912265152
-25.0,106.6846154756058,7.633785579972923,64,90,24.906625912265152
25.0,133.06745852862443,6.360021096444979,81,90,24.906625912265152
75.0,162.88796347273995,3.54915906832102,30,90,24.906625912265152
125.0,,,0,90,24.906625912265152
175.0,123.38724814591086,7.774136918031302,32,90,24.906625912265152
225.0,138.72465797683225,2.4487536992514207,40,90,24.906625912265152
275.0,,,0,90,24.906625912265152
325.0,,,0,90,24.906625912265152
375.0,,,0,90,24.906625912265152
425.0,,,0,90,24.906625912265152
475.0,,,0,90,24.906625912265152
525.0,175.293106071037,1.5572411383735978,5,90,24.906625912265152
575.0,154.5422439204684,2.947724145609466,5,90,24.906625912265152
625.0,,,0,90,24.906625912265152
675.0,,,0,90,24.906625912265152
725.0,,,0,90,24.906625912265152
