subject,phase,event,trial_number,game,option,choice,rt,roi_content,item_index,is_center,is_relevant,fix_start,fix_end,fix_duration_bounded
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Land_Pattern_Large,0,0,0,10473735.0,10473956.0,221.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,fixation,-1,1,0,10473993.0,10474166.0,173.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Object_Land_Pattern_Large,1,0,0,10474335.0,10474395.0,60.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Sea_Solid_Small,2,0,1,10474570.0,10474645.0,75.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,fixation,-1,1,0,10474668.0,10475061.0,393.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Sea_Solid_Small,2,0,1,10475262.0,10475376.0,114.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Object_Land_Pattern_Small,3,0,1,10475422.0,10475643.0,221.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Object_Land_Pattern_Large,1,0,0,10475668.0,10476146.0,478.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Sea_Solid_Small,2,0,1,10476443.0,10476509.0,66.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Object_Sea_Solid_Small,4,0,1,10476728.0,10476766.0,38.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Sea_Solid_Small,2,0,1,10477209.0,10477329.0,120.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,fixation,-1,1,0,10477355.0,10477427.0,72.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Sea_Solid_Small,2,0,1,10477606.0,10478116.0,510.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Land_Pattern_Large,0,0,0,10478777.0,10478946.0,169.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Sea_Solid_Small,2,0,1,10479294.0,10479481.0,187.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Land_Pattern_Large,0,0,0,10493248.0,10493340.0,92.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,fixation,-1,1,0,10493348.0,10493543.0,195.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Animal_Sea_Solid_Small,2,0,1,10493578.0,10493647.0,69.0
107,choice,choice,1,1.0,Small,1.0,25.581430041929707,Object_Land_Pattern_Large,1,0,0,10498386.0,10498664.0,278.0
107,choice,choice,2,1.0,Sea,1.0,7.316948457970284,Animal_Sea_Solid_Small,2,0,1,10503045.0,10503184.0,139.0
107,choice,choice,2,1.0,Sea,1.0,7.316948457970284,Animal_Land_Pattern_Large,0,0,0,10504391.0,10504411.0,20.0
107,choice,choice,2,1.0,Sea,1.0,7.316948457970284,Animal_Sea_Solid_Small,2,0,1,10506724.0,10506750.0,26.0
107,choice,choice,2,1.0,Sea,1.0,7.316948457970284,Object_Land_Pattern_Large,1,0,0,10509443.0,10509527.0,84.0
107,choice,choice,2,1.0,Sea,1.0,7.316948457970284,Animal_Sea_Solid_Small,2,0,1,10509558.0,10509706.0,148.0
107,choice,choice,3,1.0,Object,1.0,16.05985366704408,Object_Sea_Solid_Small,4,0,1,10514337.0,10514513.0,176.0
107,choice,choice,3,1.0,Object,1.0,16.05985366704408,Animal_Sea_Solid_Small,2,0,0,10525993.0,10526290.0,297.0
107,choice,choice,5,1.0,Solid,1.0,6.240629833075218,Object_Land_Pattern_Large,1,0,0,10544518.0,10544591.0,73.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Object_Land_Solid_Small,0,0,1,11138522.0,11138715.0,193.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,fixation,-1,1,0,11138956.0,11139724.0,768.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Sea_Solid_Small,1,0,1,11143998.0,11144192.0,194.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Sea_Pattern_Large,2,0,0,11144219.0,11144510.0,291.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Object_Sea_Solid_Large,3,0,1,11144530.0,11144639.0,109.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Sea_Pattern_Large,2,0,0,11144897.0,11145073.0,176.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,fixation,-1,1,0,11145093.0,11145219.0,126.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Land_Pattern_Large,4,0,0,11145412.0,11145950.0,538.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Sea_Pattern_Large,2,0,0,11147506.0,11147608.0,102.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Land_Pattern_Large,4,0,0,11147637.0,11147794.0,157.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Object_Sea_Solid_Large,3,0,1,11148146.0,11148185.0,39.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Sea_Solid_Small,1,0,1,11153198.0,11153501.0,303.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Sea_Pattern_Large,2,0,0,11153747.0,11153851.0,104.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Land_Pattern_Large,4,0,0,11153877.0,11154019.0,142.0
107,choice,choice,10,2.0,Solid,1.0,19.565811500069685,Animal_Sea_Solid_Small,1,0,1,11154623.0,11154768.0,145.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Sea_Solid_Large,0,0,0,11564743.0,11564873.0,130.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Animal_Land_Solid_Small,1,0,1,11564895.0,11565047.0,152.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,fixation,-1,1,0,11565083.0,11565277.0,194.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Land_Pattern_Large,2,0,0,11567649.0,11567741.0,92.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Animal_Sea_Solid_Small,3,0,1,11567765.0,11568534.0,769.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Sea_Pattern_Small,4,0,0,11568785.0,11568938.0,153.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Animal_Sea_Solid_Small,3,0,1,11568962.0,11569444.0,482.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Land_Pattern_Large,2,0,0,11570418.0,11570446.0,28.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Animal_Sea_Solid_Small,3,0,1,11571761.0,11571818.0,57.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Sea_Pattern_Small,4,0,0,11573003.0,11573052.0,49.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Animal_Sea_Solid_Small,3,0,1,11573219.0,11573362.0,143.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Land_Pattern_Large,2,0,0,11574396.0,11574446.0,50.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Animal_Land_Pattern_Large,5,0,1,11575293.0,11575465.0,172.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Animal_Sea_Solid_Small,3,0,1,11577015.0,11577256.0,241.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Sea_Solid_Large,0,0,0,11577748.0,11577782.0,34.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Sea_Pattern_Small,4,0,0,11578905.0,11579015.0,110.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Land_Pattern_Large,2,0,0,11579038.0,11579126.0,88.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Animal_Land_Solid_Small,1,0,1,11579714.0,11579823.0,109.0
107,choice,choice,17,3.0,Animal,1.0,17.711404417059384,Object_Land_Pattern_Large,2,0,0,11581283.0,11581484.0,201.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Object_Land_Pattern_Large,2,0,0,11594268.0,11594480.0,212.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Animal_Sea_Solid_Small,3,0,1,11594510.0,11594694.0,184.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Animal_Land_Solid_Small,1,0,1,11594916.0,11595136.0,220.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Object_Land_Pattern_Large,2,0,0,11596158.0,11596327.0,169.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Object_Sea_Pattern_Small,4,0,1,11596930.0,11596980.0,50.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Object_Land_Pattern_Large,2,0,0,11597167.0,11597262.0,95.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Animal_Sea_Solid_Small,3,0,1,11597309.0,11597369.0,60.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Object_Sea_Pattern_Small,4,0,1,11597560.0,11597711.0,151.0
107,choice,choice,19,3.0,Small,2.0,6.245647665928118,Animal_Land_Pattern_Large,5,0,0,11597754.0,11598011.0,257.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Animal_Land_Pattern_Large,5,0,1,11626189.0,11626277.0,88.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Animal_Sea_Solid_Small,3,0,0,11631466.0,11631662.0,196.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Animal_Land_Solid_Small,1,0,1,11632498.0,11632713.0,215.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,fixation,-1,1,0,11634782.0,11634814.0,32.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Object_Land_Pattern_Large,2,0,1,11635223.0,11635305.0,82.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Object_Sea_Pattern_Small,4,0,0,11635334.0,11635654.0,320.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Object_Land_Pattern_Large,2,0,1,11635838.0,11635968.0,130.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Animal_Sea_Solid_Small,3,0,0,11636010.0,11636145.0,135.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Animal_Land_Pattern_Large,5,0,1,11638735.0,11638867.0,132.0
107,choice,choice,21,3.0,Land,2.0,15.22476158302743,Object_Land_Pattern_Large,2,0,1,11638899.0,11639103.0,204.0
107,choice,choice,37,5.0,Large,2.0,2.9584845829522237,Animal_Sea_Pattern_Large,0,0,1,12385930.0,12386107.0,177.0
107,choice,choice,37,5.0,Large,2.0,2.9584845829522237,fixation,-1,1,0,12386130.0,12386432.0,302.0
107,choice,choice,38,5.0,Animal,1.0,0.3194362920476123,fixation,-1,1,0,12390096.0,12390304.0,208.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Sea_Pattern_Small,0,0,0,12682632.0,12682866.0,234.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Sea_Pattern_Large,1,0,1,12687386.0,12687408.0,22.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Land_Pattern_Small,2,0,1,12688651.0,12688685.0,34.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Sea_Pattern_Small,0,0,0,12688870.0,12688959.0,89.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Land_Pattern_Small,2,0,1,12690275.0,12690378.0,103.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Sea_Pattern_Small,0,0,0,12690574.0,12690705.0,131.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Land_Pattern_Small,2,0,1,12692353.0,12692500.0,147.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Sea_Pattern_Small,0,0,0,12692747.0,12693021.0,274.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Sea_Pattern_Large,1,0,1,12693252.0,12693546.0,294.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Sea_Pattern_Small,0,0,0,12693762.0,12693955.0,193.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Sea_Pattern_Large,1,0,1,12693979.0,12694491.0,512.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Sea_Pattern_Small,0,0,0,12694541.0,12695337.0,796.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Sea_Pattern_Large,1,0,1,12695381.0,12695682.0,301.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Land_Solid_Large,3,0,1,12695718.0,12695953.0,235.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Object_Sea_Pattern_Large,1,0,1,12695974.0,12696186.0,212.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Sea_Solid_Large,4,0,0,12697112.0,12697158.0,46.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Land_Solid_Small,5,0,0,12697357.0,12697384.0,27.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Sea_Solid_Large,4,0,0,12697838.0,12697929.0,91.0
107,choice,choice,41,6.0,Object,1.0,18.22684204101097,Animal_Land_Solid_Small,5,0,0,12697954.0,12698301.0,347.0
107,choice,choice,43,6.0,Small,2.0,0.8434889588970691,Animal_Land_Solid_Small,5,0,1,12710765.0,12710943.0,178.0
107,choice,choice,44,6.0,Animal,2.0,3.160323333926499,Object_Sea_Pattern_Large,1,0,0,12715082.0,12715230.0,148.0
107,choice,choice,44,6.0,Animal,2.0,3.160323333926499,Animal_Sea_Pattern_Small,0,0,1,12715771.0,12715954.0,183.0
107,choice,choice,44,6.0,Animal,2.0,3.160323333926499,Object_Land_Solid_Large,3,0,0,12715995.0,12716141.0,146.0
