phase,event,trial_number,eyetracker_onset,eyetracker_offset,fix_start,fix_end,fix_duration_full,fix_duration_bounded,fix_x,fix_y,roi_x,roi_y,roi_content,onset,offset,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,Unnamed: 18
encoding,fixation,1,10307165,10308429,10307770.0,10307981.0,212.0,212.0,1899.4,1167.6,1920.0,700.0,Object_Land_Pattern_Large,16.78899191704113,18.0526409590384,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,fixation,1,10307165,10308429,10308185.0,10308263.0,79.0,79.0,1719.9,1436.5,1920.0,700.0,Object_Land_Pattern_Large,16.78899191704113,18.0526409590384,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,fixation,1,10307165,10308429,10308291.0,10308448.0,158.0,138.0,1351.7,1432.5,,,none,16.78899191704113,18.0526409590384,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,image,1,10308429,10309447,10308575.0,10308664.0,90.0,90.0,1083.2,1568.6,,,none,18.052775959018614,19.0707257919712,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,image,1,10308429,10309447,10308799.0,10308890.0,92.0,92.0,1715.7,1128.6,1591.0,891.0,Animal_Sea_Solid_Small,18.052775959018614,19.0707257919712,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,image,1,10308429,10309447,10308920.0,10309202.0,283.0,283.0,1557.1,917.0999999999999,1591.0,1269.0,Animal_Land_Pattern_Large,18.052775959018614,19.0707257919712,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,image,1,10308429,10309447,10309403.0,10309631.0,229.0,44.0,1564.9,885.2,1591.0,1269.0,Animal_Land_Pattern_Large,18.052775959018614,19.0707257919712,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10309647.0,10309796.0,150.0,150.0,1583.7,795.7,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10310686.0,10310706.0,21.0,21.0,1532.7,634.2,,,none,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10310978.0,10311002.0,25.0,25.0,1532.3,559.4000000000001,,,none,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10311277.0,10311609.0,333.0,333.0,1554.3,883.5,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10311631.0,10311841.0,211.0,211.0,1604.3,767.3,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10311883.0,10311959.0,77.0,77.0,1849.2,1092.6,1591.0,891.0,Animal_Sea_Solid_Small,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10312092.0,10312197.0,106.0,106.0,1901.9,1083.0,1920.0,1080.0,fixation,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10312237.0,10312556.0,320.0,320.0,1580.2,799.8,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10312749.0,10312861.0,113.0,113.0,1557.5,907.0,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10312880.0,10313086.0,207.0,207.0,1586.2,789.8,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10313117.0,10313276.0,160.0,160.0,1799.5,996.3,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10313302.0,10313558.0,257.0,257.0,1584.7,825.5999999999999,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10313762.0,10313827.0,66.0,66.0,1563.5,901.4000000000001,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10313860.0,10314169.0,310.0,310.0,1901.2,1053.9,1920.0,1080.0,fixation,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10314203.0,10314268.0,66.0,66.0,1566.5,818.9000000000001,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10314456.0,10314573.0,118.0,118.0,1735.0,1030.7,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10314597.0,10314794.0,198.0,198.0,1576.2,868.3,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10314810.0,10315105.0,296.0,296.0,1579.2,779.0999999999999,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,value,1,10309447,10315462,10315122.0,10315764.0,643.0,340.0,1542.0,900.0,1591.0,1269.0,Animal_Land_Pattern_Large,19.07084549998399,25.08539975003805,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,attention,1,10315462,10318478,10315785.0,10316044.0,260.0,260.0,1571.9,769.9000000000001,1591.0,1269.0,Animal_Land_Pattern_Large,25.085518874926493,28.10113474994432,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,attention,1,10315462,10318478,10316053.0,10316226.0,174.0,174.0,1630.9,775.2,1591.0,1269.0,Animal_Land_Pattern_Large,25.085518874926493,28.10113474994432,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,attention,1,10315462,10318478,10316239.0,10316355.0,117.0,117.0,1542.9,778.8,1591.0,1269.0,Animal_Land_Pattern_Large,25.085518874926493,28.10113474994432,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,attention,1,10315462,10318478,10316808.0,10316857.0,50.0,50.0,1611.3,746.9000000000001,1591.0,1269.0,Animal_Land_Pattern_Large,25.085518874926493,28.10113474994432,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,attention,1,10315462,10318478,10317298.0,10317318.0,21.0,21.0,1602.8,617.4000000000001,1591.0,1269.0,Animal_Land_Pattern_Large,25.085518874926493,28.10113474994432,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,attention,1,10315462,10318478,10317750.0,10318094.0,345.0,345.0,1655.9,795.4000000000001,1591.0,1269.0,Animal_Land_Pattern_Large,25.085518874926493,28.10113474994432,1.0,Animal_Land_Pattern_Large,6.0,,,,,,,,,,,
encoding,fixation,2,10318478,10319983,10319038.0,10319210.0,173.0,173.0,1651.0,795.0999999999999,1591.0,1269.0,Animal_Land_Pattern_Large,28.10129729192704,29.606392084038816,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,fixation,2,10318478,10319983,10319253.0,10319467.0,215.0,215.0,1912.1,1123.5,1920.0,1080.0,fixation,28.10129729192704,29.606392084038816,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,fixation,2,10318478,10319983,10319853.0,10319984.0,132.0,130.0,1791.3,918.0,1591.0,1269.0,Animal_Land_Pattern_Large,28.10129729192704,29.606392084038816,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,image,2,10319983,10320995,10320010.0,10320202.0,193.0,193.0,1910.0,1108.9,1920.0,1080.0,fixation,29.606500625028275,30.61849549994804,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,image,2,10319983,10320995,10320239.0,10320477.0,239.0,239.0,1917.5,1436.3,1920.0,700.0,Object_Land_Pattern_Large,29.606500625028275,30.61849549994804,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,image,2,10319983,10320995,10320512.0,10320563.0,52.0,52.0,1910.8,1089.4,1920.0,1080.0,fixation,29.606500625028275,30.61849549994804,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10321116.0,10321141.0,26.0,26.0,1829.0,1274.6,1920.0,700.0,Object_Land_Pattern_Large,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10321347.0,10321525.0,179.0,179.0,1931.0,1435.5,1920.0,700.0,Object_Land_Pattern_Large,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10321540.0,10321696.0,157.0,157.0,1935.4,1368.2,1920.0,700.0,Object_Land_Pattern_Large,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10321713.0,10321807.0,95.0,95.0,1943.3,1474.4,1920.0,700.0,Object_Land_Pattern_Large,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10321984.0,10322036.0,53.0,53.0,1912.4,1464.4,1920.0,700.0,Object_Land_Pattern_Large,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10322060.0,10322274.0,215.0,215.0,1642.2,1423.4,1591.0,891.0,Animal_Sea_Solid_Small,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10322300.0,10323760.0,1461.0,1461.0,1916.9,1453.2,1920.0,700.0,Object_Land_Pattern_Large,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10323843.0,10323998.0,156.0,156.0,1145.3,2414.0,,,none,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10324075.0,10324247.0,173.0,173.0,2560.4,3331.9,,,none,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10324306.0,10324946.0,641.0,641.0,1831.6,1953.9,,,none,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10324974.0,10325307.0,334.0,334.0,2125.3,1880.8,,,none,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10325358.0,10325562.0,205.0,205.0,2708.1,1878.9,,,none,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10325882.0,10326132.0,251.0,251.0,1909.7,1414.2,1920.0,700.0,Object_Land_Pattern_Large,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10326332.0,10326513.0,182.0,182.0,420.6,534.0999999999999,,,none,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10326558.0,10326763.0,206.0,206.0,908.0,256.9000000000001,,,none,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,value,2,10320995,10327009,10326841.0,10327086.0,246.0,168.0,1822.2,1253.3,1920.0,700.0,Object_Land_Pattern_Large,30.618621959001757,36.63177879201248,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,attention,2,10327009,10330022,10327143.0,10327352.0,210.0,210.0,1275.6,773.5999999999999,,,none,36.63189533399418,39.644457958987914,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,attention,2,10327009,10330022,10327513.0,10327731.0,219.0,219.0,1973.0,1386.5,1920.0,700.0,Object_Land_Pattern_Large,36.63189533399418,39.644457958987914,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,attention,2,10327009,10330022,10327917.0,10327977.0,61.0,61.0,1927.2,1449.5,1920.0,700.0,Object_Land_Pattern_Large,36.63189533399418,39.644457958987914,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,attention,2,10327009,10330022,10329516.0,10329773.0,258.0,258.0,1847.8,1240.1,1920.0,700.0,Object_Land_Pattern_Large,36.63189533399418,39.644457958987914,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,attention,2,10327009,10330022,10329802.0,10329929.0,128.0,128.0,1907.7,1015.5999999999999,1920.0,1080.0,fixation,36.63189533399418,39.644457958987914,1.0,Object_Land_Pattern_Large,-3.0,,,,,,,,,,,
encoding,fixation,3,10330022,10331279,,,,,,,,,none,39.64465433394071,40.90211699996144,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,image,3,10331279,10332290,10331346.0,10331550.0,205.0,205.0,1510.7,1170.8,1591.0,891.0,Animal_Sea_Solid_Small,40.90223433403298,41.912693792022765,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,image,3,10331279,10332290,10331568.0,10332432.0,865.0,722.0,1599.2,1266.0,1591.0,891.0,Animal_Sea_Solid_Small,40.90223433403298,41.912693792022765,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10332450.0,10332631.0,182.0,182.0,1593.8,1181.6,1591.0,891.0,Animal_Sea_Solid_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10332643.0,10332839.0,197.0,197.0,1587.3,1244.4,1591.0,891.0,Animal_Sea_Solid_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10333014.0,10333096.0,83.0,83.0,1428.1,1293.0,1591.0,891.0,Animal_Sea_Solid_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10333123.0,10333274.0,152.0,152.0,1163.2,1359.4,,,none,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10333419.0,10333502.0,84.0,84.0,1136.6,1425.4,,,none,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10333645.0,10333687.0,43.0,43.0,1071.4,1464.4,,,none,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10333834.0,10333876.0,43.0,43.0,1018.5,1524.2,,,none,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10334301.0,10334338.0,38.0,38.0,1063.5,1491.5,,,none,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10334822.0,10334856.0,35.0,35.0,695.8,1337.3,,,none,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10335196.0,10335251.0,56.0,56.0,1438.5,1198.2,1591.0,891.0,Animal_Sea_Solid_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10335420.0,10335533.0,114.0,114.0,1584.2,1147.2,1591.0,891.0,Animal_Sea_Solid_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10335717.0,10335741.0,25.0,25.0,1572.1,1114.3,1591.0,891.0,Animal_Sea_Solid_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10335921.0,10335947.0,27.0,27.0,1582.5,1263.2,1591.0,891.0,Animal_Sea_Solid_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10336145.0,10336165.0,21.0,21.0,2196.4,1175.2,2249.0,891.0,Object_Land_Pattern_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
encoding,value,3,10332290,10338302,10336508.0,10336558.0,51.0,51.0,1629.1,1183.8,1591.0,891.0,Animal_Sea_Solid_Small,41.912809083936736,47.92449212493375,1.0,Animal_Sea_Solid_Small,1.0,,,,,,,,,,,
