game,recalled_item,recall_onset,recall_offset,recall_duration,window,total_fixations_all,total_fixations_images,fixations_at_target,fixations_at_other_images,fixations_center,fixations_none,proportion_at_target,proportion_at_other_images,total_fixation_duration_all,total_fixation_duration_images,duration_at_target,duration_at_other_images,duration_center,duration_none,proportion_duration_at_target,proportion_duration_at_other_images
2,Animal_Land_Solid_Large,4900,6000,1100,pre_recall,11,9,2,7,1,1,0.2222222222222222,0.7777777777777778,1710.0,1400.0,328.0,1072.0,273.0,37.0,0.2342857142857143,0.7657142857142857
2,Animal_Land_Solid_Large,4900,6000,1100,during_recall,3,3,0,3,0,0,0.0,1.0,708.0,708.0,0.0,708.0,0.0,0.0,0.0,1.0
2,Object_Land_Pattern_Small,7800,7800,0,pre_recall,9,7,0,7,1,1,0.0,1.0,1388.0,1086.0,0.0,1086.0,273.0,29.0,0.0,1.0
2,Object_Land_Pattern_Small,7800,7800,0,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Animal_Sea_Pattern_Large,7800,8700,900,pre_recall,9,7,3,4,1,1,0.42857142857142855,0.5714285714285714,1388.0,1086.0,637.0,449.0,273.0,29.0,0.5865561694290976,0.4134438305709024
2,Animal_Sea_Pattern_Large,7800,8700,900,during_recall,4,4,0,4,0,0,0.0,1.0,436.0,436.0,0.0,436.0,0.0,0.0,0.0,1.0
2,Object_Sea_Solid_Large,8700,10100,1400,pre_recall,8,7,1,6,0,1,0.14285714285714285,0.8571428571428571,1115.0,1086.0,154.0,932.0,0.0,29.0,0.141804788213628,0.858195211786372
2,Object_Sea_Solid_Large,8700,10100,1400,during_recall,3,3,1,2,0,0,0.3333333333333333,0.6666666666666666,345.0,345.0,85.0,260.0,0.0,0.0,0.2463768115942029,0.7536231884057971
2,Object_Land_Solid_Small,12800,13700,900,pre_recall,8,4,2,2,1,3,0.5,0.5,1895.0,975.0,639.0,336.0,289.0,631.0,0.6553846153846153,0.3446153846153846
2,Object_Land_Solid_Small,12800,13700,900,during_recall,2,2,0,2,0,0,0.0,1.0,362.0,362.0,0.0,362.0,0.0,0.0,0.0,1.0
3,Object_Sea_Pattern_Small,2700,3700,1000,pre_recall,9,9,7,2,0,0,0.7777777777777778,0.2222222222222222,1362.0,1362.0,1062.0,300.0,0.0,0.0,0.7797356828193832,0.22026431718061673
3,Object_Sea_Pattern_Small,2700,3700,1000,during_recall,2,2,0,2,0,0,0.0,1.0,413.0,413.0,0.0,413.0,0.0,0.0,0.0,1.0
3,Animal_Land_Pattern_Small,5800,6800,1000,pre_recall,7,6,5,1,0,1,0.8333333333333334,0.16666666666666666,1169.0,1094.0,849.0,245.0,0.0,75.0,0.7760511882998172,0.22394881170018283
3,Animal_Land_Pattern_Small,5800,6800,1000,during_recall,2,2,1,1,0,0,0.5,0.5,495.0,495.0,307.0,188.0,0.0,0.0,0.6202020202020202,0.3797979797979798
3,Object_Land_Solid_Large,8000,8800,800,pre_recall,6,5,3,2,1,0,0.6,0.4,1233.0,1009.0,665.0,344.0,224.0,0.0,0.6590683845391476,0.3409316154608523
3,Object_Land_Solid_Large,8000,8800,800,during_recall,3,3,0,3,0,0,0.0,1.0,373.0,373.0,0.0,373.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Solid_Large,10700,11600,900,pre_recall,8,5,2,3,3,0,0.4,0.6,1441.0,798.0,257.0,541.0,643.0,0.0,0.32205513784461154,0.6779448621553885
3,Animal_Sea_Solid_Large,10700,11600,900,during_recall,3,3,0,3,0,0,0.0,1.0,490.0,490.0,0.0,490.0,0.0,0.0,0.0,1.0
3,Animal_Sea_Solid_Small,13300,14200,900,pre_recall,6,5,1,4,1,0,0.2,0.8,1968.0,1636.0,237.0,1399.0,332.0,0.0,0.14486552567237163,0.8551344743276283
3,Animal_Sea_Solid_Small,13300,14200,900,during_recall,4,4,0,4,0,0,0.0,1.0,243.0,243.0,0.0,243.0,0.0,0.0,0.0,1.0
3,Object_Land_Pattern_Large,15400,15900,500,pre_recall,7,6,4,2,1,0,0.6666666666666666,0.3333333333333333,2228.0,1896.0,1246.0,650.0,332.0,0.0,0.6571729957805907,0.34282700421940926
3,Object_Land_Pattern_Large,15400,15900,500,during_recall,2,1,0,1,1,0,0.0,1.0,486.0,259.0,0.0,259.0,227.0,0.0,0.0,1.0
4,Animal_Land_Pattern_Large,4200,5500,1300,pre_recall,9,8,6,2,0,1,0.75,0.25,1686.0,1641.0,1081.0,560.0,0.0,45.0,0.6587446678854357,0.34125533211456427
4,Animal_Land_Pattern_Large,4200,5500,1300,during_recall,1,1,0,1,0,0,0.0,1.0,511.0,511.0,0.0,511.0,0.0,0.0,0.0,1.0
4,Object_Sea_Pattern_Large,14400,14200,-200,pre_recall,10,6,3,3,4,0,0.5,0.5,2101.0,1122.0,651.0,471.0,979.0,0.0,0.5802139037433155,0.4197860962566845
4,Object_Sea_Pattern_Large,14400,14200,-200,during_recall,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Animal_Sea_Solid_Small,15600,16600,1000,pre_recall,10,7,1,6,3,0,0.14285714285714285,0.8571428571428571,2209.0,1711.0,282.0,1429.0,498.0,0.0,0.16481589713617767,0.8351841028638223
4,Animal_Sea_Solid_Small,15600,16600,1000,during_recall,3,2,0,2,1,0,0.0,1.0,505.0,173.0,0.0,173.0,332.0,0.0,0.0,1.0
4,Object_Sea_Solid_Small,16600,17900,1300,pre_recall,7,4,2,2,3,0,0.5,0.5,1622.0,1124.0,403.0,721.0,498.0,0.0,0.3585409252669039,0.641459074733096
4,Object_Sea_Solid_Small,16600,17900,1300,during_recall,2,2,0,2,0,0,0.0,1.0,508.0,508.0,0.0,508.0,0.0,0.0,0.0,1.0
4,Object_Land_Pattern_Large,19800,20300,500,pre_recall,6,5,2,3,1,0,0.4,0.6,1588.0,1273.0,644.0,629.0,315.0,0.0,0.5058915946582875,0.49410840534171246
4,Object_Land_Pattern_Large,19800,20300,500,during_recall,2,2,1,1,0,0,0.5,0.5,543.0,543.0,286.0,257.0,0.0,0.0,0.5267034990791897,0.4732965009208103
4,Animal_Land_Solid_Small,26000,26600,600,pre_recall,12,11,5,6,0,1,0.45454545454545453,0.5454545454545454,1815.0,1644.0,766.0,878.0,0.0,171.0,0.4659367396593674,0.5340632603406326
4,Animal_Land_Solid_Small,26000,26600,600,during_recall,3,3,2,1,0,0,0.6666666666666666,0.3333333333333333,560.0,560.0,324.0,236.0,0.0,0.0,0.5785714285714286,0.42142857142857143
5,Object_Land_Pattern_Small,3000,4600,1600,pre_recall,10,7,0,7,0,3,0.0,1.0,1443.0,1359.0,0.0,1359.0,0.0,84.0,0.0,1.0
5,Object_Land_Pattern_Small,3000,4600,1600,during_recall,5,3,0,3,2,0,0.0,1.0,392.0,281.0,0.0,281.0,111.0,0.0,0.0,1.0
5,Animal_Sea_Pattern_Large,6600,7600,1000,pre_recall,7,6,5,1,0,1,0.8333333333333334,0.16666666666666666,1327.0,1300.0,1273.0,27.0,0.0,27.0,0.9792307692307692,0.02076923076923077
