game,original_item,item,onset,offset
1,BIRD,Animal_Land_Solid_Small,5.4,6.1
1,COUCH,Object_Land_Solid_Large,10.7,11.7
1,SNORKEL,Object_Sea_Solid_Small,13.0,13.5
1,BOAT,Object_Sea_Pattern_Large,18.9,18.9
1,CRAB,Animal_Sea_Solid_Small,18.9,19.7
2,LION,Animal_Land_Solid_Large,4.9,6.0
2,HAT,Object_Land_Pattern_Small,7.8,7.8
2,WHALE,Animal_Sea_Pattern_Large,7.8,8.7
2,SUBMARINE,Object_Sea_Solid_Large,8.7,10.1
2,BOWTIE,Object_Land_Solid_Small,12.8,13.7
3,FLOATIES,Object_Sea_Pattern_Small,2.7,3.7
3,LADYBUG,Animal_Land_Pattern_Small,5.8,6.8
3,COUCH,Object_Land_Solid_Large,8.0,8.8
3,SEAL,Animal_Sea_Solid_Large,10.7,11.6
3,CRAB,Animal_Sea_Solid_Small,13.3,14.2
3,HOUSE,Object_Land_Pattern_Large,15.4,15.9
4,ZEBRA,Animal_Land_Pattern_Large,4.2,5.5
4,BOAT,Object_Sea_Pattern_Large,14.4,14.2
4,CRAB,Animal_Sea_Solid_Small,15.6,16.6
4,SNORKEL,Object_Sea_Solid_Small,16.6,17.9
4,HOUSE,Object_Land_Pattern_Large,19.8,20.3
4,BIRD,Animal_Land_Solid_Small,26.0,26.6
5,HAT,Object_Land_Pattern_Small,3.0,4.6
5,WHALE,Animal_Sea_Pattern_Large,6.6,7.6
5,LION,Animal_Land_Solid_Large,8.4,9.2
5,FISH,Animal_Sea_Pattern_Small,18.1,18.4
5,SUBMARINE,Object_Sea_Solid_Large,20.5,21.9
5,FISH,Animal_Sea_Pattern_Small,47.3,47.6
5,BOWTIE,Object_Land_Solid_Small,53.0,53.6
6,FLOATIES,Object_Sea_Pattern_Small,11.3,12.5
6,LADYBUG,Animal_Land_Pattern_Small,17.5,18.4
6,COUCH,Object_Land_Solid_Large,19.4,20.2
6,SEAL,Animal_Sea_Solid_Large,22.2,23.0
6,CRAB,Animal_Sea_Solid_Small,28.4,29.1
6,HOUSE,Object_Land_Pattern_Large,31.0,31.4
7,SUBMARINE,Object_Sea_Solid_Large,3.5,4.6
7,WHALE,Animal_Sea_Pattern_Large,6.9,7.7
7,LION,Animal_Land_Solid_Large,22.6,23.3
7,HAT,Object_Land_Pattern_Small,27.3,28.0
7,BOWTIE,Object_Land_Solid_Small,30.9,31.6
7,FISH,Animal_Sea_Pattern_Small,34.2,34.4
