share_k_z,dist_cw_z,dist_ccw_z,enc_lag_fwd_z,enc_lag_bwd_z,is_primacy_k_z,is_recency_k_z,abs_reward_k_z,signed_reward_k_z,is_prev_fixation_k_z
0.11622529345231185,-0.04547119064079356,-0.0418067369693799,5.389548741604754e-4,0.0023448853373391684,-0.005656230497954754,0.003061688000450643,-0.01775550615072353,0.0013711236127268156,-0.12764912954660357
0.11252728331146321,-0.045106396342654245,-0.037632846834319354,0.005978351841099015,-0.002028662698724562,3.326905978277212e-4,6.79451222979609e-4,-0.017380987244912355,-0.003127454577954903,-0.12662110542390734
0.11431040686929198,-0.04579693094794582,-0.040334487230932164,0.0016758384883355402,-0.002175833714941958,-0.002013953173638827,7.927084981947273e-5,-0.01954682332958143,7.135842810806868e-5,-0.1284348590485964
0.11372733680679883,-0.04629065160639792,-0.04015252224889896,0.0026171653283352664,0.002116620432501297,-0.003598107018309288,4.2324328537362763e-4,-0.017989467287798055,0.0013378816089320868,-0.128331699962342
0.11212990909650494,-0.04737741705057248,-0.03822681703915208,-0.00379630718337872,0.003494347097710644,-0.005819121176874719,0.005144993069573809,-0.0197575131911504,-2.4302177599500887e-4,-0.1284445535847359
0.1150647666892054,-0.045333588909495494,-0.03978946323026716,-0.007217608952635525,0.005244024799064852,-0.00411309812211761,0.009022515318891044,-0.018448296777965088,-0.0029165736156207263,-0.12739532510488635
0.11424845327312844,-0.046503073346096525,-0.041253395616064246,-0.0016221732306606076,5.412314157786009e-4,-0.004154771555607914,0.0034282106164539817,-0.019478218949846457,9.662057100937195e-4,-0.1294058219458779
0.11548799332494647,-0.04320874459983279,-0.04146600461565756,-0.004776079215885769,0.008867149730667826,-0.005883036335858464,0.005610977809590404,-0.019017996315026348,-3.5231404124378275e-4,-0.1256003435293325
0.11559756334763067,-0.0435810537893291,-0.03940869080602816,0.002841401168334987,-0.006195285608623584,9.490986777177655e-4,-3.380966528668097e-4,-0.02003474414320455,6.719362823764522e-4,-0.12804348315107167
0.1124688179454403,-0.04431225443598087,-0.03898623774566519,5.607634538301861e-4,0.006883139392416107,-0.005007632036762832,0.001770196727269469,-0.0187467514802226,2.304375199482342e-4,-0.126942330976844
0.11492631675240964,-0.04474045148665717,-0.043617070803517434,0.006082243550499737,-0.002115637608207965,-0.0012293806620218143,-0.00190731402492845,-0.02225104842523209,0.0025298183204099834,-0.12592586812699194
0.11687809756672184,-0.04462556571282456,-0.03940811024926137,0.0010498490775239823,0.0019450185555759867,-0.0019306726432019568,0.0025401872463273936,-0.01850081635537197,-0.0016726320252688266,-0.12537611689430586
0.1148964559897161,-0.045084829476770345,-0.041096013005590966,0.0011640023655932756,-0.005404550700523163,0.0014023619929451835,0.001396199320261434,-0.019850816067623935,4.599587319177931e-4,-0.12945676294479047
0.11225403184569134,-0.0447628047754061,-0.0390593320128991,0.0013807654440790127,0.0034523353867590414,-0.004262717922362727,0.0021365398279002013,-0.021628338675264168,-0.0033586897998409237,-0.12754312586926617
0.11471493111194177,-0.045599591240469015,-0.04099339653743777,0.006910684556625177,0.0015697349581402444,6.150473176959154e-4,0.0010199863547200349,-0.018527435299246747,-4.258360998752452e-4,-0.12931272278395634
0.1136443061205956,-0.0451893568455888,-0.04198306321918142,-0.0015112937620426633,6.955182444695953e-4,-0.003530658179685958,0.0031920796689025284,-0.018384680763725597,-3.510044874380649e-4,-0.12967622988154334
0.11480163761359234,-0.04588027653522811,-0.03852318897585834,-3.890212529492798e-4,0.004240925700476728,-0.005106660118589828,0.004353320980291966,-0.019071429697852756,-0.002450154419000858,-0.12439710072083882
0.11205301696931555,-0.042574115844556615,-0.039202712630474305,0.0042387495991735346,-0.003994867075569644,4.362611770362001e-4,0.0011923783375060565,-0.019935198068907336,-1.64437189572808e-4,-0.12767815846024955
0.11695672933745249,-0.04684946763592507,-0.04011530941703053,-0.003696093016739446,-0.0011158483463129603,-0.005658131657363863,9.97537652349543e-4,-0.018961642413904255,-0.0024751952169538346,-0.1248655029537734
0.11589035549290212,-0.04436307503352496,-0.04151198357039165,0.003788587186057439,3.065970384066185e-4,-0.00207288406364546,8.739058131453318e-4,-0.02077967775650522,9.054490444714736e-4,-0.12750342940361223
0.11504534199976042,-0.046224692367507585,-0.04030327065550775,-0.0015709609680820227,-0.0027422132566056814,-7.443606209949998e-4,0.002512690741094087,-0.021642201755274582,-0.0010900744960292937,-0.1253021803583923
0.11697994938845614,-0.0456379396867375,-0.03849916342694713,0.0032864074814311114,-0.007422299466255027,0.0035165085763664682,3.6251950843138727e-4,-0.021371191490348065,-0.0010442357084809286,-0.1278089370012825
0.11306325100734912,-0.043604905283898335,-0.0411255122944018,0.0035810478850037937,-0.0016594847585647884,-0.0025403129421269106,-0.0010311175375982788,-0.02172839098645678,-1.3139120257328696e-4,-0.12763293765921951
0.11340684062687782,-0.045038937789970285,-0.04038363264114089,-0.0013486359101186427,-0.00862961036211157,0.004505696521007343,0.004026096294920584,-0.018094939822630215,-0.003643355328214054,-0.1299055428434262
0.11722110148744264,-0.04605481538038556,-0.041208863033635065,-0.001067869380623349,-5.705482468710862e-4,-0.0023112205075726737,0.0011100778550253076,-0.018105396523205156,3.401722929991935e-4,-0.12792219348705852
0.1129397358039898,-0.04501728482081487,-0.04137286765973779,0.0010188683601878418,-0.003953042871031619,-9.841589058048467e-4,0.0017544190446784724,-0.01847598993043421,-0.0019308683451283773,-0.12845653474677682
0.11435367993045052,-0.046196871219338825,-0.038998100287876244,0.005611340985700147,-0.00434305578963121,0.001813508662156216,-0.002107180482416724,-0.020225251532569846,-0.0028812689437903837,-0.12733103485973646
0.11435287199383924,-0.043934425683390746,-0.04073245501974074,8.976161044547699e-5,0.0036234089495437126,-0.0023173616581666275,0.005515178303502368,-0.018795066455611853,-0.002578688268527061,-0.12492941824654641
0.11512944132547923,-0.044092242314845334,-0.039369589048070884,0.0017484384288423093,-0.0031855558406752816,-0.001275363380163737,7.086488476631126e-4,-0.018744022590997972,-0.0025810134311715265,-0.12416912421552789
0.11312435736600493,-0.046370848173991314,-0.04162794363043026,-5.738141197799265e-4,-0.005891795458390923,0.0017755369591407918,0.0012381700739740565,-0.016439334575473585,-7.730515943517342e-4,-0.1263840464505721
0.11356661714275719,-0.045364752111601854,-0.04287653088676322,0.0023407833872134257,0.00705264084934742,-0.005754278493085971,3.7691072866944644e-5,-0.021306506027699477,3.6096127759778496e-4,-0.1299398649837135
0.11429498881117942,-0.04457513492130397,-0.04060693453346911,0.006574969708164957,-0.0040665754757728805,0.0010280829296059075,-4.2462460290872475e-4,-0.01984757709657501,0.0012319513475034446,-0.12621455934732875
0.11484857546029473,-0.04545803851789515,-0.03820140016517447,0.003352514268787586,-0.002437524435466538,-9.323935176113118e-4,-3.815092663309507e-4,-0.016901441626396698,3.135980334857862e-4,-0.12692127615006965
0.11572471669327493,-0.04482859011345115,-0.038920463751116095,-0.0020087880562794647,-1.793171297537167e-5,-0.0013264962262999626,0.005375999269144761,-0.019778845352707852,0.0011722180810842032,-0.12893318543661442
0.11589897931574425,-0.04584908586528139,-0.04159414496020233,0.002894283645790475,4.3812883270786726e-4,-0.001106015304364157,0.003245115352264139,-0.020189148850565147,-1.3273533604722806e-4,-0.1300269379336892
0.11342068491415744,-0.045458279798109215,-0.03848668446367916,0.0010511233745167806,-0.006500571592280333,0.0022504080951096313,0.0019474418341162772,-0.01970285181018936,-8.765387153813055e-5,-0.12637379557647763
0.11321013453554532,-0.047555654996230934,-0.04059634872046625,0.0028019325107232784,-0.003543622496269741,0.0015253454109087979,3.6451122131112766e-4,-0.01821156472943157,-1.9108145239032134e-4,-0.12567044385710233
0.11606491091664012,-0.04466711529893179,-0.04032811752069408,-6.559189440994589e-5,-0.0022219053190747256,3.9766360923826734e-4,0.0014185942620442578,-0.019519938259181763,-5.27765520166772e-5,-0.12728805393737777
0.11752209173474863,-0.04459069277786615,-0.041488310319255366,-0.004396775728854959,-0.002931904314692254,-9.720788933040182e-4,0.005300213582020687,-0.017640462539991617,0.003092519220153229,-0.1280169391870009
0.11377489732532681,-0.0448916190422975,-0.03816487532361394,-0.0026606889032372164,-0.0024425019470165985,-0.001092020754057454,0.0014947885002280347,-0.019165719474647958,-0.0012491714032753123,-0.12889853165238652
0.1152787800629657,-0.04589213867787463,-0.0381819118319212,-3.0810262620210556e-4,-0.0013695481800478555,-0.0017248926528487417,0.0014750240948201315,-0.019485625002207126,7.491774610627676e-4,-0.12685267329967076
0.11675021321990559,-0.04305019233884406,-0.03821756137968784,0.00584872811797529,-6.413789804211782e-4,2.1899354933428727e-4,-0.0020221368192051364,-0.0183884831667836,-0.0010465500305086963,-0.12673220490764175
0.11627389746147943,-0.043355280782865595,-0.04227335943858736,0.0024176032482432913,-0.004089268884137267,0.0012957980061704655,0.0016958909030341937,-0.01918403985059143,6.300077119894521e-5,-0.1269131229656627
0.11486423122561223,-0.043683402027064513,-0.04250432439451237,-0.0032437861066318104,-0.0038809162213283136,-0.004741198809989475,0.003463738495224005,-0.02143522115370257,0.0015417177943808083,-0.12804323899947445
