subject,predictor,mean,sd,lo,hi
120,is_recency_k_z,-0.02787286315692663,0.06359494663419507,-0.16433572412661682,0.08933416768920287
120,abs_reward_k_z,0.010030444511157439,0.05543316281534654,-0.09847989758008016,0.1186876102945022
120,signed_reward_k_z,-0.03826549947483942,0.04623348268786083,-0.1337932940322121,0.049235811593347154
120,is_prev_fixation_k_z,-0.036894315723979984,0.05873961330057803,-0.15266458948969608,0.07452830779460105
122,share_k_z,0.06680805607504249,0.04640561481373506,-0.02137065270480215,0.16538200983025908
122,dist_cw_z,-0.06143477931982945,0.045865724418849216,-0.1488146209949171,0.029205775775046437
122,dist_ccw_z,-0.07016241102819758,0.06923986134800544,-0.20547368297257645,0.06730085436035131
122,enc_lag_fwd_z,-0.16779157512627285,0.1055335851671494,-0.3953553943768551,0.019409199997640243
122,enc_lag_bwd_z,-0.011071869470520771,0.11417951247308929,-0.23895848749650683,0.21593014270187977
122,is_primacy_k_z,0.0292837534356307,0.07191051383649306,-0.11039282701212919,0.1710866628533275
122,is_recency_k_z,0.10830978229181877,0.08472539398836271,-0.026929585106419844,0.2942027503127651
122,abs_reward_k_z,0.11363255302686144,0.06817226032306041,-0.01114756433592186,0.24879518890574664
122,signed_reward_k_z,0.030145944042300293,0.05114897763852943,-0.07069791216878094,0.13157206285554288
122,is_prev_fixation_k_z,0.04526500001711202,0.06097435683425794,-0.07436952075182697,0.16165091651044594
123,share_k_z,0.08863028015945451,0.03402364754838371,0.02483055879893656,0.15992820954975945
123,dist_cw_z,-0.045607943822032086,0.03649011170700719,-0.11718065529206491,0.02653407097868315
123,dist_ccw_z,-0.17298027896690088,0.047490400923202565,-0.26823450031520274,-0.08564442664255918
123,enc_lag_fwd_z,0.07990423072809533,0.08099128412823456,-0.07583334109446477,0.24071705684977934
123,enc_lag_bwd_z,-0.04362611821206954,0.08153424953257296,-0.20343175651973652,0.11469855313581029
123,is_primacy_k_z,-0.06729893359088707,0.05690834346069778,-0.18185990863393994,0.039965620508247326
123,is_recency_k_z,0.00936115958431781,0.05180434029388844,-0.09499663500104509,0.11438432311939609
123,abs_reward_k_z,-0.0020788739436915548,0.042530451821836915,-0.08616079116285748,0.08254846996593107
123,signed_reward_k_z,-0.02692332743647135,0.035367713178034506,-0.09705204629936123,0.03940900944084269
123,is_prev_fixation_k_z,0.00467843324657749,0.044653596488981484,-0.08441473766465944,0.08932930055218409
124,share_k_z,0.093846312225827,0.04023351605015057,0.018525864096912346,0.17634915631355885
124,dist_cw_z,-0.05672296959069592,0.04050865024657882,-0.1348433096173557,0.02413513703802178
124,dist_ccw_z,-0.08808919588935162,0.055077758635145635,-0.19403139051900434,0.020164312908583913
124,enc_lag_fwd_z,-0.050924547374668706,0.09290789751513849,-0.23055999899018348,0.13242177025254087
124,enc_lag_bwd_z,0.059270807759230416,0.09600988558101121,-0.1250045437906413,0.2599607544947567
124,is_primacy_k_z,-0.0354459140212821,0.06443107722863044,-0.16222833641498483,0.08950678020070933
124,is_recency_k_z,0.0765107761889884,0.06855350509597014,-0.0458173920636571,0.22448212410604548
124,abs_reward_k_z,-0.014188627019927333,0.05366617173272172,-0.11904824286469318,0.08811570776696838
124,signed_reward_k_z,0.010420071141538218,0.045348714121017486,-0.07616289541732342,0.10033359209510201
124,is_prev_fixation_k_z,-0.09810092375719973,0.05908299064075222,-0.2221637979229303,0.011401451531565621
125,share_k_z,0.11974395234508445,0.039594128261762424,0.04759859749515261,0.2014428183637071
125,dist_cw_z,-0.10372054178634281,0.03431995385222387,-0.17276213420935196,-0.03906220118929458
125,dist_ccw_z,-0.20409894392531255,0.0411943086504943,-0.28469568727757666,-0.12434544945862715
125,enc_lag_fwd_z,-0.1735987410158883,0.06777186032102533,-0.31134931264365073,-0.045985670086084424
125,enc_lag_bwd_z,-0.08293977753584203,0.07511252860039953,-0.22808133492348384,0.06095960036847859
125,is_primacy_k_z,0.07208223873104823,0.04866275881809035,-0.02076616441187148,0.17072926728965557
125,is_recency_k_z,0.03747226783865319,0.05269477346228994,-0.06477744279075288,0.14657154866071012
125,abs_reward_k_z,-0.001777278141247684,0.040783616697919446,-0.08348439252889274,0.0768631816830146
125,signed_reward_k_z,0.06411086030522745,0.035880489457869945,-0.0037075388586576144,0.13527972384758624
125,is_prev_fixation_k_z,0.24019767027217778,0.031743845705583563,0.17798708794310733,0.30211719936782905
126,share_k_z,0.1104893238422714,0.03538201331263786,0.04699777307892529,0.1836005892584641
126,dist_cw_z,-0.038970466644044535,0.031143529191960867,-0.09867667818907541,0.02662854623153517
126,dist_ccw_z,-0.05286272326584669,0.03884947516999262,-0.12723430156105622,0.02533724547772335
126,enc_lag_fwd_z,-0.10385248575149966,0.06716969712326087,-0.24184826745914206,0.019694712729865956
126,enc_lag_bwd_z,0.045168417604552785,0.07407232469996029,-0.09750076530975907,0.19485938842853145
126,is_primacy_k_z,-0.028106605307485166,0.049928193996045034,-0.12469303274795977,0.06708406636895478
126,is_recency_k_z,0.021257297574808303,0.048594427157512415,-0.070699604866438,0.11886305488910318
126,abs_reward_k_z,-0.03042044321649813,0.04128384007539764,-0.11345112417984515,0.04797697668078372
126,signed_reward_k_z,-0.018086537041069755,0.03472892723444041,-0.08709426920815772,0.05013846448022398
126,is_prev_fixation_k_z,0.06542684725367615,0.038017330110698286,-0.010231732438651978,0.1387983305793314
127,share_k_z,0.05820015071698461,0.05532209961136313,-0.05591595248207758,0.17023665446013467
127,dist_cw_z,-0.09756369499074634,0.05983476746630713,-0.22585250752175123,0.01049081720966514
127,dist_ccw_z,-0.11882433779301207,0.09777394289105347,-0.31794685600325157,0.06640752665569877
127,enc_lag_fwd_z,-0.07517794993361987,0.12297351769456197,-0.3164785282786752,0.17026152512305487
127,enc_lag_bwd_z,0.08573630354289169,0.14307252808364557,-0.16620030257472398,0.3814128015391816
127,is_primacy_k_z,0.024704010047872257,0.09420996973012563,-0.15364527566952263,0.22305891875594297
127,is_recency_k_z,0.03735211438036126,0.08198702827394792,-0.1220904257666792,0.20445719508219432
127,abs_reward_k_z,0.007752000837753159,0.07972234969212268,-0.147807378601912,0.16593950910947547
127,signed_reward_k_z,-0.01875489190840134,0.06177857044504325,-0.1486666022878368,0.09688357158215978
127,is_prev_fixation_k_z,-0.11151461066392197,0.12105142938644069,-0.35937650775215496,0.11403139320521143
128,share_k_z,0.07857492888771164,0.04652830889367816,-0.01249524769195844,0.1755695483233751
128,dist_cw_z,-0.06607844618219742,0.04813754886658996,-0.16164632824813857,0.03236713380757202
128,dist_ccw_z,-0.10910080384028426,0.07059237558802213,-0.25029579508059713,0.03596301209587132
128,enc_lag_fwd_z,-0.06968237078582064,0.09916999321385733,-0.2683785861487742,0.1271352337343048
128,enc_lag_bwd_z,0.004411679684460962,0.10902736750499444,-0.20760775409794463,0.22777679147896773
128,is_primacy_k_z,-0.014779953063477902,0.0721218393909962,-0.15345600948711124,0.13165982337244053
128,is_recency_k_z,0.009694975177298781,0.06506752771962916,-0.11963592534553055,0.14558436782405676
128,abs_reward_k_z,-0.006917786031692054,0.06437040877228854,-0.13814377957310278,0.11582090779669393
128,signed_reward_k_z,0.03117415017771048,0.05142749285698538,-0.06767249254602103,0.14047561995992874
128,is_prev_fixation_k_z,0.07442984976833493,0.07530434277518266,-0.07329828862606698,0.2181037907657537
129,share_k_z,0.08979679481132147,0.05757427900302946,-0.017037346033938784,0.22072740924029446
