share_k_z,dist_cw_z,dist_ccw_z,enc_lag_fwd_z,enc_lag_bwd_z,is_primacy_k_z,is_recency_k_z,abs_reward_k_z,signed_reward_k_z,is_prev_fixation_k_z
0.0019628874669104,-0.570993172035248,-0.5729346560746083,-0.033404553405273464,-0.03726784782515883,0.009865516129680972,0.015905745168710628,0.0020002417619504184,-0.002137897653568469,0.13003554142437276
0.0024882579923488266,-0.5682849871926764,-0.5706142944798736,-0.020115254340427127,-0.039764494648302416,0.007661716509744353,0.004814601611780338,0.005294752813724056,-0.0036218992503302162,0.1254927516544713
-7.171016332520555e-4,-0.5642393396646754,-0.5664917011080294,-0.01699666275333076,-0.039732187531975924,0.014012139022655714,0.0109771569258223,0.008911487750795005,-0.004534017929098262,0.12582275324618072
-0.0011017372591707241,-0.5726498216125497,-0.5716657935738476,-0.019976923055240722,-0.029856164833415588,0.00937442031606031,0.008556297329016136,-0.0014165203616414563,-0.008497311066986164,0.1286541218794713
0.003617812295360585,-0.5776887533768229,-0.5747601585709401,-0.02889112861009081,-0.032311063708661006,0.007408751010622779,0.020384765094007353,0.003737402790343729,-9.965361242093662e-4,0.12352428345789057
-0.006759648151305655,-0.5676221813350434,-0.561421351222805,-0.026986921719779147,-0.036371461723368775,0.009295283962785204,0.015642950933493025,-0.0025097678583627086,0.00372636620062179,0.12534965574484092
0.00776337482147399,-0.5686876853503917,-0.567158724511625,-0.016012161812300755,-0.03720126322107804,0.0145727473183213,0.015121930521406162,0.003153437492240046,-2.27281319917518e-4,0.13011670416725188
0.0039032240466994684,-0.5732461708341378,-0.5723018654667948,-0.03376207869864048,-0.03779993138959699,0.008574165272451726,0.013076241476951592,0.0017491056783528625,-0.00379308729231772,0.12870546800837132
3.787745182679585e-4,-0.5633214238166007,-0.5630562310958762,-0.008203761701275795,-0.03658208907134216,0.010977808973781734,0.0058686832869737264,0.002985422504049003,0.0010229781191562952,0.12503487828895654
-0.0026837136106878275,-0.561492962766529,-0.5651681580311265,-0.025038867975952988,-0.02978632047640367,0.007301805682355516,0.018989054463603834,0.004507247511471571,-0.004207358361069537,0.12913844394208798
0.008536250270198841,-0.5641850139944783,-0.5680011018369681,-0.022763425724380653,-0.031261074825996917,0.009267190434105921,0.016908246854585075,0.005388235870242907,0.002298848652960973,0.1319164248644745
0.0028295727762180805,-0.5690631820496213,-0.5674298222704167,-0.021038901608165596,-0.020387176386931508,-1.725190012458218e-4,0.017336642509623593,0.003604485475313767,6.358919262557099e-4,0.12767985206082952
-0.006042859563669841,-0.569030379422646,-0.5680385634575263,-0.008670290871254262,-0.03074075943528007,0.008823230099759716,0.007291267945069435,0.002913505620617102,-0.009770101662545811,0.1212533338098486
1.7870114096648672e-4,-0.571080171526098,-0.570771433000311,-0.02181638061240465,-0.04051066864906241,0.008318638371705508,0.012834497737279607,0.003793542198486503,-0.005265787265424149,0.12682663514919118
-0.002844629346413738,-0.5738982034118931,-0.5744119847362229,-0.019654676299749853,-0.032510942738898624,0.007467219904167675,0.011278426786225754,0.004613735166898029,-0.006186003947521078,0.1296444406698869
-0.004568750139354899,-0.5629028550962853,-0.56736130133596685,-0.02251085185913142,-0.04007560760639156,0.018003540209870588,0.01565697791409349,0.004305124715863965,-0.0013213468442025515,0.1250173329368121
0.0032953381412506996,-0.562984845358854,-0.566031519158692,-0.01518635069496368,-0.029891943102445653,0.011155095642170683,0.008489753747022221,0.0036300483469207372,-0.004033141313529339,0.12715235020921567
-0.006622244787596127,-0.5688392651988691,-0.5730393269985015,-0.025438203988043667,-0.03809975637664867,0.01066137581015873,0.01044583579624542,-6.417382436739239e-4,-0.005938639029487939,0.13267205107070637
0.008665882550781821,-0.5676937484337315,-0.5652309835249988,-0.009080824916198018,-0.039059352281339665,0.010099414003235474,0.007056839378374357,0.006796577229048886,-7.181005123277468e-4,0.1294477744647246
0.002486542782899357,-0.576443386191042,-0.5695789652781478,-0.01929668856926386,-0.0376596857526117,0.009729736163803241,0.008039527452349099,0.002846661030963363,0.00448897037271283,0.1288981320708838
-0.0018987697121791497,-0.5763219640282464,-0.5720267143767331,-0.031713354968453275,-0.03445745660249883,0.010744421556371671,0.017423104638351252,0.0020275211060251323,2.1213266680733533e-4,0.12750077267681684
-0.0024875122868901036,-0.5710870107208355,-0.5674860653680999,-0.013481026043968877,-0.039402401549093906,0.010536157998012842,0.007870834983358336,3.7354263412959577e-4,0.001156996139415692,0.12812131598125365
-8.888836280023418e-4,-0.5687389882901359,-0.5751690517384819,-0.02722234555510935,-0.03942457351111871,0.009103456668542313,0.014167135334844795,0.006564545453229229,-0.005492180587175403,0.13012736805019234
0.008227082387843136,-0.5758719194706127,-0.5643511461284516,-0.0273690327614954,-0.03555024804458024,0.012392873348975706,0.01368350931029417,0.0025118505561643615,-0.007462738522030364,0.12652257292828478
0.0030209317715032898,-0.5657181105267919,-0.5747226799590626,-0.022327719508392622,-0.03402386875073815,0.008418612763600494,0.008265849420162577,0.009252980515938335,-0.003908579626785581,0.12995646813080347
0.0055511574934027814,-0.5752574886027603,-0.569535106284978,-0.016441396194962057,-0.03961007510984026,0.010627604023635922,0.006549210408577792,0.0057057302641897335,0.002288502760805922,0.12464984074519624
0.007130658844988633,-0.5710858415278012,-0.5724657470648548,-0.022971254277248873,-0.026830698197638288,0.0055450465686188895,0.009439162112101425,0.005675288325982104,-0.003309389232489594,0.12831024745515693
-0.0041089076615117015,-0.5654127425663832,-0.5678009718283739,-0.02420200856469483,-0.022351707675244296,0.0069223566509602485,0.015458171206389775,0.005518398547059931,-0.006989944807687375,0.13091000083354232
0.0027613164808232156,-0.5664079702460194,-0.5656606418408697,-0.01570330505385696,-0.042033542179359534,0.008928460939012207,0.008692913010168895,-0.0027220555855275845,4.917712470341082e-4,0.1273943054243923
0.0020921694438435718,-0.5786958464605347,-0.5694789573265459,-0.029220142146535306,-0.029489324042038603,0.0030903855926293976,0.015833664194797488,0.004110446128786608,-0.005566818470216006,0.12294406713443903
0.008911738753914268,-0.567620626239058,-0.5660932209908175,-0.03348314802017475,-0.029509394078272088,-0.004652269066528902,0.01693215617150467,0.006748476481891586,-9.728172796275448e-5,0.13101175949109073
0.005975798506027546,-0.5712798979368522,-0.5780681854849378,-0.014145796122451164,-0.029167995758721636,0.007684254729735611,0.011433328717939716,0.007819890177438817,0.0018293470410020527,0.12689436682826455
0.0018423671251662755,-0.5636313662335035,-0.5626457700334669,-0.020868997794894043,-0.03939541566589381,0.00918833219660941,0.01188515647614651,0.007039525405299748,-0.002500597413315808,0.1252890997107034
-0.005948565027704462,-0.570115480141204,-0.5779215765057103,-0.016949313513859664,-0.02694020832981668,0.0071909190392835205,0.009425665000677376,0.006317508752002933,-0.0030592891357706445,0.12339589949416593
6.68755066654383e-4,-0.5709983287440961,-0.574013989615409,-0.018626865322388022,-0.03475137208190835,0.006383327672438601,0.00885241285561716,0.0011158551306223688,-6.51688772413242e-4,0.12867983310042896
0.0017735947436492115,-0.5702464298860532,-0.5737894516913898,-0.0344294831947314,-0.036077447690336835,0.004520945366587534,0.01864233945311954,-0.0016234213813893176,0.004732997230618132,0.12591189137124117
0.006115905021816115,-0.5768014727360347,-0.568410177780792,-0.017530533648620634,-0.03684833972990476,0.012947730869971485,0.009639766579151781,0.002336733529886597,-0.002583728021292065,0.12971485378837502
0.0081871460113703,-0.5726145417994342,-0.5694337933250345,-0.016147364887583865,-0.04300024034108558,0.013914859482723809,0.009132052549320589,0.0026246927192800197,-0.0042524387722382775,0.12696535635858838
3.771876819295488e-4,-0.5688167905666547,-0.5686967292267737,-0.024182835709720567,-0.01938431254024837,0.004116784608799618,0.01533526627998843,-1.3835048744916795e-4,5.449178938089075e-4,0.12463804718703528
-0.001791414633011192,-0.562837002798535,-0.5651470591658392,-0.01955351564580397,-0.048511795888652086,0.019299143841819362,0.009182531913361701,0.0032599789494057937,-0.002914587683507959,0.12715249182833493
-0.0016572007577457938,-0.585507672697063,-0.574945595399484,-0.021632257656748085,-0.03644460595456876,0.010880849017649373,0.009085714690821598,0.005986085539498393,9.693826952097365e-4,0.1239778580263444
0.008781211721154057,-0.5706440398054659,-0.5673202256599551,-0.016464947223806415,-0.030321309154367693,0.006283614218777999,0.012542906463430953,0.005117860295398141,-0.0017617303310450165,0.13427853615745575
-0.0016504308060442234,-0.5721379684987008,-0.5717647474510652,-0.022408047581833863,-0.042678795618442435,0.008108558063075491,0.010495251754450477,0.011245264832491945,-0.002544350009668747,0.1297061681810325
-7.898168166323252e-4,-0.5742520497141457,-0.5722939827465371,-0.031520327684957876,-0.04053330259283798,0.013576889439578842,0.014604517971795478,0.0047159332094066295,-0.003876325665020595,0.12530923750030662
0.003477946715462272,-0.5714985796454016,-0.5654980893015057,-0.013582094877222175,-0.03573929572223543,0.012912865577968405,0.00849121262972571,0.003422563599760186,0.002777556621496271,0.1320590894594535
0.004219434854570484,-0.5674176588935762,-0.5654471222392743,-0.01774948438322945,-0.026268770036304782,0.010456828341960208,0.016976485226648824,0.00339308557343418,-0.006172906978257249,0.12909757896475094
-0.0058347025734186405,-0.5649405834760579,-0.5727935499958792,-0.03739912290616112,-0.04513663724378414,0.015441758265462844,0.020322561904157585,0.002105985212342168,-0.0011918997785861879,0.12345846024657717
0.004038903758202983,-0.5712519733954868,-0.5678384165872165,-0.027320196705326125,-0.024378558400271158,0.0022018457126473517,0.01593905919125453,0.010271204597624917,-0.007690617434139018,0.12792932779078442
-0.0034047950082538064,-0.5709257487360407,-0.5679336473668563,-0.026938649592137015,-0.043172920829632755,0.008271145565390825,0.015461196862453877,9.670624952554455e-4,-0.0019982040882164202,0.13062344177347981
1.410439579186619e-4,-0.5732213557853543,-0.5693890247125653,-0.02645923399884412,-0.039101411992260825,0.0131329864019794,0.013816339967640172,0.0027464306918093535,4.405106637864883e-4,0.1250473140827283
0.0022238045619832033,-0.5707613918115203,-0.5681072261767078,-0.020107092973501505,-0.03146485848719332,0.001487618284670868,0.01135250258518831,-0.001349583868569788,0.0041347158581526875,0.12498292776735632
0.0029832258940634777,-0.5676762879683965,-0.571186270683859,-0.01801947779160116,-0.02743756782622845,0.004683188145231458,0.011215942773054596,0.005701037560454073,-0.0032893375653939745,0.12589823391296187
-0.002429097690165814,-0.5578813144676895,-0.5601221289219397,-0.03043930392206408,-0.03083725363933993,0.005024624710007187,0.01447825357990546,0.003239294291577958,-0.009237621320034022,0.13112182228647673
0.0020691529880974206,-0.571618934147411,-0.569386454821164,-0.02961334245938457,-0.03238605455212982,0.012398276669755126,0.015544360693525359,0.0028627313652450875,-3.8991335407886815e-4,0.12689967399574112
8.186611656420452e-4,-0.5701792724943878,-0.577326544591079,-0.03277997593578139,-0.031529147575223765,0.012326115675287632,0.02146823295042786,0.001332697329885163,-0.0010191294648535705,0.12811449198749653
0.0024041490080660057,-0.5695170071196957,-0.5687796802565789,-0.027768562168580178,-0.03542314995028062,0.005964134388871718,0.005784094426198183,-0.004017194350537016,-8.03158800111008e-4,0.13063051554540045
-1.827641287004344e-4,-0.5619993768253363,-0.5640514869800676,-0.027972805385931714,-0.029713535041135036,0.006836216587073997,0.014448288314411147,0.00879972272511647,-1.2513098609587156e-4,0.1271888970281847
-0.001151341343203664,-0.5649969510785589,-0.5684078218795732,-0.02257086932490604,-0.043529311623854004,0.01492657153484963,0.010045931194683937,-9.671834009672515e-4,0.0038473085106808446,0.12454766967598323
0.00200612867607885,-0.5706877450698489,-0.570542692729815,-0.030893882948622674,-0.03553243201106496,0.013635410072629512,0.011304516329535618,0.002820715570454044,-1.0187711301830392e-4,0.1254997261064731
0.004367901672659308,-0.5703965034973881,-0.5686489603761256,-0.021343511374525063,-0.03843958962817295,0.015101157678427062,0.006116116826305147,-0.002212602071499363,-0.0017457062623958076,0.12148745334865461
-3.216353564489032e-4,-0.5663216052892664,-0.5640594147721748,-0.01902589597537673,-0.04473256658902381,0.0160673621999079,0.0066571444992342636,0.0051716328613941156,-0.0014505565735848228,0.12961136768373543
0.003883883645268756,-0.5694528818864031,-0.5725861909324935,-0.015505950235972437,-0.0422152995797831,0.01305610899822962,0.008550184366824361,9.669180623543101e-4,-0.00241857495088617,0.12629404540820613
-0.005138620046744668,-0.5657528830957073,-0.5702694520817511,-0.02628204549278777,-0.032736370242405194,0.009400794636405857,0.02285463076662477,-7.698133275895509e-4,-0.00414685476178598,0.12833672026664697
0.007142766187434204,-0.5733934157994441,-0.5704491792025684,-0.01885823667427069,-0.028591832399178528,0.006011951253320508,0.010658866602778684,4.800918126012317e-4,-0.002800000549823277,0.12754529690660088
0.010506451791358418,-0.5705287518510893,-0.5710179475209427,-0.017748534104616454,-0.03410375698122342,0.006822934521975925,0.012511658368422758,-1.500559976929044e-4,-0.004540221898379357,0.12424855598244601
0.003761974814005584,-0.5612371956753346,-0.5702198806977242,-0.02340536315362339,-0.03182977886507255,0.013357084619124396,0.01858903271905113,0.00846785882094995,-0.0061020553997230146,0.12482730048846027
0.001266968861550794,-0.5696559164277567,-0.573426853373708,-0.02606657385468995,-0.03293922752223064,0.012081401265253656,0.018231483722726333,0.0029450128186043105,0.0015970325783031258,0.12850621437107168
-0.005034093083269109,-0.5685216825308275,-0.5749322503605749,-0.013802877900630787,-0.03014226124392416,0.008410541510330253,0.004877344735543984,0.003478503081789774,-0.002002959085131698,0.1281301066905175
0.002093919050281213,-0.5675851562003776,-0.5740058522192293,-0.026819032136450927,-0.028263442777874216,0.0041771110951564095,0.014004612016790943,7.587538033781201e-5,-1.6600315178327732e-4,0.12384879395979285
0.0037624785143082246,-0.570860994088697,-0.5699416446811317,-0.002410508147403129,-0.04523953639134029,0.01791725319189013,-0.0034598156137732074,0.0024640429797413146,-0.0047649223984382125,0.12374778341997739
-0.0023318614071556375,-0.5628598365675818,-0.570683990988167,-0.022185201382553418,-0.03016406027393752,0.007216740775687153,0.019157255910820625,0.008044406691468844,-0.0013483862202464357,0.1290925218985726
-7.929586955875349e-4,-0.5727757823110661,-0.5688409266671299,-0.03004593157317976,-0.01927643413097486,0.004574463194842502,0.01843356283955809,0.008881888647379968,0.0010288808071853516,0.13336519167699312
-0.0016118823545628247,-0.568245021804928,-0.5624072367779296,-0.02612807155399533,-0.018158666350821504,0.001342031005793983,0.01842436154554042,0.00554526750938431,-0.002686936661125122,0.12694284758686863
3.664791012817422e-4,-0.5571471421585353,-0.5639801303520795,-0.026973571797856415,-0.025060389368941168,0.005629313041230378,0.013919089853496849,-9.758352157821374e-4,-0.003097760196155519,0.12556613124109373
0.0030135370907566515,-0.564952123527896,-0.5722013706022882,-0.023588208016442683,-0.03510886907474083,0.00801558910336281,0.015189468167504149,0.006357514474883203,-1.3127100353742217e-4,0.124346612305825
-0.0039173019934577846,-0.5649501729729314,-0.5663845027437668,-0.02109710325572124,-0.042704293856626635,0.012384677936612208,0.014485429227582506,0.009369104326400778,-0.004534318269240144,0.12958192019755319
7.14753771877949e-4,-0.5588495460882422,-0.5642113141522538,-0.02392015860471458,-0.03409927721744639,0.007857720494089584,0.013603226039208252,0.006472663326656993,-0.002335735612765728,0.1289897053498799
0.0014124789756532726,-0.5721695542272445,-0.571525878620662,-0.0255606491824205,-0.02708547422897408,0.00609706075247698,0.013967148198067282,0.0067775582352298065,-0.003803352240166205,0.12348289854399612
0.0027028679841237793,-0.5745847087825426,-0.5698110652131169,-0.023404196270560857,-0.03612762287226909,0.012580969347936607,0.015879933242249893,0.005819146966848871,-9.398007255562075e-4,0.1250529617597897
0.004770810851866789,-0.5707829604225033,-0.576216740318603,-0.02240953247677257,-0.036858237268568496,0.010956838597979112,0.012006387983083183,0.007279294423947983,-0.002313371988072488,0.12994657225838246
-0.005088978629757345,-0.5700016890457452,-0.5690392522214504,-0.029775064611388655,-0.04086731680263478,0.01699652110894214,0.015425888843095358,0.004657861698479209,-0.006308360376328081,0.13085253684386755
-0.004517067072259431,-0.5613855853308507,-0.5625022820989856,-0.024000261994163646,-0.029166001026751924,0.006243771955865343,0.012079478696499711,0.003709751555390492,-0.0036231285233028943,0.13294050033082327
-2.745871558256336e-4,-0.5709657013060175,-0.5746691831703484,-0.025723326710846265,-0.04433739738886023,0.01608958204171779,0.010905331378095058,0.004799061609936057,-0.002541087114252075,0.12737960099262152
0.0025771667351455075,-0.5709630903531832,-0.5658032902857386,-0.019178014389353605,-0.028802057407976502,0.010395065516323132,0.01850319653309408,0.001333049710484087,-0.0028147622276075675,0.13197405415191277
0.004570435878338573,-0.5642172531860751,-0.5678732378901634,-0.013590307506570143,-0.032970289138970786,0.01167480674526256,0.011079241353242928,0.008400329970931503,-0.005189841086589773,0.1298197267511888
0.005967236678548895,-0.5707134742806781,-0.56875127534073,-0.012452525004957605,-0.03794465525398056,0.007682471578130529,0.00426640487293088,0.0017478978251988342,-6.788998224699317e-4,0.12847490785357862
-0.0028603895970289736,-0.5686577973582451,-0.5690636240151474,-0.016216812639273135,-0.03175462284100436,0.009014427302831137,0.017229323379831487,0.006388430638725407,-0.00936428636344813,0.12953918103421921
-4.6087630423766787e-4,-0.5641799548991546,-0.5680809969943406,-0.018069339200208846,-0.026313779541749543,0.0065943976989895165,0.013121991739034682,0.003986102879833571,-5.01808694378773e-4,0.12680460067660435
0.007373662280475849,-0.5754585495288506,-0.5761068034461253,-0.02713480130937383,-0.03892509146882514,0.003662934426775462,0.017233925167895382,0.0031573546382749644,-0.0024831282885883427,0.1258429924535735
-0.001821759524624122,-0.5710383686008973,-0.5688884171531288,-0.026649642894669666,-0.025704640512519625,0.004313463461280406,0.014125269852713005,0.002706148269411338,-0.006173524542007498,0.12671108751056015
0.002116801808640822,-0.5740697770723168,-0.568572705602739,-0.0162774865935914,-0.03614911377729496,0.012942886063387886,0.01020540113432862,0.003952928507278467,-0.004718934829696481,0.12878878725892645
-7.956844656341116e-4,-0.5705042284919462,-0.5672656665658202,-0.02510906251159702,-0.04122584183584217,0.01182851014844242,0.008095291668092157,0.007399856177773923,-0.00683412030783124,0.1301549473702308
0.0011828799942121,-0.5631890766521283,-0.5687788616605209,-0.01525710278065776,-0.03312009753898716,0.008685465547735307,0.00911894682847149,5.496142380141593e-4,4.5677209199955217e-4,0.12763688379284993
4.4009755360718415e-4,-0.570239126079206,-0.5746745444327389,-0.02117234009184912,-0.02061655494886147,-0.0025006671636352224,0.009039668167275618,0.003280510740394354,-0.006151882216084166,0.13101681566394738
-0.004387977575533111,-0.5611547615223,-0.571454427290885,-0.01877036256524932,-0.037632076747044725,0.01175399068000138,0.009718121071465764,0.006428169576249667,-0.005100503536023553,0.12720660937295813
0.0033020021107651857,-0.567191309096663,-0.5733216945413842,-0.025450496436483942,-0.030742499814622685,0.008659716241143662,0.010974697545765077,0.005885671893908668,-0.0026851706828165695,0.12443744620470105
-0.0017210609357787882,-0.5732023123087838,-0.5727992299772219,-0.025841899873744936,-0.03929757080287139,0.012526514884137382,0.00841890587557339,0.00846445387567581,-0.007415646979536242,0.12759673073223876
4.4906552593326635e-4,-0.5769049780943827,-0.5708113772909537,-0.015349309382292613,-0.030851246355968906,0.008747895060292724,0.009743317358508849,0.0045441352692230964,-0.005422769328337379,0.13004114000477618
-0.0041593365423390465,-0.5698903780337901,-0.5705116149260141,-0.013744436528813131,-0.04640830491472765,0.01880026123753283,0.0037981735467818214,0.008401804302344947,-0.0037019954683209138,0.1260641479227813
-0.001400157904996977,-0.5653844271180247,-0.5617257800537637,-0.02040427387019743,-0.03961603569978032,0.014412815266079015,0.009840196410099183,0.00584098527406505,-0.006881140723227449,0.1284066157649307
0.003172460357609761,-0.5725189180959305,-0.5720785344036352,-0.029263706026371787,-0.029042718764675055,0.0061984765539280775,0.017200999707221425,-8.893394568703492e-4,-0.007581917473536511,0.13267554913932625
-0.0016174018302250082,-0.5673832808472965,-0.570640064880337,-0.019173866400684175,-0.027528705873007833,0.004146818587759275,0.008129490871416204,-0.0019439575817012922,-0.0015029118269237177,0.13020010438163965
9.299467018972765e-4,-0.5756776549724781,-0.5756255054138348,-0.026214815168141486,-0.036925306874150396,0.00816334496426396,0.015697670474044443,0.0015997993006999338,-5.100525037645121e-4,0.1286527686231544
1.1231360520530466e-4,-0.5559764250619407,-0.5618873500809443,-0.018121863523784455,-0.03251316060834682,0.008665740048114892,0.015854867341877146,0.004007603086869171,0.0014934266812047011,0.12823187038652764
0.007763636907178551,-0.5675941560802746,-0.5750649656572826,-0.01862759352171847,-0.03340204511306173,0.013794190391005066,0.0112999902926732,0.01047693570129389,-0.007226026690646909,0.1304448445320083
-0.0014484831437913328,-0.568167029561851,-0.5676392250921328,-0.022282796452923432,-0.02960333468467032,0.00431421712099468,0.010239842468480287,0.004980035828152337,-0.004361230634911487,0.1242877066918624
0.0063844775135273105,-0.5749368351190212,-0.5737210507166786,-0.03242996329908021,-0.027264447324602606,0.006368279062479542,0.017458189800375713,-6.366829392789857e-4,1.540240272578481e-4,0.12471062337678453
-0.0054650204555107,-0.5677645339235741,-0.5698911717155237,-0.017989729086576717,-0.030760873269342157,0.005830483101180199,0.018198176497089148,0.002448616286103759,0.0043007858380879355,0.12947716946897606
0.007185193558251049,-0.571447364775448,-0.5637139421509241,-0.02938897739503345,-0.03970469454337694,0.006187594941788586,0.015588797683070258,-4.0354292689882024e-4,-0.00472691444130473,0.12945194169683547
0.005463828914983022,-0.5704001512282085,-0.568786965691775,-0.021141107326731294,-0.03347199068495531,0.009920063335647674,0.012380931526475746,0.0034020111637850722,-0.005186312385290755,0.125655583353447
-0.0013978797927268758,-0.5585410988858884,-0.5625529845428707,-0.03751233457850874,-0.029053114593317622,0.0018632601695972616,0.02453173473953606,0.006073605092378588,-0.007053256986963091,0.12862729763109543
