effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),0.07418127533336931,0.0025158457986292353,0.06919480091783002,0.0791633739061453
fixed,cond,position_bin,-0.004663052177460582,5.67314705754512e-4,-0.005810814139207405,-0.0035748692140183877
