effect,component,term,estimate,std.error,conf.low,conf.high
fixed,cond,(Intercept),0.11273131758776941,6.664585774683011e-4,0.11141329330973648,0.11403003862255215
fixed,cond,relevance,0.030976055508384757,8.914433256373548e-4,0.029189789335471818,0.032724250846240914
fixed,cond,position_bin,2.583461154019066e-4,1.3235873495983484e-4,-4.303925556170289e-6,5.225086358576065e-4
fixed,cond,relevance:position_bin,-0.0012791004068580846,1.789150522238935e-4,-0.0016318467075573098,-9.338051361105743e-4
